none,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,other_features,K
-0.0187069970286017,-0.281055310990452,-0.452156212794362,-0.559115769840782,0.00834370735081509,0.994284042156482,0.495736934979363,0.383065150690721,0.0274461710993426,-0.0323973346381772,0.00418677612519951,0.026797097595379,-0.00567519092330381,0,138
-0.0187069970286017,-0.380406318528739,-0.337485204970657,-0.0740992585645436,0.208931763398943,-0.514498019836518,0.190752220031609,-0.0489131766723842,0.0342817499690206,-0.0372912601739437,0.00726884716932649,0.00208745606236532,-0.00645845339281703,0,108
-0.0187069970286017,0.00130437583459259,0.241696386312233,0.0597664620903005,-0.199682344281443,0.278539367624442,0.15666174500061,-0.157747066993902,0.0795415706803498,0.0141240030708397,0.0121399648351741,-0.00987809976564054,-0.000949184459925822,0,108
-0.0187069970286017,-0.569881543800246,-0.431009194980008,-0.715489042575823,-0.0611847614572457,0.2596677203233,-0.338083950612695,-0.119770730465048,0.0126595723851219,-0.0171885652471093,-0.0413796851574602,0.0140846956068724,0.0089851085556677,0,178
-0.0187069970286017,-0.0694636088467622,0.0587220293764555,0.255718180947129,0.110381695165349,0.168528015496383,0.415805799282114,0.232713707538026,-0.118896108002495,0.00244539002684585,-0.0048676220757721,-0.00208301787002749,-0.0063966106839536,0,112
-0.0187069970286017,0.228625109115885,0.158582355409686,0.357410616182236,0.121186548943921,-0.0335517758658276,0.0056710472510319,-0.0401019006755519,0.0697435536788009,0.0246653947368217,-0.00808388153772539,-0.0120638807009208,0.00503986277516383,0,118
-0.0187069970286017,0.292701054714156,0.272258508618703,0.0105720726968271,-0.183185863849992,0.47906989488456,0.146070038150297,-0.0747150660518237,0.151442741008334,0.0291261142888963,0.00501735053010809,-0.000490349032469556,0.00503548761324405,0,112
-0.0187069970286017,0.300099142405023,0.468709694823433,0.22455905842162,0.163000890617829,0.486612652713317,-0.142749946629431,0.0549623516987078,-0.00036656225356721,-0.0227222310213229,-0.0207815426251613,-0.0210358993863875,0.00951092033198983,0,122
-0.0187069970286017,0.455111798688672,0.426826201168966,0.320169247260263,0.0802701765977679,-0.415394493452454,0.2591574667155,-0.0795115599827765,-0.14654459443945,0.00914689093406013,-0.0229002955476489,-0.0167613409121297,0.00429083084614645,0,180
-0.0187069970286017,0.280464273380242,0.376695536980682,0.565931878568979,0.247111842973253,-0.959345352703334,0.196194858697951,0.175511063891953,-0.185625388098744,0.0348309223004503,-0.0175588948308202,-0.0217854567365138,-0.000709101353504216,0,284
-0.0187069970286017,-0.341057464006871,0.0353526327154428,-0.283264380400453,-0.257727633700585,-0.373781739621406,0.52692555417931,-0.0191543257672493,-0.000911433393084457,-0.00436990057576023,0.0112414432296683,-0.00384804573215872,0.00965458881744105,0,108
-0.0187069970286017,-0.110700887896835,-0.00138897172189267,0.0225046994582054,-0.138653077354551,0.297323224481185,0.380719375230231,-0.389800790809308,0.159780390985187,0.0196126856231137,0.00304494443029961,-0.0124710845074068,0.0012539513124499,0,106
-0.0187069970286017,-0.0402626555007861,0.190039551590081,0.00322259873490381,0.343465872071531,-0.333823630622097,0.270496869320818,0.00887784748096232,-0.252100663476725,0.00560220807880806,0.00186353831622165,0.00332611105178283,-0.00485475531245788,0,108
-0.0187069970286017,0.473941767798667,0.282932312102106,0.305274723805537,-0.174191864297009,0.437882531583939,-0.425908543831823,-0.0385013797838145,-0.0966023687275784,-0.0260750785413968,-0.0470092458948296,-0.0191023782012226,-0.00787808939246758,0,168
-0.0187069970286017,0.0589973002932122,0.305989042693198,0.0736759439666272,0.175697872330078,1.3531101455133,1.08626944392901,0.0904323243129105,-0.0296624696020488,0.0285899648045834,-0.00414631662236326,-0.00711785162870438,0.0053542449109163,0,108
-0.0187069970286017,-0.271523149943051,-0.180818770907606,-0.278186597492434,0.138961012257912,0.522508934792271,0.0166824052390082,-0.22328563186633,0.0263291009326508,-0.0165169877849274,0.0109331770400772,0.00251479143649566,-0.0126911382658281,0,114
-0.0187069970286017,-0.1522069630717,-0.196505287485542,-0.177704336147499,-0.0453451542686408,0.362535052205321,-0.233487035336858,-0.140527901823929,0.0313105462039447,-0.0230474051238926,0.00700854754032711,0.00122350422316314,-0.00319038810302479,0,114
-0.0187069970286017,0.0191797558146928,0.261660361390138,0.199556759863946,-0.190177645463666,0.198913435722155,0.0398111208102436,-0.109275166410221,-0.0558602567292362,0.0150779345116945,0.004272437993925,0.00421326741207516,0.00677908285421338,0,106
-0.0187069970286017,0.323477834648807,0.254360144012372,0.195574716075594,0.0715282835911246,-0.207348209840974,0.109624425226021,0.283120251991753,-0.0304351055074151,0.0498730482912514,-0.00575463183850204,-0.0102190985057189,0.0127192178412077,0,122
-0.0187069970286017,-0.0699805567924219,-0.12916859438467,0.0717969643122767,0.205309142790013,0.232180783288897,0.00199389750562922,0.123665579925343,-0.0956542590218947,-0.00172372600466507,-0.000151867091857794,-0.00333996883988036,-0.00607991456194939,0,108
-0.0187069970286017,-0.200810248500743,-0.117793380260112,0.0931242224123095,0.344721576978335,-0.0661459707756511,-0.00255877649914514,-0.0149058883436704,0.0276944725163946,-0.00159518098853452,0.0103398736766691,-0.0103934135860117,0.000125342033875368,0,108
-0.0187069970286017,0.459939922491929,0.679141246738483,0.359147919773648,0.11562429826982,-0.872694393439483,-0.11022125450318,0.0034507561523871,0.115373098580372,-0.017480348017916,-0.0184311981620154,-0.0276869628178106,-0.0208329529361116,0,176
-0.0187069970286017,-0.202836305268163,-0.551307420349498,-0.0666387894262866,0.0872306866758133,0.811379015801318,-0.120214248032477,0.228007772939746,-0.0498713183974978,0.0142631601755071,-0.0197373786724746,-0.034623265429158,0.0309044618158587,0,120
-0.0187069970286017,0.64459481419037,0.739394534295561,0.681558838092173,-0.0239272610973584,0.229406239143942,0.244621643844946,-0.28074331996524,0.0119131893257535,-0.00953176127052721,0.00847842524304565,-0.0254621924772991,0.0485592482545757,0,218
-0.0187069970286017,-0.351517535669993,-0.456693871872804,-0.317087279360459,-0.00447566736433813,-0.956525036234877,-0.00946055299786877,-0.144314602495212,0.112549993905753,-0.0237183982794804,0.00769264761507077,0.0307888527612713,-0.00788349192295507,0,140
-0.0187069970286017,0.0171045450653033,-0.0584130020301946,0.0453969812600345,0.0936794433731833,0.778825220590174,-0.463146227701782,0.193191136900023,-0.0764085949835453,0.00690104938806996,-0.000341241099811429,-0.00380331367269014,0.00277301222584896,0,108
-0.0187069970286017,-0.00922751405291135,-0.285216629159857,0.0687675980317192,-0.165520475796841,0.41402946126338,-0.139740862564371,0.245617011598907,0.194275526066257,-0.00185574999266265,-0.000831569024304528,-0.00265148085653471,-0.00485818529316002,0,114
-0.0187069970286017,-0.598471107773576,-0.736689327001227,-0.785976704272387,0.246690784577779,-0.487416265056985,-0.0635176309443187,0.225254123340016,-0.0634007778583762,0.00272451129054674,-0.0400351612015052,0.0311657373780886,-0.0216570193863565,0,222
-0.0187069970286017,-0.0175912014260172,-0.00105294278942869,0.198380825982915,-0.026771644808487,0.384104148456239,-0.0417861450015085,0.211571058727614,-0.0611516234300855,0.00474835796723094,-0.000456552799069518,-0.00818808930399847,-0.023022806045751,0,110
-0.0187069970286017,-0.0263186932024037,-0.117286729904851,-0.310409632729233,0.357654955037572,0.821096756620988,-0.327239443728924,0.234048722167713,0.108579752321946,-0.00605272296735157,-0.00499870778595764,-0.00674651327787801,0.0061761943894375,0,148
-0.0187069970286017,-0.512077631506359,-0.35451172871638,-0.248564262674301,-0.0938352200882476,0.0215687270248819,0.32356325679584,0.478623213874449,-0.0987316054466905,-0.0169309766572808,0.00362092370084325,0.0199992254956782,-0.00412127860958762,0,176
-0.0187069970286017,-0.0459100817230296,-0.234321064413739,-0.246129328029322,-0.03007382221938,0.32431587727495,-0.0246798127987221,-0.0618975659095204,0.182707729008247,-0.00445643463195321,-0.0192589737823017,-0.00298726031402322,-0.000514492705896983,0,108
-0.0187069970286017,0.410207832188779,0.725580836834725,0.368185056616233,-0.0156959527066803,0.125250445743472,-0.0203459439725536,0.261037455904474,-0.0264300399887672,0.0204999677217865,0.0208732080091136,-0.0478083908541417,-0.00592097545416284,0,144
-0.0187069970286017,0.219055895437307,0.29011372727947,0.0419202329163551,-0.226567956412249,0.226526767733936,-0.322090920660486,0.311258258012112,-0.0899906412088947,0.0106508828093383,0.00514734977770931,-0.00106808325362553,0.0109353881588855,0,132
-0.0187069970286017,0.0253537079615596,0.0938383219236941,0.564835895861051,-0.17291278300909,0.366637717898864,-0.157675841997515,-0.134770219287381,-0.125173438884994,0.0118113489093342,0.00615251057470407,7.37199898403762e-05,-0.010792484311446,0,148
-0.0187069970286017,-0.589044804041331,-0.438197067666644,-0.682517955807639,-0.169915858393106,0.0370318645263243,-0.321553496173708,-0.00926910052458368,0.0875835413457677,-0.0188851207139634,-0.0349743238145986,0.00353085959011773,0.00808702563043501,0,150
-0.0187069970286017,0.0720564750494913,0.238164777732244,0.154377883977381,-0.184695781818247,-0.915598225939068,-0.69701799585396,-0.111522829691227,0.246821401533823,0.0218522688230526,0.00436046983507684,-0.0103118679668862,-0.00653977613115068,0,148
-0.0187069970286017,-0.266773444806477,-0.270130517211811,-0.338020203565619,0.000927670176303423,0.880311659523354,0.355540419162012,-0.25220673675765,0.0129922317957336,0.0253464107991332,-0.0365062176189252,0.0325824040335065,-0.0219671414230618,0,118
-0.0187069970286017,0.0155173363488016,0.208022276638928,0.031162741019937,0.159989441140678,0.989841272304996,-0.0842890122939438,-0.144528412658168,0.13117148862086,0.0112073753197004,0.00136652840652753,-0.00110011021647488,0.0263129639478892,0,108
-0.0187069970286017,0.051952949686616,0.184667110662985,0.312404171275516,-0.00601929727491973,0.974572656048583,0.0619927240269434,-0.100813698717513,-0.110395516820981,0.00760938632592201,0.00826052483987037,0.0023981655627307,0.0167317675535718,0,110
-0.0187069970286017,0.211487913749092,0.13027989120519,0.222823030811144,-0.0185397015893628,-0.451985253906277,-0.492381839175342,-0.019387880428505,-0.0514396824845692,0.00842931597500316,-0.019902956469108,0.0363472390588735,-0.00109211582152487,0,106
-0.0187069970286017,-0.344420214510225,-0.139024938051605,-0.305545347362648,0.0281828267842579,-0.452507703046757,-0.238045071231142,0.00793980834618714,-0.0705385670587173,-0.035890400273804,0.0173137886032249,-0.0419772685355624,0.00267532284830425,0,106
-0.0187069970286017,0.263887696274491,0.329417924512064,0.21714222368215,-0.0328698193860245,-1.07453646089054,0.158279744893636,0.439543224965175,-0.0263595484996188,-0.0226692873289392,0.00741902031737577,-0.0362723522869756,0.0197772176815076,0,118
-0.0187069970286017,0.15137073247408,0.129381858149022,0.2517511321443,-0.116258281222671,0.348427796122862,-0.369559231869187,0.00548314892806068,0.0840798701207599,0.0183376169676385,0.0107362619859219,0.0339117898541213,0.00554047952519843,0,108
-0.0187069970286017,0.0723965052780529,0.254729693671131,0.00362575196069461,0.170389140813406,-0.240825471522918,-0.094516370416859,0.0442199377553189,0.114388060537572,0.00912515856824686,0.00493479199754945,-0.00393889240158617,-0.00232276580988612,0,108
-0.0187069970286017,-0.580569565019735,-0.413065489431722,-0.766582432484004,0.013169178423098,0.49096480366696,-0.140895156329234,0.309077784318484,0.114040656358244,-0.0230505385518794,-0.0384342602290028,0.0258655252138916,-0.0306258234907088,0,190
-0.0187069970286017,0.00376961051688935,0.188292674583078,0.413051625346506,-0.242166040049728,-0.4760303106246,0.0651105012591337,0.0901134302631004,-0.0372369400456704,0.0242388884661674,-0.00364452799032334,-0.0139452511092449,0.00870455478550427,0,108
-0.0187069970286017,0.648333242415035,0.573625709587085,-0.00491417352154153,0.265960973162704,-0.555127728897559,0.154406738338997,-0.202290281274035,-0.00995671752084726,-0.00619568083045535,-0.00909017369156236,-0.0340027669175851,-0.0168544422423184,0,126
-0.0187069970286017,0.280421005071655,0.524565517658966,0.668141645953729,0.131567388164985,0.191332725545711,0.0115172398858277,0.0491659970248781,-0.120921167834976,0.0323230241045079,0.0318643903563151,0.00233569110747281,0.0128224965375329,0,138
-0.0187069970286017,0.447502698230558,-0.0208161987626316,0.309260271160083,0.238087761491645,0.720715414245747,0.0511955893566914,-0.192619737691598,-0.0174263121253969,0.0233896763173555,-0.00320058224157962,0.0123209112144023,-0.00616183891325717,0,108
-0.0187069970286017,0.352291215284579,0.3032313750944,0.242031510517239,0.0234991250590815,-0.519917588010819,0.0656675809988254,-0.154446938940331,0.109029774975027,-0.00895139258952202,0.0222700360606842,0.00296631847286053,-0.019636748686403,0,120
-0.0187069970286017,0.37550577134787,0.315704287920931,0.140172885312091,-0.107212846038279,0.310861996876725,-0.1248847365771,-0.113363566111206,-0.181167902109833,-0.00235001249513761,0.00656946637752905,-0.00416876493425078,-0.0108209027510941,0,274
-0.0187069970286017,-0.529165926484396,-0.219578737025633,-0.359333054470611,-0.0741253307755756,-0.497225214923346,-0.0699844668881241,-0.0369926880808074,0.0160308203848245,-0.00830361293798521,-0.00589319766758798,-0.018641330943365,-0.00402629827712508,0,140
-0.0187069970286017,-0.534656284090501,-0.454279373577087,-0.456639603666065,0.13593586014531,0.268262239065787,0.51294183401983,0.344450527898425,0.00161703608068936,-0.0420275622198044,0.0433245142935809,0.0330427056823951,-0.00738484989802476,0,180
-0.0187069970286017,0.656261477579486,0.365142226884516,0.395486596833536,0.394666136819072,-0.022349199101007,0.202283166350678,0.117582109854275,-0.105932629852911,0.0426363610121644,0.00157343900727305,-0.0249448117313089,0.00682031621329163,0,176
-0.0187069970286017,-0.0297211135514649,0.00244093550342317,-0.131334013962616,-0.0551855653031493,0.0134278751084721,0.153297681994523,-0.0900852104169387,-0.120454099503463,-0.00700361506386492,0.00156929205447012,-0.00378208442880527,0.01231064637549,0,108
-0.0187069970286017,0.528711655132088,0.18166553214105,0.606630575035248,-0.374891421169534,0.597551648014106,0.43121657184829,0.0436474846255877,0.23285523771158,-0.00530374588990279,-0.0548224324379939,-0.0221088307940128,-0.0211861226966061,0,168
-0.0187069970286017,0.457690823155018,0.478417800220562,0.512446625142195,0.101488042111337,0.729103082076847,0.408082561479344,-0.536734409277771,0.00598795316461082,0.03087220106871,-0.00190169387367301,0.015746394059574,-0.00109290980216231,0,178
-0.0187069970286017,-0.204997646942227,-0.0217709957764574,-0.0917260317680495,-0.0871469772490321,0.12659497369855,-0.173199623405921,-0.404125469912798,0.0545945918499786,0.00599260638107632,-0.00216919915825134,-0.0108857664095158,0.00117137372154733,0,108
-0.0187069970286017,-0.190936093693952,0.0502493723089193,-0.19618871169693,0.302577290356157,0.0387813869176172,-0.195616163283742,-0.000252428201812999,0.131511812400688,0.00541428895397723,-0.00200445008765426,-0.022856730087283,-0.00599110241232,0,104
-0.0187069970286017,-0.00202740539333279,0.00612374164420307,-0.0578092536408556,-0.0116240986450664,-0.1768359063154,-0.236521310332401,0.0849508517035009,-0.0323260045532099,0.016138178263649,-0.0226526185905401,-0.0276650693841024,0.00176666006219289,0,108
-0.0187069970286017,-0.707322504446883,-0.87828889910488,-0.757598679703453,-0.158951430273726,-0.023420426478527,-0.0243377787566798,-0.148250495568496,-0.0402047494345141,0.00946438892186524,-0.0358749767322066,-0.00144366506120558,0.0125024366156362,0,168
-0.0187069970286017,-0.175388228830785,-0.125279434871604,-0.146516803729544,-0.0828127410978242,0.463723394742103,0.121515923906272,0.0781568508428764,-0.147817493991911,-0.00429929475430705,-0.00698550274736766,-0.00670577036442459,0.00316478643100973,0,124
-0.0187069970286017,-0.58488273009459,-0.341537884278805,-0.526688707016714,0.463743834079357,-0.260718908538054,-0.222948434548186,0.0104268271945249,0.0150038710088817,0.0165587045022313,0.0255770265987433,-0.0486261161017081,0.0211537486924357,0,130
-0.0187069970286017,0.325136973728659,-0.013145886047999,0.375472919520138,0.00330602780183302,0.597870560037163,0.0229125989824953,0.0316896310622594,-0.00754260090344577,0.0173736701330967,-0.00276352954365358,0.0177298812656279,0.028805893712759,0,108
-0.0187069970286017,0.355861579066094,0.297883436065639,0.252462363803005,0.000677070053108443,-0.930313587835101,-0.214973173295169,0.163396596091752,0.14687389674329,-0.0117849567030952,0.0143862268362192,-0.00660528518457836,-0.0160017744908566,0,158
-0.0187069970286017,-0.246552941583461,-0.277568018882378,-0.244156956489487,0.0796296691982768,0.217949443567105,0.17291911647551,0.253778711929481,0.0110950069766014,-0.0540418735729373,7.82609561713124e-06,-0.000164851019271155,-0.00960558407315241,0,156
-0.0187069970286017,-0.32940406284458,-0.374867488405939,-0.396898911278152,0.179997860039434,-0.565464518839948,-0.194408017734277,-0.40277692181141,-0.163060452128112,-0.0200253657816754,0.0207996839823282,0.0270523434138251,-0.00912948829070737,0,284
-0.0187069970286017,0.134804184441375,0.191385722809267,0.316295559424712,0.061647810131266,0.80932557629108,0.402042648181818,0.183444495018113,0.0427526128269551,0.00859051824254331,0.00364254322065297,0.0045557651021142,-0.0103185978616411,0,116
-0.0187069970286017,-0.0334170759722607,-0.607387100588122,-0.28286023424238,-0.229953117052944,0.808837412660355,0.105389656265046,-0.0143191932285708,0.0729389551101307,0.00181232715716675,-0.00788139898730631,0.000415031667151768,0.0078636137135099,0,120
-0.0187069970286017,0.22694333702115,0.0501446262834742,0.10747362884233,0.136796410195969,-0.11322240371071,-0.379243892036339,-0.0457922171202813,0.0842301548268919,0.0148655845238137,0.00558877515244335,-0.00287617925993484,-0.00405187136348322,0,108
-0.0187069970286017,0.391838407519956,0.519521430172938,0.780767801034181,0.122633332847324,0.618825951761924,0.104076725272476,-0.15394563260648,-0.079048824553266,0.019074160992352,0.0257874517822543,-0.0224161105637894,0.0440505131049423,0,224
-0.0187069970286017,-0.316017077172744,-0.128446310545476,-0.378287807431257,0.187671344476386,-0.0781268622876986,-0.511312049045209,-0.0252386609202702,-0.253850343365564,0.000487375431971582,-0.00778394713789457,-0.00876179011796779,0.00343441753811208,0,160
-0.0187069970286017,-0.11973904302165,-0.425129005242531,-0.360784117084917,0.126163754117931,0.0417781587972746,0.329293169609278,-0.224300612152534,-0.00611727109897105,0.0090514321576787,-0.0268433542734135,0.0416575370896111,0.00322711547582577,0,118
-0.0187069970286017,-0.156698000679955,-0.198884657310451,-0.0356981780587473,0.089254971942925,-0.179705553467519,0.316677608568562,0.00171972877073075,-0.160366051251236,-0.0172630039504886,-0.0112169588685749,-0.0209264931905601,-0.00294419182944835,0,108
-0.0187069970286017,-0.327349983363316,-0.456238015920531,-0.888969478678429,-0.0284298836676077,0.400569054724813,-0.150461631297272,0.290857205978711,-0.020302321820706,-0.0136656297993166,-0.0112405650417964,0.00854154401417434,0.0219254736558008,0,144
-0.0187069970286017,0.993165857454062,1.10715317790655,1.11043979918806,-0.168681467285272,-0.443604547414258,0.0256211836770971,-0.0182548509478098,-0.0301670071573817,0.0194698854812208,-0.00784277650949809,-0.0191812739268215,-0.0151700190947993,0,258
-0.0187069970286017,-0.12839174242225,-0.379564358591102,-0.269601791321592,-0.179542108874592,-1.43063816982186,-0.158701814763405,-0.141204844191393,0.0182541646315761,-0.0546662534220102,0.0031460936394469,-0.00658090908732156,-0.0064507848138966,0,156
-0.0187069970286017,-0.460470404380836,-0.40045580270001,-0.360217174347661,-0.0957597677404559,-1.22662166932159,0.780996440936819,0.0193617855101107,0.181682308561896,0.0231216427938067,0.0508443275321055,0.0144126375878371,0.0180279446801254,0,168
-0.0187069970286017,-0.0317908178356613,-0.273730419232395,-0.313838870338967,-0.0392747092501887,0.769174426406364,-0.270932237746688,0.325067003832026,0.208408490691657,-0.0177676172274087,-0.0296849859723276,-0.00495367875277579,-0.000897676804050628,0,112
-0.0187069970286017,0.512154924423844,0.496448121031055,0.626177147146928,-0.187276289086522,-0.101645762585564,0.118828202132046,0.0298641289139369,0.141627121263477,0.0126251485494259,0.00397655191568177,0.0394106411734975,0.00487023538595005,0,180
-0.0187069970286017,-0.0307929236415592,0.142859123155104,0.0734642709846636,0.0955514075776894,0.272468576860892,0.220833432707505,-0.456677228051746,-0.0375090297623736,0.00146998195436371,0.003966596463312,0.000714823174079074,7.26806217235653e-05,0,108
-0.0187069970286017,-0.328557896271517,-0.526873930770617,-0.429705553244889,0.0433211209534762,0.429652960201859,-0.116145123025178,-0.0249043130485546,0.0493111021675642,0.0212350870106797,0.0139376797122099,0.022799039069744,0.0211715982385553,0,128
-0.0187069970286017,-1.35137074224494,-1.2152467372533,-1.27933491236397,0.233165310063714,0.592383727409076,0.0485696618752086,-0.274824186024218,-0.237626788813809,-0.015896943811763,0.0140971276962582,-0.0187029696036294,-0.0215053000277887,0,364
-0.0187069970286017,0.298275003892302,0.0443008169366533,0.400695262394747,-0.0647762356202695,-0.206083628272287,0.569506840970546,-0.263602203606175,0.127706777942676,0.0201787862043979,0.00695296031063308,-0.00457438306882058,0.00988259863488407,0,108
-0.0187069970286017,-0.220793705036725,-0.112358536869122,-0.358677218288864,-0.127080177064335,-0.736132564962493,0.3526867718845,-0.0342344174673495,0.161937063340485,-0.0106306075362717,-0.0204766297152664,-0.00424230748235668,0.00646606731402635,0,158
-0.0187069970286017,0.377952520246922,0.35371007485549,0.351620201673056,-0.207086787628249,0.907337593181873,0.124482913121121,-0.291900496712748,0.111883133761467,0.0172564577837781,-0.0198083541414086,-0.0131227135653298,0.00513756219094713,0,284
-0.0187069970286017,0.148403826532729,0.471877699444125,0.551606309254265,-0.255989045826966,0.260802472115574,0.0567732646626836,0.178269278801452,-0.00325102098414704,0.0331958309916134,-0.0310339733692059,-0.0259899062375612,0.000693409147549146,0,148
-0.0187069970286017,-0.18704898662316,-0.132416296636563,-0.255328839981084,-0.373352683167137,0.250014779129253,0.0640063307055743,-0.353411438610996,-0.0270430597226072,-0.0214162727199891,0.00301228412235097,0.000405178361404107,-0.00875216394373186,0,114
