none,group1,group2,group3,group4,group5,group1_rank,group2_rank,group3_rank,group4_rank,group5_rank,correlation,pre_grouped,test_id,model_type,grouping,No_test_obs,response,joint_prob
16.5871999998006,-1.31744000125698,-0.317440000813613,-0.317440000441295,1.68256000114806,0.682560001441186,5,4,3,1,2,0,1,1,experiment_lm1,B,100,17,3.12851762948968e-05
16.5871999998006,-1.31744000116173,1.68255999898647,0.682559999138189,0.6825600016537,-0.317439998539442,5,1,3,2,4,0,1,2,experiment_lm1,B,100,26,1.45411864296296e-05
16.5871999998006,-1.31744000192698,1.68255999878308,0.682559999844218,2.68256000103614,2.68256000234076,5,3,4,2,1,0,1,3,experiment_lm1,B,100,22,9.99521105918246e-07
16.5871999998006,-1.31744000139143,0.682559999072876,0.682559999627202,2.68256000151968,-0.317439998751064,5,3,2,1,4,0,1,4,experiment_lm1,B,100,23,6.758667452858e-06
16.5871999998006,-1.31744000163463,0.682559998717297,2.6825599991673,-0.317439998009138,-0.317439998163545,5,2,1,3,4,0,1,5,experiment_lm1,B,100,22,1.45411864296296e-05
16.5871999998006,-1.31744000184768,2.68255999854629,2.68255999928242,0.682560001882218,0.682560002214093,5,2,1,4,3,0,1,6,experiment_lm1,B,100,22,1.46409329194354e-06
16.5871999998006,-0.317440000495571,-1.31744000066262,-1.31744000119955,-1.31743999872472,-0.317439998840263,2,4,5,3,1,0,1,7,experiment_lm1,B,100,21,0.000455141545580461
16.5871999998006,-0.317440001220357,-1.31744000093792,0.682559999330186,0.682560001549337,-0.317439998643922,4,5,2,1,3,0,1,8,experiment_lm1,B,100,20,6.73096559582247e-05
16.5871999998006,-0.317440000933168,-1.31744000087547,0.682559999028961,-0.317439998231719,-1.31743999891122,3,5,1,2,4,0,1,9,experiment_lm1,B,100,18,0.000144421194977648
16.5871999998006,-0.31744000171544,-0.317440001299549,2.68255999937105,0.682560001957297,-0.317439998235965,5,4,1,2,3,0,1,10,experiment_lm1,B,100,20,1.45809238964393e-05
16.5871999998006,-0.317440001433407,0.68255999889108,0.682559999445303,1.68256000144058,0.682560001733714,5,4,3,1,2,0,1,11,experiment_lm1,B,100,20,4.61407125091508e-06
16.5871999998006,-0.317440001603166,0.68255999872132,1.6825599993144,0.682560001656481,0.682560001988316,5,4,1,3,2,0,1,12,experiment_lm1,B,100,18,9.95424352974966e-06
16.5871999998006,-0.317440001832869,-0.317440001192331,1.68255999980331,2.68256000152234,0.682560001776693,5,4,2,1,3,0,1,13,experiment_lm1,B,100,17,4.62668036668967e-06
16.5871999998006,-0.317440001984913,0.682559998564281,1.68255999952114,0.682560001297233,2.68256000267946,5,4,2,3,1,0,1,14,experiment_lm1,B,100,25,1.46409329194354e-06
16.5871999998006,-0.317440001890356,0.682559998658839,1.68255999961567,1.68256000143741,1.68256000225565,5,4,3,2,1,0,1,15,experiment_lm1,B,100,23,2.1504568530533e-06
16.5871999998006,-0.317440000821953,1.68255999896171,0.682559998749624,-0.317439998066268,-1.31743999874576,4,1,2,3,5,0,1,16,experiment_lm1,B,100,20,3.12851762948968e-05
16.5871999998006,-0.317440001778084,1.68255999867982,0.682559999559022,1.6825600011366,2.68256000247997,5,3,4,2,1,0,1,17,experiment_lm1,B,100,14,9.99521105918246e-07
16.5871999998006,-0.317440000729035,2.68255999896323,-1.31744000136517,-1.31743999886324,1.68256000207145,3,1,5,4,2,0,1,18,experiment_lm1,B,100,21,1.45411864296296e-05
16.5871999998006,-0.31744000099687,2.68255999892014,-0.317440001005757,0.68256000141385,0.682560001745848,4,1,5,3,2,0,1,19,experiment_lm1,B,100,19,4.61407125091508e-06
16.5871999998006,0.682559998333026,-1.31744000107488,-0.317440000118084,2.68256000081622,2.68256000212084,3,5,4,2,1,0,1,20,experiment_lm1,B,100,19,2.14459620194292e-06
16.5871999998006,0.682559998182619,-1.31744000122528,1.68255999980916,2.68256000152815,0.682560001782552,4,5,2,1,3,0,1,21,experiment_lm1,B,100,27,2.14459620194292e-06
16.5871999998006,0.682559999114238,-0.317440000834451,-1.31744000068276,1.68256000109359,0.68256000138672,3,4,5,1,2,0,1,22,experiment_lm1,B,100,19,1.45411864296296e-05
16.5871999998006,0.682559998946232,-0.317440001114826,-0.317440001106247,-1.31743999879132,1.68256000214336,2,4,3,5,1,0,1,23,experiment_lm1,B,100,22,3.12851762948968e-05
16.5871999998006,0.682559998944476,-0.31744000100421,-0.317440000813764,0.682560001309488,0.682560001641321,3,5,4,2,1,0,1,24,experiment_lm1,B,100,22,3.1370670945603e-05
16.5871999998006,0.682559998410564,-0.317440001201005,1.6825599996127,2.68256000176287,-0.317439998507873,3,5,2,1,4,0,1,25,experiment_lm1,B,100,17,3.14997795897154e-06
16.5871999998006,0.682559999249382,0.682559998984556,-1.31744000126626,-1.31743999891258,1.68256000202211,2,3,5,4,1,0,1,26,experiment_lm1,B,100,22,3.12851762948968e-05
16.5871999998006,0.682559998827744,1.68255999880863,-0.317440000896572,0.682560001240105,1.68256000209719,4,2,5,3,1,0,1,27,experiment_lm1,B,100,23,3.14997795897154e-06
16.5871999998006,0.682559998540555,1.68255999874619,-0.317440000595275,1.68256000102116,2.68256000236453,4,3,5,2,1,0,1,28,experiment_lm1,B,100,18,9.99521105918246e-07
16.5871999998006,0.682559999076105,0.682559999035981,-0.317440000812292,1.68256000150471,-0.31743999872729,2,3,5,1,4,0,1,29,experiment_lm1,B,100,23,9.92711517871451e-06
