none,group1,group2,group3,group4,group5,group1_rank,group2_rank,group3_rank,group4_rank,group5_rank,correlation,pre_grouped,standardized,test_id,model_type,grouping,No_test_obs
3.47431527549791,-0.170142573187268,-0.381130450261903,-1.27932492181517,-1.875220065817,-0.887392787470999,1,2,4,5,3,0.7,1,0,12,experiment_gam2,B,100
3.47432503761951,11.6493899565695,15.0438009471824,-7.76777310288972,-2.75332227905883,16.3779269486284,3,2,5,4,1,0.7,1,0,13,experiment_gam2,B,100
3.47432233443686,5.81222883464046,0.629259090771171,-0.638901447380394,3.91151601595969,9.36354729034208,2,4,5,3,1,0.7,1,0,14,experiment_gam2,B,100
3.47431442557452,-0.555308534886963,-0.692419487110451,-0.381182051619895,-1.2537725156284,-0.729289471870084,2,3,1,5,4,0.7,1,0,15,experiment_gam2,B,100
3.47431520946197,-2.02182323478301,-0.569730703226053,-0.335688974185493,0.209221760018163,-1.03075823379117,5,3,2,1,4,0.7,1,0,16,experiment_gam2,B,100
3.47431649348901,6.5154781883936,-1.09375160814981,-2.11099960622287,-1.06061836676836,-2.84800158871504,1,3,4,2,5,0.7,1,0,17,experiment_gam2,B,100
3.47432173697374,-4.92958846817889,1.87348894477727,4.74187803887479,0.121138688437358,19.0614303732019,5,3,2,4,1,0.7,1,0,18,experiment_gam2,B,100
3.47431958220552,-2.97638238210799,-1.93226586273719,12.3036579098866,7.63928430884722,-4.2536556219736,4,3,1,2,5,0.7,1,0,19,experiment_gam2,B,100
3.47430469236637,1.61153416338155,-18.4224435596492,-21.7883860079776,-5.01850208494024,-2.0089148572894,1,4,5,3,2,0.7,1,0,20,experiment_gam2,B,100
3.47431570090065,-0.867777693317582,-2.42156186032348,-0.717334513444363,-1.48286956796466,2.89776537082365,3,5,2,4,1,0.7,1,0,21,experiment_gam2,B,100
3.4743136096266,-1.45455831694955,-4.03585029064816,-0.805270498451202,0.120425824590858,0.169087026236928,4,5,3,2,1,0.7,1,0,22,experiment_gam2,B,100
3.4743136020161,-1.3189705357105,-0.280801364643321,-3.71735348857276,-0.450306347976879,-0.419015668030514,4,1,5,3,2,0.7,1,0,23,experiment_gam2,B,100
3.47431341937684,0.356049423874576,0.76236413169776,-0.567139348911431,-4.4863283873878,-3.42384103669552,2,1,3,5,4,0.7,1,0,24,experiment_gam2,B,100
3.47431445804646,0.316985559098603,-0.779420953041721,-2.08860009114759,-0.417119364597483,-1.42039312295961,1,3,5,2,4,0.7,1,0,25,experiment_gam2,B,100
3.47432059052889,3.80842722848665,2.76324448431659,0.486425053313019,10.729363555843,-2.86793835614057,2,3,4,1,5,0.7,1,0,26,experiment_gam2,B,100
3.47431891569281,-3.99687018422427,10.2949815154089,0.511428420838003,-3.29869010074147,6.11063720684,5,1,3,4,2,0.7,1,0,27,experiment_gam2,B,100
3.47431355961051,-0.353261033497057,0.329153021757532,-1.03411322935566,-0.538638225982066,-5.63582674226306,2,1,4,3,5,0.7,1,0,28,experiment_gam2,B,100
3.47432127095691,7.82630631806821,-4.9634329371425,-0.330335973666579,11.9128445913977,-0.0513023451568122,2,5,4,1,3,0.7,1,0,29,experiment_gam2,B,100
3.47431409243836,-0.616971891890162,-0.288689478570048,-2.5546277285182,-0.402252331463955,-1.04330134387237,3,1,5,2,4,0.7,1,0,30,experiment_gam2,B,100
3.47431619692257,-2.31524520085942,1.79349733998311,-0.966398610792025,1.3095032389871,-1.66400487733217,5,1,3,2,4,0.7,1,0,31,experiment_gam2,B,100
3.47431645905412,-2.38042049934658,-3.96732197381691,-2.60774933723516,1.43417504840197,9.60284013672684,3,5,4,2,1,0.7,1,0,32,experiment_gam2,B,100
3.47431713648045,1.89361144256855,0.392725526367558,-1.4160073712849,-0.149956718289862,-2.42805250724004,1,2,4,3,5,0.7,1,0,33,experiment_gam2,B,100
3.47431537933997,-0.555761024232317,-1.70718554994498,1.18869665929079,-1.84415339814772,-0.559426117245885,2,4,1,5,3,0.7,1,0,34,experiment_gam2,B,100
3.47431339023928,-3.07499188685807,0.154420419917611,-0.617896074854927,-1.02292700191342,-1.6864414373939,5,1,2,3,4,0.7,1,0,35,experiment_gam2,B,100
3.47431427966111,-0.920657878403706,-1.87140892783601,-1.55283242325997,0.440421742650469,-0.625228527007441,3,5,4,1,2,0.7,1,0,36,experiment_gam2,B,100
3.47431532727666,-1.03873969081603,-1.79060323649669,0.125749280818074,-0.287923246999787,-1.29075338272877,3,5,1,2,4,0.7,1,0,37,experiment_gam2,B,100
3.47431261142028,0.579007153026779,1.57069075654638,1.89211041129231,-14.4183856030346,-2.90246020759512,3,2,1,5,4,0.7,1,0,38,experiment_gam2,B,100
3.47430916655697,1.54237838130135,-5.1867220820975,-2.70636177097618,-10.5916992532073,-4.06491679796316,1,4,2,5,3,0.7,1,0,39,experiment_gam2,B,100
3.47431503304558,0.674751810656808,-1.61492691205542,-1.14673714303531,-2.37102127187777,-1.09118477992749,1,4,3,5,2,0.7,1,0,40,experiment_gam2,B,100
3.47431417741849,-0.33028816630526,-1.86893742432843,-2.13277792901877,-0.248042033755285,-0.208373200629728,3,4,5,2,1,0.7,1,0,41,experiment_gam2,B,100
3.47431452952999,-1.48794624189856,-0.996638963374488,-0.81805839353403,-0.652611322613046,0.0739713553894229,5,4,3,2,1,0.7,1,0,42,experiment_gam2,B,100
3.47431829576432,4.78911252549407,-0.573735866656055,-1.85132832626173,4.40104308886905,-2.41569784107887,1,3,4,2,5,0.7,1,0,43,experiment_gam2,B,100
3.47431836237904,-2.95381247933948,3.29042202804305,-4.44689964249833,0.500853732630384,11.8599121930786,4,2,5,3,1,0.7,1,0,44,experiment_gam2,B,100
3.47430646107965,-1.21795988299314,-8.1172798709202,-2.19051859992661,-11.707800531353,-8.20661122441846,1,3,2,5,4,0.7,1,0,45,experiment_gam2,B,100
3.47431331502336,-3.94298653696141,-2.93235106089088,-1.05530176371955,0.368609432504009,0.08450501878194,5,4,3,1,2,0.7,1,0,46,experiment_gam2,B,100
3.47431374782851,-0.907047771579908,-0.332000913977479,-0.85367568051196,-2.61476389225237,0.0530558027750878,4,2,3,5,1,0.7,1,0,47,experiment_gam2,B,100
3.47431455840709,0.12461287881552,0.261020940746479,-5.71350882368682,-0.432501346876889,-0.849735178731871,2,1,5,3,4,0.7,1,0,48,experiment_gam2,B,100
3.47431422111471,-0.392252843684498,-0.755941831348063,-1.99269696569598,-0.405765164692308,-0.311584118588723,2,4,5,3,1,0.7,1,0,49,experiment_gam2,B,100
3.47431468831159,-0.71775238928209,-1.55676047659857,-0.700679551633575,-0.684236143990329,-0.385204046911925,4,5,3,2,1,0.7,1,0,50,experiment_gam2,B,100
3.47431485863596,-0.359029027735522,-0.256747121629751,0.0621849986977013,-1.34005931648213,-1.40253993417679,3,2,1,4,5,0.7,1,0,51,experiment_gam2,B,100
3.47431458116811,-0.501996468903424,-0.671794491912384,-1.82251212887238,-1.5821462935626,-0.682705175510789,1,2,5,4,3,0.7,1,0,52,experiment_gam2,B,100
3.47431897915971,-4.87292745830082,-4.2100670829733,3.95455451084138,8.2721937287727,3.95058980814401,5,4,2,1,3,0.7,1,0,53,experiment_gam2,B,100
3.47429753278883,0.782481071001662,-12.9811191546316,5.20424848330572,-71.2185002650126,-2.27092664070847,2,4,1,5,3,0.7,1,0,54,experiment_gam2,B,100
3.47431342606942,0.388689732710213,-0.658175237140188,0.0536548844050162,-6.35757692564372,-0.823667728545212,1,3,2,5,4,0.7,1,0,55,experiment_gam2,B,100
3.47431545345887,-1.37861241829789,0.0703022877000417,-2.23552259019689,1.21475197750147,-1.75852863134564,3,2,5,1,4,0.7,1,0,56,experiment_gam2,B,100
3.47431144048608,1.72364551398796,3.22005218567426,-7.78438871956393,-5.98552506334058,-3.48875701594927,2,1,5,4,3,0.7,1,0,57,experiment_gam2,B,100
3.47431674794507,-2.98965528828124,-2.70003290164169,-1.87586778687951,3.46183516622463,4.53559850455204,5,4,3,2,1,0.7,1,0,58,experiment_gam2,B,100
3.47430864499128,2.64854151383698,-4.46373527120485,-7.8140571335189,-7.65231359317613,-7.09250539535548,1,2,5,4,3,0.7,1,0,59,experiment_gam2,B,100
3.47431562763505,-0.116427015471461,-1.50172625498829,-1.32599620324171,-0.160167483964772,-0.851216096788404,1,5,4,2,3,0.7,1,0,60,experiment_gam2,B,100
3.47433840683834,18.1952945363875,-0.376709000991454,7.79782053346872,23.1419249491114,51.8720266747758,3,5,4,2,1,0.7,1,0,61,experiment_gam2,B,100
3.47431130568991,0.801051092104185,-2.45530343293168,-1.27904328391925,-7.21285131167578,-3.20992502808433,1,3,2,5,4,0.7,1,0,62,experiment_gam2,B,100
3.47431238064542,-2.30252693485812,-2.05202808964227,-1.76664199876367,-5.3377779298135,1.4267573841112,4,3,2,5,1,0.7,1,0,63,experiment_gam2,B,100
3.47431701317099,-0.112595026957663,-1.443790581621,1.23195169171695,-0.625653637750993,-0.955540895462741,2,5,1,3,4,0.7,1,0,64,experiment_gam2,B,100
3.47432295784652,-10.4951684379246,6.44115857183035,4.49488005351978,3.78445860910948,22.4373142929386,5,2,3,4,1,0.7,1,0,65,experiment_gam2,B,100
3.47432922462878,3.66816834539518,-15.268275929387,38.3638468219788,23.3881786866909,4.79729284674994,4,5,1,2,3,0.7,1,0,66,experiment_gam2,B,100
3.47431548766182,2.01378669077051,-1.12752674888516,-0.561548998262426,-1.93145705398551,-2.29249210645356,1,3,2,4,5,0.7,1,0,67,experiment_gam2,B,100
3.4743277217779,7.61456173493151,8.88145557292011,13.5736995576719,2.55690745268707,11.2974033326377,4,3,1,5,2,0.7,1,0,68,experiment_gam2,B,100
3.47431728019675,0.595977309801241,2.55708109319126,-1.57189120269222,-0.473778732606598,-0.531967505537381,2,1,5,3,4,0.7,1,0,69,experiment_gam2,B,100
3.47431468205731,-1.17189523750332,-1.07785513127046,-0.286856535025545,-1.03738894945308,-0.790760655222631,5,4,1,3,2,0.7,1,0,70,experiment_gam2,B,100
3.47431336427243,-4.0052580977809,0.639710479337015,-2.07686090908355,-0.262004926570175,-1.21923077162492,5,1,4,2,3,0.7,1,0,71,experiment_gam2,B,100
3.47431802976203,-3.76159877922996,-3.66177187179826,2.52638413325073,-2.01018403880827,12.0613214664442,5,4,2,3,1,0.7,1,0,72,experiment_gam2,B,100
3.47431512073408,0.0395533192139589,-0.571706249215053,-1.16690143503261,-0.401113763218088,-1.33086945956024,1,3,4,2,5,0.7,1,0,73,experiment_gam2,B,100
3.47431460499706,-0.907834510998276,-0.237007036024798,-1.34202089700601,-1.03929257303546,-1.07996414860672,2,1,5,3,4,0.7,1,0,74,experiment_gam2,B,100
3.47430801067244,1.26656182179368,-0.968369936866853,-6.90616384491175,1.19104396221805,-23.0621050707673,1,3,4,2,5,0.7,1,0,75,experiment_gam2,B,100
3.47431854662431,-3.0541808068508,13.2147348626874,-2.87825324689955,2.032096695201,-1.03037913394871,5,1,4,2,3,0.7,1,0,76,experiment_gam2,B,100
3.47432517746067,-0.914574288136578,-3.01957725105336,35.39688088265,2.29064349812149,1.545185460133,4,5,1,2,3,0.7,1,0,77,experiment_gam2,B,100
3.47432828186751,-2.62949738812454,12.0230526347314,8.82739908477718,25.5235415379749,2.82244638888195,5,2,3,1,4,0.7,1,0,78,experiment_gam2,B,100
3.47431412516244,-1.41034978486927,-0.484226229794864,-1.75915532639033,-0.141302213567118,-0.785949298610961,4,2,5,1,3,0.7,1,0,79,experiment_gam2,B,100
3.47431500873362,-1.5983753619892,-0.391126040888832,-0.11352008318957,-1.14156379147123,-0.88878428665869,5,2,1,4,3,0.7,1,0,80,experiment_gam2,B,100
3.47431363582794,0.0501217362388643,-1.75530100578808,-3.55602857760901,-0.386579599986899,-0.527376251490077,1,4,5,2,3,0.7,1,0,81,experiment_gam2,B,100
3.47431516709584,-1.35814207912068,0.546554346848221,-1.18337945136978,-1.49205117274313,-0.0914537495069595,4,1,3,5,2,0.7,1,0,82,experiment_gam2,B,100
3.47431437177166,-1.05780101105892,-0.685789388718419,-0.528011365459965,-0.884987810501303,-0.548159689637369,5,3,1,4,2,0.7,1,0,83,experiment_gam2,B,100
3.47431445251423,-4.31438857810237,-0.87811796324551,-0.119809158771575,-0.143806701152132,-0.87888305976753,5,3,1,2,4,0.7,1,0,84,experiment_gam2,B,100
3.47431505370376,-0.756781368035426,2.54415811494117,-1.3594228714657,-1.41557155950315,-3.11639998658029,2,1,3,4,5,0.7,1,0,85,experiment_gam2,B,100
3.47431676230028,5.707826701332,-2.53805551969479,-0.975259207509284,1.93847267510883,-3.19328045436561,1,4,3,2,5,0.7,1,0,86,experiment_gam2,B,100
3.47431107504623,3.52637070677467,2.22348628997907,-9.10457125729593,-9.84061739664976,-3.82310747565546,1,2,4,5,3,0.7,1,0,87,experiment_gam2,B,100
3.47431595347034,-0.445176997444472,-1.15010894274695,4.63919292212285,-2.17769281122955,-2.24454345187341,2,3,1,4,5,0.7,1,0,88,experiment_gam2,B,100
3.4743139282763,-0.982576297613219,-1.33560751627594,-0.613368380848622,-0.413583499091278,-1.60532647678232,3,4,2,1,5,0.7,1,0,89,experiment_gam2,B,100
3.47431471432139,-1.22808719650617,-1.16562485084494,-0.749732597552847,-1.36596758578631,0.395351801823726,4,3,2,5,1,0.7,1,0,90,experiment_gam2,B,100
3.47430786059001,-0.5460511188525,-0.49534599912689,-18.1937408071411,-4.02576173466662,-4.89589441020814,2,1,5,3,4,0.7,1,0,91,experiment_gam2,B,100
3.47431379960449,-2.89160720704905,-0.287579704994948,-0.9255409421009,-0.605081226906666,-0.19242322872974,5,2,4,3,1,0.7,1,0,92,experiment_gam2,B,100
3.47431584591426,-2.59732417621605,-1.69162512837169,-1.48742093761334,0.805008641519966,2.66738199799027,5,4,3,2,1,0.7,1,0,93,experiment_gam2,B,100
3.4743149964571,1.29376074330259,-1.5318594280631,-0.612803097936281,-1.31500312191174,-0.956137056562389,1,5,2,4,3,0.7,1,0,94,experiment_gam2,B,100
3.47431508927986,-0.419517261531435,-0.756831530905363,-1.13308858940454,-1.08130063312463,-1.26901380393598,1,2,4,3,5,0.7,1,0,95,experiment_gam2,B,100
3.47433318338776,30.9068942554636,5.68079715860756,-10.1476064561265,17.4622466920174,26.3492847294815,1,4,5,3,2,0.7,1,0,96,experiment_gam2,B,100
3.47430851646355,-0.47067958780467,-10.3657061725718,-5.26313014903511,2.5909309129425,-12.460935828077,2,4,3,1,5,0.7,1,0,97,experiment_gam2,B,100
3.47431283685581,-1.28576094871487,-2.92825238468159,-0.536453567558225,-1.93961029714677,-0.495693852685407,3,5,2,4,1,0.7,1,0,98,experiment_gam2,B,100
3.47431714369555,-2.6581307423258,0.770998701153825,0.00570510964855175,5.58200402071093,-2.54647342116725,5,2,3,1,4,0.7,1,0,99,experiment_gam2,B,100
3.4743143020054,-0.179920920934636,-0.64758258632423,-1.00448780739156,-0.720642421665042,-2.75747686483998,1,2,4,3,5,0.7,1,0,100,experiment_gam2,B,100
3.4743125775588,-3.27590065599099,0.300685740481392,-0.74007344953537,-1.50739776968621,-2.27006985639581,5,1,2,3,4,0.7,1,0,1,experiment_gam2,B,100
3.47431245990868,-0.412862764440902,-0.326884035193263,-3.05331339258005,-6.19261834388031,0.436458207658402,3,2,4,5,1,0.7,1,0,2,experiment_gam2,B,100
3.47431856920971,0.131421302416223,5.56565844463226,-4.82412097992983,12.8642982540302,-5.40231763274911,3,2,4,1,5,0.7,1,0,3,experiment_gam2,B,100
3.47431465895247,0.929292206376199,-1.18903715713509,-1.7624874971408,-0.935518411088535,-0.80220193376132,1,4,5,3,2,0.7,1,0,4,experiment_gam2,B,100
3.47431495209479,1.68305647689333,0.409940372437021,-1.63403038683105,-1.69430256046145,-1.74212360376188,1,2,3,4,5,0.7,1,0,5,experiment_gam2,B,100
3.47432555263874,0.0856541643228148,0.632982612926238,3.68107379182368,4.04556649045302,29.5985032289492,5,4,3,2,1,0.7,1,0,6,experiment_gam2,B,100
3.47431352432141,-4.18372420353374,-0.601263601856631,0.672463467421307,-1.61700256281385,-0.645778192896944,5,2,1,4,3,0.7,1,0,7,experiment_gam2,B,100
3.47432961057148,10.2727015058029,2.86827960183312,-5.73999509812043,28.417372907593,19.2070900964152,3,4,5,1,2,0.7,1,0,8,experiment_gam2,B,100
3.47432087390433,7.21644171791657,-3.46237479852882,-6.0974972478386,11.1421268850754,10.5399067184988,3,4,5,1,2,0.7,1,0,9,experiment_gam2,B,100
3.47431295067401,0.470453274975129,-4.31287703783271,-2.79855436569145,-0.704915283709858,0.00290665443963378,1,5,4,3,2,0.7,1,0,10,experiment_gam2,B,100
3.4743172788073,-2.92543548258519,-4.45051006246181,15.2191243338987,-3.32461898547144,0.717155829367611,3,5,1,4,2,0.7,1,0,11,experiment_gam2,B,100
3.47431527549791,-0.170142573187268,-0.381130450261903,-1.27932492181517,-1.875220065817,-0.887392787470999,1,2,4,5,3,0.7,1,0,12,experiment_gam2,B,100
3.47432503761951,11.6493899565695,15.0438009471824,-7.76777310288972,-2.75332227905883,16.3779269486284,3,2,5,4,1,0.7,1,0,13,experiment_gam2,B,100
3.47432233443686,5.81222883464046,0.629259090771171,-0.638901447380394,3.91151601595969,9.36354729034208,2,4,5,3,1,0.7,1,0,14,experiment_gam2,B,100
3.47431442557452,-0.555308534886963,-0.692419487110451,-0.381182051619895,-1.2537725156284,-0.729289471870084,2,3,1,5,4,0.7,1,0,15,experiment_gam2,B,100
3.47431520946197,-2.02182323478301,-0.569730703226053,-0.335688974185493,0.209221760018163,-1.03075823379117,5,3,2,1,4,0.7,1,0,16,experiment_gam2,B,100
3.47431649348901,6.5154781883936,-1.09375160814981,-2.11099960622287,-1.06061836676836,-2.84800158871504,1,3,4,2,5,0.7,1,0,17,experiment_gam2,B,100
3.47432173697374,-4.92958846817889,1.87348894477727,4.74187803887479,0.121138688437358,19.0614303732019,5,3,2,4,1,0.7,1,0,18,experiment_gam2,B,100
3.47431958220552,-2.97638238210799,-1.93226586273719,12.3036579098866,7.63928430884722,-4.2536556219736,4,3,1,2,5,0.7,1,0,19,experiment_gam2,B,100
3.47430469236637,1.61153416338155,-18.4224435596492,-21.7883860079776,-5.01850208494024,-2.0089148572894,1,4,5,3,2,0.7,1,0,20,experiment_gam2,B,100
3.47431570090065,-0.867777693317582,-2.42156186032348,-0.717334513444363,-1.48286956796466,2.89776537082365,3,5,2,4,1,0.7,1,0,21,experiment_gam2,B,100
3.4743136096266,-1.45455831694955,-4.03585029064816,-0.805270498451202,0.120425824590858,0.169087026236928,4,5,3,2,1,0.7,1,0,22,experiment_gam2,B,100
3.4743136020161,-1.3189705357105,-0.280801364643321,-3.71735348857276,-0.450306347976879,-0.419015668030514,4,1,5,3,2,0.7,1,0,23,experiment_gam2,B,100
3.47431341937684,0.356049423874576,0.76236413169776,-0.567139348911431,-4.4863283873878,-3.42384103669552,2,1,3,5,4,0.7,1,0,24,experiment_gam2,B,100
3.47431445804646,0.316985559098603,-0.779420953041721,-2.08860009114759,-0.417119364597483,-1.42039312295961,1,3,5,2,4,0.7,1,0,25,experiment_gam2,B,100
3.47432059052889,3.80842722848665,2.76324448431659,0.486425053313019,10.729363555843,-2.86793835614057,2,3,4,1,5,0.7,1,0,26,experiment_gam2,B,100
3.47431891569281,-3.99687018422427,10.2949815154089,0.511428420838003,-3.29869010074147,6.11063720684,5,1,3,4,2,0.7,1,0,27,experiment_gam2,B,100
3.47431355961051,-0.353261033497057,0.329153021757532,-1.03411322935566,-0.538638225982066,-5.63582674226306,2,1,4,3,5,0.7,1,0,28,experiment_gam2,B,100
3.47432127095691,7.82630631806821,-4.9634329371425,-0.330335973666579,11.9128445913977,-0.0513023451568122,2,5,4,1,3,0.7,1,0,29,experiment_gam2,B,100
3.47431409243836,-0.616971891890162,-0.288689478570048,-2.5546277285182,-0.402252331463955,-1.04330134387237,3,1,5,2,4,0.7,1,0,30,experiment_gam2,B,100
3.47431619692257,-2.31524520085942,1.79349733998311,-0.966398610792025,1.3095032389871,-1.66400487733217,5,1,3,2,4,0.7,1,0,31,experiment_gam2,B,100
3.47431645905412,-2.38042049934658,-3.96732197381691,-2.60774933723516,1.43417504840197,9.60284013672684,3,5,4,2,1,0.7,1,0,32,experiment_gam2,B,100
3.47431713648045,1.89361144256855,0.392725526367558,-1.4160073712849,-0.149956718289862,-2.42805250724004,1,2,4,3,5,0.7,1,0,33,experiment_gam2,B,100
3.47431537933997,-0.555761024232317,-1.70718554994498,1.18869665929079,-1.84415339814772,-0.559426117245885,2,4,1,5,3,0.7,1,0,34,experiment_gam2,B,100
3.47431339023928,-3.07499188685807,0.154420419917611,-0.617896074854927,-1.02292700191342,-1.6864414373939,5,1,2,3,4,0.7,1,0,35,experiment_gam2,B,100
3.47431427966111,-0.920657878403706,-1.87140892783601,-1.55283242325997,0.440421742650469,-0.625228527007441,3,5,4,1,2,0.7,1,0,36,experiment_gam2,B,100
3.47431532727666,-1.03873969081603,-1.79060323649669,0.125749280818074,-0.287923246999787,-1.29075338272877,3,5,1,2,4,0.7,1,0,37,experiment_gam2,B,100
3.47431261142028,0.579007153026779,1.57069075654638,1.89211041129231,-14.4183856030346,-2.90246020759512,3,2,1,5,4,0.7,1,0,38,experiment_gam2,B,100
3.47430916655697,1.54237838130135,-5.1867220820975,-2.70636177097618,-10.5916992532073,-4.06491679796316,1,4,2,5,3,0.7,1,0,39,experiment_gam2,B,100
3.47431503304558,0.674751810656808,-1.61492691205542,-1.14673714303531,-2.37102127187777,-1.09118477992749,1,4,3,5,2,0.7,1,0,40,experiment_gam2,B,100
3.47431417741849,-0.33028816630526,-1.86893742432843,-2.13277792901877,-0.248042033755285,-0.208373200629728,3,4,5,2,1,0.7,1,0,41,experiment_gam2,B,100
3.47431452952999,-1.48794624189856,-0.996638963374488,-0.81805839353403,-0.652611322613046,0.0739713553894229,5,4,3,2,1,0.7,1,0,42,experiment_gam2,B,100
3.47431829576432,4.78911252549407,-0.573735866656055,-1.85132832626173,4.40104308886905,-2.41569784107887,1,3,4,2,5,0.7,1,0,43,experiment_gam2,B,100
3.47431836237904,-2.95381247933948,3.29042202804305,-4.44689964249833,0.500853732630384,11.8599121930786,4,2,5,3,1,0.7,1,0,44,experiment_gam2,B,100
3.47430646107965,-1.21795988299314,-8.1172798709202,-2.19051859992661,-11.707800531353,-8.20661122441846,1,3,2,5,4,0.7,1,0,45,experiment_gam2,B,100
3.47431331502336,-3.94298653696141,-2.93235106089088,-1.05530176371955,0.368609432504009,0.08450501878194,5,4,3,1,2,0.7,1,0,46,experiment_gam2,B,100
3.47431374782851,-0.907047771579908,-0.332000913977479,-0.85367568051196,-2.61476389225237,0.0530558027750878,4,2,3,5,1,0.7,1,0,47,experiment_gam2,B,100
3.47431455840709,0.12461287881552,0.261020940746479,-5.71350882368682,-0.432501346876889,-0.849735178731871,2,1,5,3,4,0.7,1,0,48,experiment_gam2,B,100
3.47431422111471,-0.392252843684498,-0.755941831348063,-1.99269696569598,-0.405765164692308,-0.311584118588723,2,4,5,3,1,0.7,1,0,49,experiment_gam2,B,100
3.47431468831159,-0.71775238928209,-1.55676047659857,-0.700679551633575,-0.684236143990329,-0.385204046911925,4,5,3,2,1,0.7,1,0,50,experiment_gam2,B,100
3.47431485863596,-0.359029027735522,-0.256747121629751,0.0621849986977013,-1.34005931648213,-1.40253993417679,3,2,1,4,5,0.7,1,0,51,experiment_gam2,B,100
3.47431458116811,-0.501996468903424,-0.671794491912384,-1.82251212887238,-1.5821462935626,-0.682705175510789,1,2,5,4,3,0.7,1,0,52,experiment_gam2,B,100
3.47431897915971,-4.87292745830082,-4.2100670829733,3.95455451084138,8.2721937287727,3.95058980814401,5,4,2,1,3,0.7,1,0,53,experiment_gam2,B,100
3.47429753278883,0.782481071001662,-12.9811191546316,5.20424848330572,-71.2185002650126,-2.27092664070847,2,4,1,5,3,0.7,1,0,54,experiment_gam2,B,100
3.47431342606942,0.388689732710213,-0.658175237140188,0.0536548844050162,-6.35757692564372,-0.823667728545212,1,3,2,5,4,0.7,1,0,55,experiment_gam2,B,100
3.47431545345887,-1.37861241829789,0.0703022877000417,-2.23552259019689,1.21475197750147,-1.75852863134564,3,2,5,1,4,0.7,1,0,56,experiment_gam2,B,100
3.47431144048608,1.72364551398796,3.22005218567426,-7.78438871956393,-5.98552506334058,-3.48875701594927,2,1,5,4,3,0.7,1,0,57,experiment_gam2,B,100
3.47431674794507,-2.98965528828124,-2.70003290164169,-1.87586778687951,3.46183516622463,4.53559850455204,5,4,3,2,1,0.7,1,0,58,experiment_gam2,B,100
3.47430864499128,2.64854151383698,-4.46373527120485,-7.8140571335189,-7.65231359317613,-7.09250539535548,1,2,5,4,3,0.7,1,0,59,experiment_gam2,B,100
3.47431562763505,-0.116427015471461,-1.50172625498829,-1.32599620324171,-0.160167483964772,-0.851216096788404,1,5,4,2,3,0.7,1,0,60,experiment_gam2,B,100
3.47433840683834,18.1952945363875,-0.376709000991454,7.79782053346872,23.1419249491114,51.8720266747758,3,5,4,2,1,0.7,1,0,61,experiment_gam2,B,100
3.47431130568991,0.801051092104185,-2.45530343293168,-1.27904328391925,-7.21285131167578,-3.20992502808433,1,3,2,5,4,0.7,1,0,62,experiment_gam2,B,100
3.47431238064542,-2.30252693485812,-2.05202808964227,-1.76664199876367,-5.3377779298135,1.4267573841112,4,3,2,5,1,0.7,1,0,63,experiment_gam2,B,100
3.47431701317099,-0.112595026957663,-1.443790581621,1.23195169171695,-0.625653637750993,-0.955540895462741,2,5,1,3,4,0.7,1,0,64,experiment_gam2,B,100
3.47432295784652,-10.4951684379246,6.44115857183035,4.49488005351978,3.78445860910948,22.4373142929386,5,2,3,4,1,0.7,1,0,65,experiment_gam2,B,100
