none,group1,group2,group3,group1_rank,group2_rank,group3_rank,correlation,pre_grouped,test_id,model_type,grouping,No_test_obs,response,joint_prob
8.36239998079897,3.68368248855889,6.97695875734954,1.9769587579316,2,1,3,0,1,43,experiment_lm1,A,100,14,9.92711517871451e-06
8.36239998079898,2.68368248723829,-6.02304124140807,-1.02304124199018,1,3,2,0,1,44,experiment_lm1,A,100,12,1.46409329194354e-06
8.36239998079897,0.683682488720813,6.9769587571522,-0.0230412420329031,2,1,3,0,1,45,experiment_lm1,A,100,18,6.7126216607014e-05
8.36239998079897,-0.316317511524061,2.97695875750745,-0.0230412421433028,3,1,2,0,1,46,experiment_lm1,A,100,10,0.000144421194977648
8.36239998079897,-0.316317511434415,3.97695875740445,-0.0230412421299095,3,1,2,0,1,47,experiment_lm1,A,100,5,2.13580611161823e-05
8.36239998079897,-0.316317512151567,-5.02304124165494,0.976958757646583,2,3,1,0,1,48,experiment_lm1,A,100,5,2.13580611161823e-05
8.36239998079897,3.68368248757283,-3.02304124163358,0.976958757900779,1,3,2,0,1,49,experiment_lm1,A,100,12,1.45809238964393e-05
8.36239998079897,1.68368248797954,-0.0230412420697714,-0.0230412420697519,1,3,2,0,1,50,experiment_lm1,A,100,8,1.45809238964393e-05
8.36239998079898,6.68368248642481,-10.0230412407685,-1.0230412418163,1,3,2,0,1,51,experiment_lm1,A,100,7,6.758667452858e-06
8.36239998079898,5.68368248734531,-3.02304124151987,0.976958758014486,1,3,2,0,1,52,experiment_lm1,A,100,21,3.12851762948968e-05
8.36239998079897,-2.31631751084839,7.97695875687861,-0.0230412421900761,3,1,2,0,1,53,experiment_lm1,A,100,8,6.73096559582247e-05
8.36239998079897,-2.3163175106691,7.97695875690538,1.97695875760386,3,1,2,0,1,54,experiment_lm1,A,100,1,4.58263627245264e-05
8.36239998079898,-2.31631751192411,-4.02304124188504,-0.0230412423507154,2,3,1,0,1,55,experiment_lm1,A,100,8,0.000211547411584662
8.36239998079897,-4.31631751133812,-0.0230412424109006,-0.0230412424108719,3,2,1,0,1,56,experiment_lm1,A,100,10,9.92711517871451e-06
8.36239998079897,-4.31631751080026,3.9769587572038,1.9769587574366,3,1,2,0,1,57,experiment_lm1,A,100,3,1.45411864296296e-05
8.36239998079897,-0.316317511613728,1.97695875761047,-0.0230412421566903,3,1,2,0,1,58,experiment_lm1,A,100,16,0.000212125518349692
8.36239998079897,-0.316317512241235,-4.02304124178473,-1.02304124213396,1,3,2,0,1,59,experiment_lm1,A,100,4,1.45809238964393e-05
8.36239998079898,-0.316317511434441,2.97695875752083,0.976958757753668,3,1,2,0,1,60,experiment_lm1,A,100,9,6.74935966038219e-05
8.36239998079898,-1.31631751212752,-5.02304124172518,-0.0230412423072353,2,3,1,0,1,61,experiment_lm1,A,100,2,6.77713721974296e-06
8.36239998079898,3.68368248766241,-1.02304124185303,-0.0230412419694148,1,3,2,0,1,62,experiment_lm1,A,100,7,9.92711517871451e-06
8.36239998079897,3.68368248793134,-0.0230412419292891,1.9769587578379,1,3,2,0,1,63,experiment_lm1,A,100,5,1.45809238964393e-05
8.36239998079898,3.68368248739348,-4.02304124154391,-0.0230412420095827,1,3,2,0,1,64,experiment_lm1,A,100,12,6.7126216607014e-05
8.36239998079898,-0.316317511792956,0.97695875770012,-1.02304124206703,2,1,3,0,1,65,experiment_lm1,A,100,7,2.13580611161823e-05
8.36239998079897,-0.316317511792957,-0.0230412421834614,-0.0230412421834618,3,1,2,0,1,66,experiment_lm1,A,100,-1,0.000212125518349692
8.36239998079898,-1.3163175117689,-0.0230412422536987,-1.02304124213727,3,1,2,0,1,67,experiment_lm1,A,100,1,6.73096559582247e-05
8.36239998079898,-1.31631751221712,-6.02304124162213,-0.0230412423206244,2,3,1,0,1,68,experiment_lm1,A,100,6,4.59515948420424e-05
8.36239998079897,-1.31631751203783,-4.02304124182819,-0.0230412422938607,2,3,1,0,1,69,experiment_lm1,A,100,8,9.85948322531214e-05
8.36239998079897,-1.31631751149996,-0.0230412422135404,1.97695875755363,3,2,1,0,1,70,experiment_lm1,A,100,13,4.62668036668967e-06
8.36239998079898,-2.31631751156554,0.97695875758642,-1.02304124218075,3,1,2,0,1,71,experiment_lm1,A,100,10,4.59515948420424e-05
8.36239998079898,2.68368248831408,4.97695875747195,-0.0230412419459576,2,1,3,0,1,72,experiment_lm1,A,100,13,6.74935966038219e-05
8.36239998079897,2.68368248813479,0.976958757910855,1.97695875779443,1,3,2,0,1,73,experiment_lm1,A,100,14,4.59515948420424e-05
8.36239998079898,2.68368248804515,1.97695875778108,-0.0230412419861237,1,2,3,0,1,74,experiment_lm1,A,100,16,3.12851762948968e-05
8.36239998079897,1.68368248860707,5.97695875732549,0.976958757907537,2,1,3,0,1,75,experiment_lm1,A,100,6,4.59515948420424e-05
8.36239998079897,0.683682488093275,0.976958757756985,-1.02304124201019,2,1,3,0,1,76,experiment_lm1,A,100,5,3.1370670945603e-05
8.36239998079897,5.68368248761428,2.97695875782181,-2.0230412415961,1,2,3,0,1,77,experiment_lm1,A,100,16,3.12851762948968e-05
8.36239998079897,4.68368248763834,-0.0230412418992056,-0.0230412418991754,1,3,2,0,1,78,experiment_lm1,A,100,8,9.98144601585998e-06
8.36239998079897,1.68368248771062,-1.02304124199352,-2.02304124187707,1,2,3,0,1,79,experiment_lm1,A,100,10,3.12851762948968e-05
8.36239998079898,0.683682488272547,0.976958757783748,0.976958757783753,3,2,1,0,1,80,experiment_lm1,A,100,13,2.13580611161823e-05
8.36239998079897,0.683682488093259,-0.0230412421265789,-0.0230412421266055,1,2,3,0,1,81,experiment_lm1,A,100,16,1.45411864296296e-05
8.36239998079897,4.68368248763837,-2.02304124166633,1.97695875786798,1,3,2,0,1,82,experiment_lm1,A,100,4,4.61407125091508e-06
8.36239998079897,3.68368248766243,-2.02304124173659,0.976958757914165,1,3,2,0,1,83,experiment_lm1,A,100,14,1.45809238964393e-05
8.36239998079898,-1.31631751167924,-0.0230412422403132,-0.0230412422403048,3,2,1,0,1,84,experiment_lm1,A,100,7,3.11999146432014e-05
8.36239998079898,-1.3163175114103,2.9769587574506,-0.0230412422001591,3,1,2,0,1,85,experiment_lm1,A,100,14,0.000211547411584662
8.36239998079898,-1.31631751203781,-5.02304124171179,0.976958757589727,2,3,1,0,1,86,experiment_lm1,A,100,7,9.85948322531214e-05
8.36239998079897,-2.31631751084838,5.97695875711145,1.97695875757709,3,1,2,0,1,87,experiment_lm1,A,100,11,2.12998538824876e-05
8.36239998079898,-2.31631751165518,-0.0230412423105764,-1.02304124219414,3,1,2,0,1,88,experiment_lm1,A,100,2,6.73096559582247e-05
8.36239998079897,-2.31631751120696,3.9769587572907,-0.0230412422436213,3,1,2,0,1,89,experiment_lm1,A,100,3,1.45809238964393e-05
8.36239998079897,1.68368248797958,-2.02304124183693,1.97695875769742,2,3,1,0,1,90,experiment_lm1,A,100,14,2.13580611161823e-05
8.36239998079897,1.68368248762101,-4.02304124165764,-0.023041242123286,1,3,2,0,1,91,experiment_lm1,A,100,12,1.45809238964393e-05
8.36239998079898,0.683682488362219,2.97695875756431,-0.0230412420864421,2,1,3,0,1,92,experiment_lm1,A,100,10,4.59515948420424e-05
8.36239998079897,0.68368248818293,0.976958757770372,-0.0230412421132211,2,1,3,0,1,93,experiment_lm1,A,100,-3,6.73096559582247e-05
8.36239998079898,-0.316317511344784,4.97695875730141,-0.0230412421165322,3,1,2,0,1,94,experiment_lm1,A,100,4,9.92711517871451e-06
8.36239998079897,0.683682487645126,-4.02304124172787,-1.02304124207711,1,3,2,0,1,95,experiment_lm1,A,100,1,3.12851762948968e-05
8.36239998079898,-0.316317511434375,2.97695875752084,0.976958757753671,3,1,2,0,1,96,experiment_lm1,A,100,11,2.13580611161823e-05
8.36239998079898,-0.316317511882593,-0.0230412421968471,-1.02304124208043,2,1,3,0,1,97,experiment_lm1,A,100,17,4.59515948420424e-05
8.36239998079897,-0.316317511703306,0.976958757713516,-0.0230412421700752,3,1,2,0,1,98,experiment_lm1,A,100,14,6.73096559582247e-05
8.36239998079898,5.683682487435,0.976958758027877,-2.02304124162288,1,2,3,0,1,99,experiment_lm1,A,100,10,6.77713721974296e-06
8.36239998079897,2.68368248831407,2.97695875770479,1.9769587578212,2,1,3,0,1,100,experiment_lm1,A,100,13,9.92711517871451e-06
8.30419999696564,-3.29691751243871,1.9963587563481,-1.00364124330264,3,1,2,0.1,1,1,experiment_lm1,A,100,6,0.000144421194977648
8.30419999696564,-3.29691751243871,0.996358756464535,-0.00364124341905203,3,1,2,0.1,1,2,experiment_lm1,A,100,15,0.000455141545580461
8.30419999696564,-3.29691751288693,-5.00364124290394,0.996358756397604,2,3,1,0.1,1,3,experiment_lm1,A,100,9,9.85948322531214e-05
8.30419999696563,-4.29691751241464,-0.00364124348930628,-0.00364124348929273,3,2,1,0.1,1,4,experiment_lm1,A,100,13,0.000310720350602813
8.30419999696564,-4.29691751304215,-5.00364124300092,-2.00364124335017,2,3,1,0.1,1,5,experiment_lm1,A,100,9,3.12851762948968e-05
8.30419999696563,-4.29691751286286,-5.00364124297418,-0.00364124355622281,2,3,1,0.1,1,6,experiment_lm1,A,100,9,9.85948322531214e-05
8.30419999696563,-4.29691751286286,-4.00364124309058,-1.00364124343981,3,2,1,0.1,1,7,experiment_lm1,A,100,9,6.73096559582247e-05
8.30419999696564,-5.29691751194234,3.99635875604172,-0.0036412434926052,3,1,2,0.1,1,8,experiment_lm1,A,100,4,9.83261312502153e-05
8.30419999696564,-5.29691751203199,2.99635875614477,-0.00364124350599737,3,1,2,0.1,1,9,experiment_lm1,A,100,10,9.85948322531214e-05
8.30419999696564,-5.29691751265949,-3.00364124325043,-1.00364124348328,3,2,1,0.1,1,10,experiment_lm1,A,100,4,2.13580611161823e-05
8.30419999696564,-5.29691751248021,-3.00364124322371,0.996358756310666,3,2,1,0.1,1,11,experiment_lm1,A,100,4,1.45411864296296e-05
8.30419999696564,-5.29691751212163,0.996358756364233,0.996358756364208,3,1,2,0.1,1,12,experiment_lm1,A,100,6,9.92711517871451e-06
8.30419999696564,-0.296917512690182,2.99635875641566,-1.00364124311869,2,1,3,0.1,1,13,experiment_lm1,A,100,-1,0.000310720350602813
8.30419999696563,-0.296917512779825,2.99635875640227,-2.00364124301566,2,1,3,0.1,1,14,experiment_lm1,A,100,6,0.000144421194977648
8.30419999696563,-0.2969175131384,-3.00364124295281,-0.00364124330203008,2,3,1,0.1,1,15,experiment_lm1,A,100,10,0.000455141545580461
8.30419999696564,-0.2969175131384,-2.0036412430692,-1.00364124318562,1,3,2,0.1,1,16,experiment_lm1,A,100,14,4.59515948420424e-05
8.30419999696564,-0.296917512959113,-1.00364124315886,-0.00364124327525861,2,3,1,0.1,1,17,experiment_lm1,A,100,12,0.000144421194977648
8.30419999696563,-1.29691751212826,7.9963587558437,-1.00364124310862,3,1,2,0.1,1,18,experiment_lm1,A,100,4,6.73096559582247e-05
8.30419999696563,-1.29691751302469,-4.00364124289326,0.996358756524693,2,3,1,0.1,1,19,experiment_lm1,A,100,14,3.12851762948968e-05
8.30419999696563,-2.29691751237311,2.99635875631533,-0.00364124333542515,3,1,2,0.1,1,20,experiment_lm1,A,100,3,0.000144421194977648
8.30419999696564,2.70308248705816,1.99635875671603,0.996358756832437,1,2,3,0.1,1,21,experiment_lm1,A,100,4,6.73096559582247e-05
8.30419999696564,2.70308248652029,-2.00364124289863,-1.00364124301506,1,3,2,0.1,1,22,experiment_lm1,A,100,9,6.73096559582247e-05
8.30419999696564,2.70308248669958,-2.00364124287186,0.996358756778893,1,3,2,0.1,1,23,experiment_lm1,A,100,7,6.73096559582247e-05
8.30419999696563,1.70308248708222,1.99635875664577,-0.0036412431213888,2,1,3,0.1,1,24,experiment_lm1,A,100,10,4.58263627245264e-05
8.30419999696564,-1.2969175123075,4.99635875616617,-0.0036412432517996,3,1,2,0.1,1,25,experiment_lm1,A,100,6,9.85948322531214e-05
8.30419999696564,-1.29691751275572,-0.00364124331874072,-0.00364124331873095,3,2,1,0.1,1,26,experiment_lm1,A,100,17,3.12851762948968e-05
8.30419999696564,-1.29691751248679,2.9963587563722,-0.00364124327856974,3,1,2,0.1,1,27,experiment_lm1,A,100,6,0.000212125518349692
8.30419999696564,-1.29691751248679,3.9963587562558,-1.00364124316216,3,1,2,0.1,1,28,experiment_lm1,A,100,10,3.12851762948968e-05
8.30419999696563,-1.29691751212821,5.99635875607653,0.996358756658559,3,1,2,0.1,1,29,experiment_lm1,A,100,11,6.73096559582247e-05
8.30419999696564,-1.29691751284536,-2.00364124309928,0.996358756551463,2,3,1,0.1,1,30,experiment_lm1,A,100,5,4.59515948420424e-05
8.30419999696564,-2.29691751255237,-0.00364124336221794,0.996358756521381,3,2,1,0.1,1,31,experiment_lm1,A,100,6,9.85948322531214e-05
8.30419999696563,-2.29691751264201,-2.00364124314277,1.99635875639159,3,2,1,0.1,1,32,experiment_lm1,A,100,12,9.85948322531214e-05
8.30419999696564,-3.29691751261793,-0.00364124344584393,-1.00364124332942,3,1,2,0.1,1,33,experiment_lm1,A,100,12,0.000144421194977648
8.30419999696563,1.70308248726173,4.99635875632332,-1.00364124297821,2,1,3,0.1,1,34,experiment_lm1,A,100,11,0.000144815862391467
8.30419999696564,1.70308248672387,-3.00364124282571,0.996358756708652,1,3,2,0.1,1,35,experiment_lm1,A,100,1,0.000212125518349692
8.30419999696564,0.703082486747934,-1.00364124312874,-2.00364124301235,1,2,3,0.1,1,36,experiment_lm1,A,100,7,1.45809238964393e-05
8.30419999696563,0.70308248665829,-4.00364124279294,-0.00364124325856596,1,3,2,0.1,1,37,experiment_lm1,A,100,6,4.59515948420424e-05
8.30419999696563,-0.296917512779768,-0.00364124324847781,0.996358756635091,3,2,1,0.1,1,38,experiment_lm1,A,100,10,6.79565745993367e-06
8.30419999696564,-0.296917513496918,-7.00364124254071,-0.00364124335557842,2,3,1,0.1,1,39,experiment_lm1,A,100,10,1.45809238964393e-05
8.30419999696564,4.70308248701007,3.99635875662366,0.996358756972919,1,2,3,0.1,1,40,experiment_lm1,A,100,-1,4.58263627245264e-05
8.30419999696564,4.70308248692043,4.99635875649389,-1.00364124280765,2,1,3,0.1,1,41,experiment_lm1,A,100,9,6.73096559582247e-05
8.30419999696563,4.70308248674114,0.996358756932763,0.996358756932763,1,2.5,2.5,0.1,1,42,experiment_lm1,A,100,15,6.73096559582247e-05
8.30419999696563,3.70308248748235,6.99635875627113,1.99635875685319,2,1,3,0.1,1,43,experiment_lm1,A,100,14,9.92711517871451e-06
8.30419999696564,2.70308248616178,-6.00364124248655,-1.0036412430686,1,3,2,0.1,1,44,experiment_lm1,A,100,12,1.46409329194354e-06
8.30419999696563,0.703082487644286,6.99635875607379,-0.00364124311131331,2,1,3,0.1,1,45,experiment_lm1,A,100,18,6.7126216607014e-05
8.30419999696563,-0.296917512600583,2.99635875642904,-0.00364124322171477,3,1,2,0.1,1,46,experiment_lm1,A,100,10,0.000144421194977648
8.30419999696563,-0.296917512510939,3.99635875632604,-0.00364124320833481,3,1,2,0.1,1,47,experiment_lm1,A,100,5,2.13580611161823e-05
8.30419999696563,-0.29691751322809,-5.00364124273337,0.996358756568171,2,3,1,0.1,1,48,experiment_lm1,A,100,5,2.13580611161823e-05
8.30419999696563,3.70308248649637,-3.00364124271199,0.996358756822354,1,3,2,0.1,1,49,experiment_lm1,A,100,12,1.45809238964393e-05
8.30419999696563,1.70308248690309,-0.00364124314815273,-0.00364124314816028,1,2,3,0.1,1,50,experiment_lm1,A,100,8,1.45809238964393e-05
8.30419999696564,6.70308248534827,-10.003641241847,-1.00364124289472,1,3,2,0.1,1,51,experiment_lm1,A,100,7,6.758667452858e-06
8.30419999696564,5.70308248626877,-3.00364124259829,0.996358756936075,1,3,2,0.1,1,52,experiment_lm1,A,100,21,3.12851762948968e-05
8.30419999696563,-2.29691751192494,7.99635875580023,-0.00364124326850135,3,1,2,0.1,1,53,experiment_lm1,A,100,8,6.73096559582247e-05
8.30419999696563,-2.29691751174565,7.996358755827,1.99635875652544,3,1,2,0.1,1,54,experiment_lm1,A,100,1,4.58263627245264e-05
8.30419999696564,-2.29691751300067,-4.0036412429635,-0.00364124342912697,2,3,1,0.1,1,55,experiment_lm1,A,100,8,0.000211547411584662
8.30419999696563,-4.29691751241466,-0.00364124348929229,-0.00364124348929762,3,1,2,0.1,1,56,experiment_lm1,A,100,10,9.92711517871451e-06
8.30419999696563,-4.2969175118768,3.9963587561254,1.99635875635819,3,1,2,0.1,1,57,experiment_lm1,A,100,3,1.45411864296296e-05
8.30419999696563,-0.296917512690218,1.99635875653206,-0.00364124323510096,3,1,2,0.1,1,58,experiment_lm1,A,100,16,0.000212125518349692
8.30419999696563,-0.296917513317724,-4.00364124286315,-1.00364124321239,1,3,2,0.1,1,59,experiment_lm1,A,100,4,1.45809238964393e-05
8.30419999696564,-0.296917512510931,2.99635875644244,0.996358756675258,3,1,2,0.1,1,60,experiment_lm1,A,100,9,6.74935966038219e-05
8.30419999696564,-1.296917513204,-5.00364124280361,-0.00364124338566163,2,3,1,0.1,1,61,experiment_lm1,A,100,2,6.77713721974296e-06
8.30419999696564,3.70308248658584,-1.00364124293143,-0.00364124304784008,1,3,2,0.1,1,62,experiment_lm1,A,100,7,9.92711517871451e-06
8.30419999696563,3.70308248685477,-0.00364124300766999,1.99635875675949,1,3,2,0.1,1,63,experiment_lm1,A,100,5,1.45809238964393e-05
8.30419999696564,3.70308248631691,-4.00364124262237,-0.00364124308799463,1,3,2,0.1,1,64,experiment_lm1,A,100,12,6.7126216607014e-05
8.30419999696564,-0.296917512869463,0.996358756621696,-1.00364124314546,2,1,3,0.1,1,65,experiment_lm1,A,100,7,2.13580611161823e-05
8.30419999696563,-0.296917512869464,-0.00364124326188486,-0.00364124326187199,3,2,1,0.1,1,66,experiment_lm1,A,100,-1,0.000212125518349692
8.30419999696564,-1.2969175128454,-0.00364124333213356,-1.0036412432157,3,1,2,0.1,1,67,experiment_lm1,A,100,1,6.73096559582247e-05
8.30419999696564,-1.29691751329362,-6.00364124270057,-0.00364124339904842,2,3,1,0.1,1,68,experiment_lm1,A,100,6,4.59515948420424e-05
8.30419999696563,-1.29691751311433,-4.00364124290665,-0.00364124337227101,2,3,1,0.1,1,69,experiment_lm1,A,100,8,9.85948322531214e-05
8.30419999696563,-1.29691751257647,-0.00364124329196525,1.99635875647521,3,2,1,0.1,1,70,experiment_lm1,A,100,13,4.62668036668967e-06
8.30419999696564,-2.29691751264203,0.996358756508004,-1.00364124325917,3,1,2,0.1,1,71,experiment_lm1,A,100,10,4.59515948420424e-05
8.30419999696564,2.70308248723763,4.99635875639356,-0.00364124302438373,2,1,3,0.1,1,72,experiment_lm1,A,100,13,6.74935966038219e-05
8.30419999696563,2.70308248705835,0.996358756832438,1.99635875671602,1,3,2,0.1,1,73,experiment_lm1,A,100,14,4.59515948420424e-05
8.30419999696564,2.7030824869687,1.99635875670265,-0.00364124306453473,1,2,3,0.1,1,74,experiment_lm1,A,100,16,3.12851762948968e-05
8.30419999696563,1.70308248753063,5.99635875624709,0.996358756829125,2,1,3,0.1,1,75,experiment_lm1,A,100,6,4.59515948420424e-05
8.30419999696563,0.703082487016846,0.996358756678571,-1.00364124308861,2,1,3,0.1,1,76,experiment_lm1,A,100,5,3.1370670945603e-05
8.30419999696563,5.70308248653775,2.9963587567434,-2.00364124267453,1,2,3,0.1,1,77,experiment_lm1,A,100,16,3.12851762948968e-05
8.30419999696563,4.70308248656182,-0.00364124297758739,-0.00364124297760249,1,2,3,0.1,1,78,experiment_lm1,A,100,8,9.98144601585998e-06
8.30419999696563,1.70308248663411,-1.00364124307192,-2.00364124295549,1,2,3,0.1,1,79,experiment_lm1,A,100,10,3.12851762948968e-05
8.30419999696564,0.703082487196032,0.996358756705323,0.996358756705341,3,2,1,0.1,1,80,experiment_lm1,A,100,13,2.13580611161823e-05
8.30419999696563,0.703082487016745,-0.00364124320504855,-0.00364124320501613,1,3,2,0.1,1,81,experiment_lm1,A,100,16,1.45411864296296e-05
8.30419999696563,4.70308248656192,-2.00364124274478,1.99635875678957,1,3,2,0.1,1,82,experiment_lm1,A,100,4,4.61407125091508e-06
8.30419999696563,3.70308248658598,-2.00364124281503,0.99635875683574,1,3,2,0.1,1,83,experiment_lm1,A,100,14,1.45809238964393e-05
8.30419999696564,-1.29691751275576,-0.00364124331874782,-0.00364124331873272,3,2,1,0.1,1,84,experiment_lm1,A,100,7,3.11999146432014e-05
8.30419999696564,-1.29691751248682,2.99635875637219,-0.00364124327857018,3,1,2,0.1,1,85,experiment_lm1,A,100,14,0.000211547411584662
8.30419999696564,-1.29691751311433,-5.00364124279022,0.996358756511315,2,3,1,0.1,1,86,experiment_lm1,A,100,7,9.85948322531214e-05
8.30419999696563,-2.2969175119249,5.99635875603305,1.99635875649867,3,1,2,0.1,1,87,experiment_lm1,A,100,11,2.12998538824876e-05
8.30419999696564,-2.29691751273169,-0.00364124338896654,-1.00364124327256,3,1,2,0.1,1,88,experiment_lm1,A,100,2,6.73096559582247e-05
8.30419999696563,-2.29691751228347,3.99635875621231,-0.00364124332204474,3,1,2,0.1,1,89,experiment_lm1,A,100,3,1.45809238964393e-05
8.30419999696563,1.70308248690313,-2.00364124291533,1.99635875661901,2,3,1,0.1,1,90,experiment_lm1,A,100,14,2.13580611161823e-05
8.30419999696563,1.70308248654455,-4.00364124273606,-0.00364124320170989,1,3,2,0.1,1,91,experiment_lm1,A,100,12,1.45809238964393e-05
