none,group1,group2,group3,group1_rank,group2_rank,group3_rank,correlation,pre_grouped,standardized,test_id,model_type,grouping,No_test_obs,Time
4.60741258409532,-1.06039070889509,-1.31143528408684,-0.291682422162891,2,3,1,0.9,1,0,11,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.6074118099629,-2.02671362025582,-1.65648262667075,-1.71838727252487,3,1,2,0.9,1,0,12,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60742446294694,23.5506500323222,19.7454270037624,1.27734167837738,1,2,3,0.9,1,0,13,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60742150116259,9.17666926693493,14.0549257580882,7.17536440808115,2,1,3,0.9,1,0,14,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741166597218,-1.8053412064923,-1.70329477781081,-1.91176012734622,2,1,3,0.9,1,0,15,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741184268243,-1.43303609672186,-1.88417653777847,-1.21117228923212,2,3,1,0.9,1,0,16,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741268486966,-0.58705252833273,0.931534921495568,-1.6651661111978,2,1,3,0.9,1,0,17,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741951517209,9.56874240579704,7.00066700021833,6.35326271733886,1,2,3,0.9,1,0,18,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.6074166298186,2.37045119028024,3.51764715379589,5.34417354541865,3,2,1,0.9,1,0,19,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60739643670667,-17.23143761798,-16.1672676457861,-26.7065652370739,2,1,3,0.9,1,0,20,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741196787617,-1.68789323370088,-2.12097312301458,-1.5650973773824,2,3,1,0.9,1,0,21,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741125654902,-2.36137932790117,-2.48733775308014,-1.72762304799793,2,3,1,0.9,1,0,22,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741117933298,-1.95847019557526,-3.27222790305589,-2.47614417145183,1,3,2,0.9,1,0,23,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741108222406,-1.60671245795459,-1.41202924882743,-3.71737048436464,2,1,3,0.9,1,0,24,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741166862547,-1.69527061527865,-1.75943389648962,-1.81534746580832,1,2,3,0.9,1,0,25,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.6074181082256,6.86384540396039,8.53347840289692,2.4128342712009,2,1,3,0.9,1,0,26,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741532952723,4.66777969880783,2.07687888625892,0.769243201073884,1,2,3,0.9,1,0,27,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741117961413,-1.82651698352841,-1.25307635221043,-2.75835259070844,2,1,3,0.9,1,0,28,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.6074194635485,4.06184709357522,4.9645947662261,10.4157894060572,3,2,1,0.9,1,0,29,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741148964128,-1.31206671860334,-1.70844080855977,-2.49381575853407,1,2,3,0.9,1,0,30,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741249994612,-0.294943777961782,-1.5741002373179,-0.766275187240671,1,3,2,0.9,1,0,31,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741209202877,-0.701918419155419,-1.35485552223982,-1.53105054301585,1,2,3,0.9,1,0,32,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741375757439,-0.0585169122952314,0.820453256902944,0.130004528757302,3,1,2,0.9,1,0,33,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741187878394,-1.98095139067687,-2.17761180851563,-1.39064995866316,2,3,1,0.9,1,0,34,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741091614897,-2.09640869999862,-3.26907746473584,-2.60122194893798,1,3,2,0.9,1,0,35,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741164926891,-1.67945333829577,-2.18103212385983,-2.00711262203723,1,3,2,0.9,1,0,36,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741192930002,-2.07234564801318,-1.97362947121515,-0.880944981169178,3,2,1,0.9,1,0,37,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741095926035,-2.06438456074343,-2.83635841165998,-2.45065217436188,1,3,2,0.9,1,0,38,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.6074037839319,-7.11503477685387,-11.5076559241956,-15.9511320134454,1,2,3,0.9,1,0,39,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741169867388,-1.54276665031235,-1.56686716285171,-1.6985947896266,1,2,3,0.9,1,0,40,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741162255367,-1.48273350664377,-1.73150230936277,-1.82215687683897,1,2,3,0.9,1,0,41,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741167052903,-1.53068025870032,-1.72753345823657,-1.76244337745328,1,2,3,0.9,1,0,42,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741520035711,2.3492255827652,4.25460359755215,2.67360252341736,3,1,2,0.9,1,0,43,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741458677532,4.22667516128284,4.39147522637196,-1.77552302700286,2,1,3,0.9,1,0,44,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60739958522912,-15.0164833925694,-21.6653491994611,-14.3823456550041,2,3,1,0.9,1,0,45,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741089648099,-2.35956251135601,-2.87025879987142,-2.79182077132524,1,3,2,0.9,1,0,46,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741129913704,-2.05962632416952,-3.05201392938759,-1.57476997921985,2,3,1,0.9,1,0,47,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741166772873,-1.84696293753743,-1.62553872996138,-1.893471190106,2,1,3,0.9,1,0,48,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741151523176,-1.41150342794093,-1.41813637944846,-2.29703904822138,1,2,3,0.9,1,0,49,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741168259156,-1.78216553127112,-1.73151327285054,-1.62894414331315,3,2,1,0.9,1,0,50,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741169188594,-1.74931461741525,-2.12370880597684,-1.74691354681681,2,3,1,0.9,1,0,51,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741166339264,-1.74423578686714,-1.70314513930528,-1.74405427792636,3,1,2,0.9,1,0,52,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741621143664,0.93403171198419,-1.94950211492171,9.47949285134814,2,3,1,0.9,1,0,53,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.6073874372227,-47.826798031851,-38.7038832689392,-12.7001429092168,3,2,1,0.9,1,0,54,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741118173912,-2.79064971049848,-2.65672556985836,-1.54189508292626,3,2,1,0.9,1,0,55,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741191407339,-2.23055164707367,-1.83871871330593,-1.31508260083565,3,2,1,0.9,1,0,56,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60740907915277,-5.72297473330831,-3.43797596020385,-5.54564397634462,3,1,2,0.9,1,0,57,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741301303587,-0.416530521243443,-2.11771665774346,1.0674729425129,2,3,1,0.9,1,0,58,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60740321957107,-14.8072931264763,-7.06342311312428,-13.5111888083652,3,1,2,0.9,1,0,59,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741206613523,-0.986025649886757,-0.795710364044162,-1.80000229459453,2,1,3,0.9,1,0,60,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60744727387192,40.446379478188,43.4332420340735,39.4789532495682,2,1,3,0.9,1,0,61,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60740780592822,-8.11984371203518,-3.00247592065359,-7.16685453780405,3,1,2,0.9,1,0,62,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60740975457232,-4.9693327554804,-3.8098423732084,-3.13959010684545,3,2,1,0.9,1,0,63,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741368376287,-1.95735956518642,2.68993583305456,0.893560928594416,3,1,2,0.9,1,0,64,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60742082881094,15.3642189902568,6.4121043055846,6.66268592311875,1,3,2,0.9,1,0,65,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60743094947589,14.1082557670211,21.8852043119875,28.9664054025803,3,2,1,0.9,1,0,66,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741188169706,-1.49959016150865,-1.26290479279723,-1.61630415289903,2,1,3,0.9,1,0,67,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60743050538909,19.8841993218116,17.6728381787676,23.5859913931613,2,3,1,0.9,1,0,68,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741389095736,-0.388980090895966,5.12392216855146,0.199511387289474,3,1,2,0.9,1,0,69,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741168487876,-1.58942917176524,-1.64873938438,-1.59467489993256,1,3,2,0.9,1,0,70,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741097079718,-2.727834000942,-2.67020864371722,-2.8422586222887,2,1,3,0.9,1,0,71,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741405467108,-0.311912604146409,0.742662507891478,1.83447521989608,3,2,1,0.9,1,0,72,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.6074117484642,-1.49635785110772,-1.74668029086763,-1.72534737710434,1,3,2,0.9,1,0,73,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741166200298,-1.86763450592144,-1.44510587848416,-1.78607967277724,3,1,2,0.9,1,0,74,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60740267054022,-10.4501218415828,-8.34680630432926,-18.0735047807241,2,1,3,0.9,1,0,75,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741480621351,4.28440727140691,3.27960833528451,-0.540137884383284,1,2,3,0.9,1,0,76,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60742636552125,5.13463354375426,10.3553445924835,30.191060432754,3,2,1,0.9,1,0,77,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60743020888389,26.6279367219455,22.8717371769423,14.9539053830221,1,2,3,0.9,1,0,78,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741154193926,-1.5412739183805,-1.98860761070697,-2.06665315873021,1,2,3,0.9,1,0,79,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741175851452,-1.92662173252259,-1.74405867553473,-1.48211277387596,3,2,1,0.9,1,0,80,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741122016793,-2.77481670994185,-1.32803506998918,-2.32118472071105,3,1,2,0.9,1,0,81,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741176101895,-1.50627502885342,-1.68706347057497,-1.69271300899653,1,2,3,0.9,1,0,82,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741166067566,-1.84757752217307,-1.75621256668648,-1.66882234243884,3,2,1,0.9,1,0,83,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.6074116726677,-1.58685343954939,-2.00369871740681,-1.74908773289247,1,3,2,0.9,1,0,84,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741168298133,-1.56430673489209,-1.76505057883912,-1.94835527956324,1,2,3,0.9,1,0,85,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741309529701,-1.33768128043835,-1.61090479586987,1.5321104675454,2,3,1,0.9,1,0,86,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.6074083801,-3.80140448337484,-7.54043393646502,-9.15823740193885,1,2,3,0.9,1,0,87,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741218320771,-2.16899369261136,-1.93443157785793,-0.754786835219895,3,2,1,0.9,1,0,88,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741135295079,-1.38363714887281,-2.44577739801755,-2.77552330194034,1,2,3,0.9,1,0,89,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741167587442,-1.56996859774588,-1.78376883939593,-1.89248037768756,1,2,3,0.9,1,0,90,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60740145212929,-12.5987710919452,-6.94065123425544,-21.3746643304633,2,1,3,0.9,1,0,91,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741138779949,-2.07774039104216,-3.16201292001891,-1.60555739030425,2,3,1,0.9,1,0,92,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741196619453,-1.14440054922995,-1.75929073013367,-1.68175450728077,1,3,2,0.9,1,0,93,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741174159239,-1.80454076229218,-1.90735821878884,-1.57271399187471,2,3,1,0.9,1,0,94,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741178641423,-1.59040504392762,-1.82095569753001,-1.44450047010472,2,3,1,0.9,1,0,95,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60743817411591,33.2823720561611,37.7282677824067,28.9010372737142,2,1,3,0.9,1,0,96,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60740338713569,-9.68914182151497,-10.0231564158972,-14.2094225801268,1,2,3,0.9,1,0,97,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741013379506,-3.51771175644168,-3.88840277349856,-3.24092258021939,2,3,1,0.9,1,0,98,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741353107109,2.64777716494009,0.364408583031064,-1.42119961291175,1,2,3,0.9,1,0,99,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
4.60741165771309,-1.86337102321653,-1.87360643739083,-1.97068921021845,1,2,3,0.9,1,0,100,AR-groupA-experiment_gam_diff_corr,A,100,2021-02-14T02:02:59.893244Z
