none,group1,group2,group3,group4,group5,group1_rank,group2_rank,group3_rank,group4_rank,group5_rank,correlation,pre_grouped,test_id,model_type,grouping,No_test_obs,response,joint_prob
8.36239997870989,-0.989790506695032,-3.33113525231537,0.279451525344878,-0.307101013992441,-0.0138247443237649,4,5,1,3,2,0,1,56,experiment_lm1,B,100,10,9.92711517871451e-06
8.36239997870989,-0.989790506116833,-3.33113525251813,1.27945152518095,2.69289898592124,1.98617525555108,4,5,3,1,2,0,1,57,experiment_lm1,B,100,3,1.45411864296296e-05
8.36239997870989,-0.989790506116833,0.668864747637035,3.27945152525856,-1.30710101423401,-0.0138247445265329,4,2,1,5,3,0,1,58,experiment_lm1,B,100,16,0.000212125518349692
8.36239997870989,-0.989790506791398,0.668864747873586,-2.72054847473772,-1.30710101399746,-1.01382474432877,2,1,5,4,3,0,1,59,experiment_lm1,B,100,4,1.45809238964393e-05
8.36239997870989,-0.9897905059241,0.668864747569449,1.27945152511337,1.69289898581482,0.986175255444689,5,4,2,1,3,0,1,60,experiment_lm1,B,100,9,6.74935966038219e-05
8.36239997870989,-0.989790506887764,-0.331135252131426,-1.72054847466514,-3.30710101404127,-0.0138247442561789,3,2,4,5,1,0,1,61,experiment_lm1,B,100,2,6.77713721974296e-06
8.36239997870989,-0.989790506020466,4.66886474775837,0.279451525108328,-1.3071010142678,-0.0138247445603157,4,1,2,5,3,0,1,62,experiment_lm1,B,100,7,9.92711517871451e-06
8.36239997870989,-0.989790505731366,4.66886474765699,-1.72054847507066,1.69289898574723,1.98617525541591,4,1,5,3,2,0,1,63,experiment_lm1,B,100,5,1.45809238964393e-05
8.36239997870989,-0.989790506309565,4.66886474785975,-0.720548474829072,-3.30710101424402,-0.0138247444589468,4,1,3,5,2,0,1,64,experiment_lm1,B,100,12,6.7126216607014e-05
8.36239997870989,1.0102094937215,-1.33113525236129,0.279451525221341,0.692898985922844,-1.0138247444861,1,5,3,2,4,0,1,65,experiment_lm1,B,100,7,2.13580611161823e-05
8.36239997870989,1.0102094937215,-1.3311352523613,1.27945152526017,-1.30710101415479,-0.0138247444473107,2,5,1,4,3,0,1,66,experiment_lm1,B,100,-1,0.000212125518349692
8.36239997870989,1.01020949352877,-2.33113525233252,3.27945152540536,-3.3071010141648,-1.01382474441852,2,4,1,5,3,0,1,67,experiment_lm1,B,100,1,6.73096559582247e-05
8.36239997870988,1.01020949304694,-2.33113525216356,-2.72054847465849,-3.30710101399584,-0.0138247442107531,1,3,4,5,2,0,1,68,experiment_lm1,B,100,6,4.59515948420424e-05
8.36239997870989,1.01020949323967,-2.33113525223114,-0.720548474648471,-3.30710101406342,-0.0138247442783471,1,4,3,5,2,0,1,69,experiment_lm1,B,100,8,9.85948322531214e-05
8.36239997870989,1.01020949381787,-2.3311352524339,-3.72054847496766,3.69289898600546,1.98617525559651,3,4,5,1,2,0,1,70,experiment_lm1,B,100,13,4.62668036668967e-06
8.36239997870989,1.01020949352877,-3.33113525237133,1.27945152532776,-0.307101014048391,-1.01382474441853,2,5,1,3,4,0,1,71,experiment_lm1,B,100,10,4.59515948420424e-05
8.36239997870989,1.01020949449243,1.66886474748472,3.27945152506743,1.69289898569128,-0.0138247447176472,4,3,1,2,5,0,1,72,experiment_lm1,B,100,13,6.74935966038219e-05
8.36239997870989,1.0102094942997,1.66886474755231,1.27945152505741,-0.307101014318735,1.98617525542754,4,2,3,5,1,0,1,73,experiment_lm1,B,100,14,4.59515948420424e-05
8.36239997870989,1.01020949420334,1.6688647475861,-0.7205484749864,2.6928989858315,-0.0138247446162745,3,2,5,1,4,0,1,74,experiment_lm1,B,100,16,3.12851762948968e-05
8.36239997870989,1.0102094945888,0.668864747412122,3.27945152503364,2.69289898569633,0.98617525528736,3,5,1,2,4,0,1,75,experiment_lm1,B,100,6,4.59515948420424e-05
8.36239997870989,1.01020949381787,-0.33113525235634,1.27945152522638,-0.30710101414977,-1.0138247445199,2,4,1,3,5,0,1,76,experiment_lm1,B,100,5,3.1370670945603e-05
8.36239997870989,1.01020949439607,4.66886474763484,3.27945152510123,-0.307101014352527,-2.01382474476146,3,1,2,4,5,0,1,77,experiment_lm1,B,100,16,3.12851762948968e-05
8.36239997870989,1.01020949420333,3.66886474766361,-1.72054847502523,1.69289898579266,-0.0138247446162683,3,1,5,2,4,0,1,78,experiment_lm1,B,100,8,9.98144601585998e-06
8.36239997870989,3.01020949365613,-1.33113525231587,0.279451525266771,-1.30710101410936,-2.01382474447948,1,4,2,3,5,0,1,79,experiment_lm1,B,100,10,3.12851762948968e-05
8.36239997870989,3.0102094940416,-2.33113525248985,0.279451525131598,0.6928989858331,0.986175255501753,1,5,4,3,2,0,1,80,experiment_lm1,B,100,13,2.13580611161823e-05
8.36239997870989,3.01020949384887,-2.33113525242226,-0.720548474839593,0.692898985900687,-0.0138247444694684,1,5,4,2,3,0,1,81,experiment_lm1,B,100,16,1.45411864296296e-05
8.36239997870989,3.01020949423433,1.66886474759774,-2.72054847505237,0.692898985765516,1.98617525547297,1,3,5,4,2,0,1,82,experiment_lm1,B,100,4,4.61407125091508e-06
8.36239997870989,3.0102094940416,0.668864747626515,1.27945152517043,-3.30710101432213,0.986175255501756,1,4,2,5,3,0,1,83,experiment_lm1,B,100,14,1.45809238964393e-05
8.36239997870989,0.0102094936096133,-1.33113525233332,3.27945152536575,-3.30710101420442,-0.0138247444193254,2,4,1,5,3,0,1,84,experiment_lm1,B,100,7,3.11999146432014e-05
8.36239997870989,0.0102094938987127,-1.3311352524347,3.27945152526437,-0.307101014189382,-0.0138247445207143,2,5,1,4,3,0,1,85,experiment_lm1,B,100,14,0.000211547411584662
8.36239997870989,0.0102094932241479,-1.33113525219815,-1.72054847469312,-3.30710101406925,0.986175255754643,2,3,4,5,1,0,1,86,experiment_lm1,B,100,7,9.85948322531214e-05
8.36239997870989,0.0102094942841782,-2.33113525260868,3.2794515251292,2.69289898579189,1.98617525542172,4,5,1,2,3,0,1,87,experiment_lm1,B,100,11,2.12998538824876e-05
8.36239997870989,0.0102094934168799,-2.33113525230455,0.279451525316902,-0.307101014020418,-1.01382474439055,2,5,1,3,4,0,1,88,experiment_lm1,B,100,2,6.73096559582247e-05
8.36239997870989,0.0102094938987114,-2.33113525247351,0.279451525147938,3.69289898596585,-0.0138247445207083,3,5,2,1,4,0,1,89,experiment_lm1,B,100,3,1.45809238964393e-05
8.36239997870989,0.0102094938987127,1.66886474768166,-1.72054847492967,-0.307101014189383,1.9861752555569,3,2,5,4,1,0,1,90,experiment_lm1,B,100,14,2.13580611161823e-05
8.36239997870989,0.0102094935132475,1.66886474781684,-3.7205484748721,-0.307101014054209,-0.0138247443855337,2,1,5,4,3,0,1,91,experiment_lm1,B,100,12,1.45809238964393e-05
8.36239997870989,0.0102094940914457,0.668864747575268,3.27945152519679,-0.307101014256966,-0.0138247445882924,3,2,1,5,4,0,1,92,experiment_lm1,B,100,10,4.59515948420424e-05
8.36239997870989,0.0102094938987125,0.668864747642854,1.27945152518677,-0.307101014189381,-0.0138247445207156,3,2,1,5,4,0,1,93,experiment_lm1,B,100,-3,6.73096559582247e-05
8.36239997870989,0.0102094941878121,-0.331135252497329,1.27945152508539,3.69289898586447,-0.0138247446220943,3,5,2,1,4,0,1,94,experiment_lm1,B,100,4,9.92711517871451e-06
8.36239997870989,2.01020949335158,-1.33113525222031,-2.72054847475406,-1.3071010140138,-1.01382474434512,1,4,5,3,2,0,1,95,experiment_lm1,B,100,1,3.12851762948968e-05
8.36239997870989,2.01020949412252,-2.33113525252946,3.27945152520842,-0.307101014245332,0.986175255462145,2,5,1,4,3,0,1,96,experiment_lm1,B,100,11,2.13580611161823e-05
8.36239997870989,2.01020949364068,-2.3311352523605,1.27945152529978,-1.30710101411518,-1.0138247444465,1,5,2,4,3,0,1,97,experiment_lm1,B,100,17,4.59515948420424e-05
8.36239997870989,2.01020949383342,-2.33113525242808,1.2794515252322,-0.307101014143954,-0.0138247444752861,1,5,2,4,3,0,1,98,experiment_lm1,B,100,14,6.73096559582247e-05
8.36239997870989,2.01020949421888,3.66886474766943,1.27945152509702,-0.307101014279124,-2.01382474468806,2,1,3,4,5,0,1,99,experiment_lm1,B,100,10,6.77713721974296e-06
8.36239997870989,4.01020949453898,-1.33113525261419,1.27945152500728,1.69289898570873,1.98617525537741,1,5,4,3,2,0,1,100,experiment_lm1,B,100,13,9.92711517871451e-06
8.30419999663548,-1.97815050786228,-1.31949525366287,1.29109152395861,0.70453898462126,-1.00218474578767,5,4,1,2,3,0.1,1,1,experiment_lm1,B,100,6,0.000144421194977648
8.30419999663548,-1.97815050786228,-1.31949525366287,1.29109152395861,-0.295461015417529,-0.00218474574886152,5,4,1,3,2,0.1,1,2,experiment_lm1,B,100,15,0.000455141545580461
8.30419999663549,-1.97815050834411,-1.31949525349391,-3.70890847606647,-1.29546101528738,0.997815254458909,4,3,5,2,1,0.1,1,3,experiment_lm1,B,100,9,9.85948322531214e-05
8.30419999663548,-1.97815050805501,-2.3194952536341,1.2910915240262,-1.29546101538876,-0.00218474568127591,4,5,1,3,2,0.1,1,4,experiment_lm1,B,100,13,0.000310720350602813
8.30419999663548,-1.97815050872957,-2.31949525339755,-4.70890847597008,-0.295461015113392,-2.00218474552234,2,4,5,1,3,0.1,1,5,experiment_lm1,B,100,9,3.12851762948968e-05
8.30419999663548,-1.97815050853684,-2.31949525346513,-3.70890847599889,-1.2954610152198,-0.00218474551231132,3,4,5,2,1,0.1,1,6,experiment_lm1,B,100,9,9.85948322531214e-05
8.30419999663548,-1.97815050853684,-2.31949525346513,-3.70890847599889,-0.295461015180978,-1.00218474555112,3,4,5,1,2,0.1,1,7,experiment_lm1,B,100,9,6.73096559582247e-05
8.30419999663548,-1.97815050776591,-3.31949525377427,3.29109152400243,0.704538984587467,-0.00218474578265382,4,5,1,2,3,0.1,1,8,experiment_lm1,B,100,4,9.83261312502153e-05
8.30419999663548,-1.97815050786228,-3.31949525374048,3.29109152403622,-0.295461015417527,-0.00218474574886685,4,5,1,3,2,0.1,1,9,experiment_lm1,B,100,10,9.85948322531214e-05
8.30419999663548,-1.97815050853684,-3.31949525350392,-4.70890847603767,1.70453898489664,-1.00218474555112,3,4,5,1,2,0.1,1,10,experiment_lm1,B,100,4,2.13580611161823e-05
8.30419999663548,-1.97815050834411,-3.31949525357151,-3.70890847606647,0.704538984790224,0.997815254458909,3,4,5,2,1,0.1,1,11,experiment_lm1,B,100,4,1.45411864296296e-05
8.30419999663548,-1.97815050795864,-3.31949525370668,-3.70890847620164,4.70453898481033,0.997815254323737,3,4,5,1,2,0.1,1,12,experiment_lm1,B,100,6,9.92711517871451e-06
8.30419999663548,-1.97815050747681,1.68050474631838,3.29109152390105,-0.295461015552699,-1.00218474592284,5,2,1,3,4,0.1,1,13,experiment_lm1,B,100,-1,0.000310720350602813
8.30419999663548,-1.97815050757318,1.68050474635217,3.29109152393484,-0.295461015518907,-2.00218474592785,4,2,1,3,5,0.1,1,14,experiment_lm1,B,100,6,0.000144421194977648
8.30419999663548,-1.97815050795864,1.68050474648734,0.291091523953597,-3.29546101550017,-0.00218474571506833,4,1,2,5,3,0.1,1,15,experiment_lm1,B,100,10,0.000455141545580461
8.30419999663548,-1.97815050795864,1.68050474648735,-1.70890847612402,-0.295461015383734,-1.00218474575388,5,1,4,2,3,0.1,1,16,experiment_lm1,B,100,14,4.59515948420424e-05
8.30419999663548,-1.97815050776591,1.68050474641976,-0.70890847615281,-0.29546101545132,-0.0021847457826536,5,1,4,3,2,0.1,1,17,experiment_lm1,B,100,12,0.000144421194977648
8.30419999663549,-1.97815050709135,0.6805047461444,3.29109152376588,4.7045389845062,-1.00218474605802,5,3,2,1,4,0.1,1,18,experiment_lm1,B,100,4,6.73096559582247e-05
8.30419999663548,-1.97815050805501,0.680504746482329,-0.708908476051431,-3.29546101546638,0.997815254357522,4,2,3,5,1,0.1,1,19,experiment_lm1,B,100,14,3.12851762948968e-05
8.30419999663548,-1.97815050757318,-0.319495253725427,3.29109152393484,-0.295461015518906,-0.00218474585024087,5,4,1,3,2,0.1,1,20,experiment_lm1,B,100,3,0.000144421194977648
8.30419999663548,-1.97815050709135,4.68050474629945,0.29109152364946,1.70453898438975,0.997815254019601,5,1,4,2,3,0.1,1,21,experiment_lm1,B,100,4,6.73096559582247e-05
8.30419999663548,-1.97815050766954,4.68050474650221,-1.70890847622539,-0.295461015485113,-1.00218474585526,5,1,4,2,3,0.1,1,22,experiment_lm1,B,100,9,6.73096559582247e-05
8.30419999663548,-1.97815050747681,4.68050474643462,-1.70890847629298,-0.295461015552699,0.997815254154774,5,1,4,3,2,0.1,1,23,experiment_lm1,B,100,7,6.73096559582247e-05
8.30419999663548,-1.97815050728408,3.68050474632823,1.29109152375585,0.704538984418503,-0.00218474595161799,5,1,2,3,4,0.1,1,24,experiment_lm1,B,100,10,4.58263627245264e-05
8.30419999663548,0.0218494927470374,-1.319495253854,0.291091523728682,4.70453898458542,-0.00218474593998375,3,5,2,1,4,0.1,1,25,experiment_lm1,B,100,6,9.85948322531214e-05
8.30419999663548,0.0218494922652055,-1.31949525368503,1.29109152393645,-1.29546101547851,-0.00218474577102379,2,5,1,4,3,0.1,1,26,experiment_lm1,B,100,17,3.12851762948968e-05
8.30419999663548,0.0218494925543047,-1.31949525378641,1.29109152383507,1.70453898453656,-0.00218474587239803,3,5,2,1,4,0.1,1,27,experiment_lm1,B,100,6,0.000212125518349692
8.30419999663548,0.0218494925543047,-1.31949525378641,1.29109152383507,2.70453898457539,-1.0021847459112,3,5,2,1,4,0.1,1,28,experiment_lm1,B,100,10,3.12851762948968e-05
8.30419999663549,0.0218494929397703,-1.31949525392158,1.2910915236999,4.70453898451784,0.997815254031237,4,5,2,1,3,0.1,1,29,experiment_lm1,B,100,11,6.73096559582247e-05
8.30419999663548,0.0218494921688399,-1.31949525365124,-1.70890847614617,-0.295461015405892,0.997815254301572,2,4,5,3,1,0.1,1,30,experiment_lm1,B,100,5,4.59515948420424e-05
8.30419999663548,0.0218494922652055,-2.31949525372384,3.29109152401407,-3.29546101555613,0.997815254267779,3,4,1,5,2,0.1,1,31,experiment_lm1,B,100,6,9.85948322531214e-05
8.30419999663548,0.0218494921688395,-2.31949525369005,1.29109152397025,-3.29546101552233,1.99781525434038,3,4,2,5,1,0.1,1,32,experiment_lm1,B,100,12,9.85948322531214e-05
8.30419999663548,0.0218494919761064,-3.31949525366125,3.29109152411544,-3.29546101545475,-1.00218474570845,2,5,1,4,3,0.1,1,33,experiment_lm1,B,100,12,0.000144421194977648
8.30419999663548,0.0218494929397699,1.68050474619484,3.29109152377751,1.70453898440139,-1.00218474604638,4,3,1,2,5,0.1,1,34,experiment_lm1,B,100,11,0.000144815862391467
8.30419999663548,0.0218494923615717,1.6805047463976,0.291091523863853,-3.29546101558992,0.997815254233995,4,1,3,5,2,0.1,1,35,experiment_lm1,B,100,1,0.000212125518349692
8.30419999663548,0.0218494921688399,0.680504746426379,-2.70890847618497,1.70453898467173,-2.00218474581484,3,2,5,1,4,0.1,1,36,experiment_lm1,B,100,7,1.45809238964393e-05
8.30419999663548,0.021849492072473,0.680504746460172,-0.708908476073589,-3.29546101548854,-0.00218474570343841,2,1,4,5,3,0.1,1,37,experiment_lm1,B,100,6,4.59515948420424e-05
8.30419999663548,0.0218494924579387,-0.319495253713791,-1.70890847624755,1.70453898457035,0.997815254200193,3,4,5,1,2,0.1,1,38,experiment_lm1,B,100,10,6.79565745993367e-06
8.30419999663548,0.0218494916870074,-0.319495253443448,-3.70890847605484,-3.29546101535337,-0.0021847455682662,1,3,5,4,2,0.1,1,39,experiment_lm1,B,100,10,1.45809238964393e-05
8.30419999663548,0.0218494933252362,4.68050474617591,3.29109152364234,0.70453898422738,0.997815253896066,5,1,2,4,3,0.1,1,40,experiment_lm1,B,100,-1,4.58263627245264e-05
8.30419999663548,0.0218494932288693,4.68050474620971,3.29109152367614,1.70453898430001,-1.00218474614776,4,1,2,3,5,0.1,1,41,experiment_lm1,B,100,9,6.73096559582247e-05
8.30419999663549,0.0218494930361368,4.68050474627729,1.29109152366611,-0.295461015710028,0.997815253997444,4,1,2,5,3,0.1,1,42,experiment_lm1,B,100,15,6.73096559582247e-05
8.30419999663548,0.0218494936143374,3.68050474603573,3.29109152354096,3.70453898424244,1.99781525383349,5,2,3,1,4,0.1,1,43,experiment_lm1,B,100,14,9.92711517871451e-06
8.30419999663548,0.021849491976107,2.68050474657141,-6.70890847627263,0.704538984700482,-1.00218474570845,3,1,5,2,4,0.1,1,44,experiment_lm1,B,100,12,1.46409329194354e-06
8.30419999663548,2.02184949316349,-1.31949525397753,3.29109152372156,3.70453898442304,-0.00218474606351915,3,5,2,1,4,0.1,1,45,experiment_lm1,B,100,18,6.7126216607014e-05
8.30419999663548,2.02184949268166,-2.31949525384738,3.29109152389053,-0.29546101556322,-0.00218474589455475,2,5,1,4,3,0.1,1,46,experiment_lm1,B,100,10,0.000144421194977648
8.30419999663548,2.02184949277803,-2.31949525388117,1.29109152377912,2.70453898451944,-0.00218474592835305,2,5,3,1,4,0.1,1,47,experiment_lm1,B,100,5,2.13580611161823e-05
8.30419999663548,2.0218494920071,-2.31949525361083,-3.70890847614458,-1.29546101536549,0.997815254380802,1,4,5,3,2,0.1,1,48,experiment_lm1,B,100,5,2.13580611161823e-05
