none,group1,group2,group3,group1_rank,group2_rank,group3_rank,correlation,pre_grouped,test_id,model_type,grouping,No_test_obs,response,joint_prob
16.6475999830424,-1.65497016829141,-2.65497016797752,-0.3376596603401,2,3,1,0.9,1,7,experiment_lm1,A,100,21,0.000455141545580461
16.6475999830424,-1.65497016793284,1.34502983161051,-0.337659660286477,3,1,2,0.9,1,8,experiment_lm1,A,100,20,6.73096559582247e-05
16.6475999830424,-1.65497016827221,0.345029831714542,-1.33765966005129,3,1,2,0.9,1,9,experiment_lm1,A,100,18,0.000144421194977648
16.6475999830424,-0.654970167867337,3.34502983146132,-0.337659660202929,3,1,2,0.9,1,10,experiment_lm1,A,100,20,1.45809238964393e-05
16.6475999830424,0.345029832178922,2.34502983162014,0.662340339591911,3,1,2,0.9,1,11,experiment_lm1,A,100,20,4.61407125091508e-06
16.6475999830424,0.345029832178922,2.34502983161997,0.662340339591967,3,1,2,0.9,1,12,experiment_lm1,A,100,18,9.95424352974966e-06
16.6475999830424,-0.654970167527657,4.34502983135729,0.66234033956188,3,1,2,0.9,1,13,experiment_lm1,A,100,17,4.62668036668967e-06
16.6475999830424,0.345029832678839,2.34502983161778,2.66234033909475,3,2,1,0.9,1,14,experiment_lm1,A,100,25,1.46409329194354e-06
16.6475999830424,0.34502983251875,3.34502983151593,1.66234033935672,3,1,2,0.9,1,15,experiment_lm1,A,100,23,2.1504568530533e-06
16.6475999830424,1.34502983138684,0.34502983188516,-1.33765965988072,1,2,3,0.9,1,16,experiment_lm1,A,100,20,3.12851762948968e-05
16.6475999830424,1.34502983256506,2.34502983167465,2.66234033915161,3,2,1,0.9,1,17,experiment_lm1,A,100,14,9.99521105918246e-07
16.6475999830424,2.34502983175327,-2.65497016775239,1.66234033939012,1,3,2,0.9,1,18,experiment_lm1,A,100,21,1.45411864296296e-05
16.6475999830424,2.34502983177247,0.345029831939777,0.662340339678971,1,3,2,0.9,1,19,experiment_lm1,A,100,19,4.61407125091508e-06
16.6475999830424,-0.654970167207707,2.34502983156104,2.66234033903789,3,2,1,0.9,1,20,experiment_lm1,A,100,19,2.14459620194292e-06
16.6475999830424,-0.654970167527886,4.34502983135724,0.662340339561824,3,1,2,0.9,1,21,experiment_lm1,A,100,27,2.14459620194292e-06
16.6475999830424,0.345029831999754,0.345029831826135,0.662340339565259,2,3,1,0.9,1,22,experiment_lm1,A,100,19,1.45411864296296e-05
16.6475999830424,0.3450298320702,-1.65497016796911,1.66234033928983,2,3,1,0.9,1,23,experiment_lm1,A,100,22,3.12851762948968e-05
16.6475999830424,0.345029831999754,0.345029831826063,0.662340339565193,2,3,1,0.9,1,24,experiment_lm1,A,100,22,3.1370670945603e-05
16.6475999830424,0.345029832108594,4.34502983141525,-0.337659660132689,2,1,3,0.9,1,25,experiment_lm1,A,100,17,3.14997795897154e-06
16.6475999830424,1.34502983186707,-2.65497016780925,1.66234033933326,2,3,1,0.9,1,26,experiment_lm1,A,100,22,3.12851762948968e-05
16.6475999830424,2.34502983202217,0.345029831938625,1.66234033943032,1,3,2,0.9,1,27,experiment_lm1,A,100,23,3.14997795897154e-06
16.6475999830424,2.34502983236155,1.34502983183454,2.66234033919507,2,3,1,0.9,1,28,experiment_lm1,A,100,18,9.99521105918246e-07
16.6475999830424,1.34502983172629,1.34502983178113,-0.337659660115914,2,1,3,0.9,1,29,experiment_lm1,A,100,23,9.92711517871451e-06
16.6475999830424,3.34502983215823,0.345029831994236,2.66234033923855,1,3,2,0.9,1,30,experiment_lm1,A,100,21,9.99521105918246e-07
16.6475999830424,0.34502983183947,1.34502983172432,-0.337659660172847,2,1,3,0.9,1,31,experiment_lm1,A,100,21,1.45411864296296e-05
16.6475999830424,0.345029832108401,4.3450298314153,-0.33765966013261,2,1,3,0.9,1,32,experiment_lm1,A,100,20,3.14997795897154e-06
16.6475999830424,-0.654970168155239,-2.65497016792181,0.662340339468179,2,3,1,0.9,1,33,experiment_lm1,A,100,23,0.000212125518349692
16.6475999830424,-0.654970167476484,-0.654970168130152,2.66234033899774,2,3,1,0.9,1,34,experiment_lm1,A,100,21,2.13580611161823e-05
16.6475999830424,-0.654970168225684,-0.654970168126707,-0.337659660256394,3,2,1,0.9,1,35,experiment_lm1,A,100,14,0.000144815862391467
16.6475999830424,-0.654970168046396,1.3450298316672,-0.337659660229624,3,1,2,0.9,1,36,experiment_lm1,A,100,25,4.59515948420424e-05
16.6475999830424,0.345029832589019,1.34502983172073,2.66234033908136,3,2,1,0.9,1,37,experiment_lm1,A,100,20,3.14997795897154e-06
16.6475999830424,0.345029831910369,-0.65497016807107,0.662340339551872,2,3,1,0.9,1,38,experiment_lm1,A,100,17,3.12851762948968e-05
16.6475999830424,1.34502983179658,-0.654970168014248,0.662340339608663,1,3,2,0.9,1,39,experiment_lm1,A,100,18,3.1370670945603e-05
16.6475999830424,1.34502983247534,1.34502983177752,2.66234033913822,2,3,1,0.9,1,40,experiment_lm1,A,100,21,2.1504568530533e-06
16.6475999830424,1.34502983213596,0.345029831881665,1.66234033937342,2,3,1,0.9,1,41,experiment_lm1,A,100,19,6.77713721974296e-06
16.6475999830424,1.34502983274427,4.34502983146865,2.66234033917838,3,1,2,0.9,1,42,experiment_lm1,A,100,21,3.1715854973862e-07
16.6475999830424,2.34502983193249,-0.654970167958369,1.66234033941693,1,3,2,0.9,1,43,experiment_lm1,A,100,18,6.77713721974296e-06
16.6475999830424,2.34502983211177,1.34502983183569,1.6623403394437,1,3,2,0.9,1,44,experiment_lm1,A,100,25,2.1504568530533e-06
16.6475999830424,-0.654970167796751,1.34502983166615,0.662340339521723,3,1,2,0.9,1,45,experiment_lm1,A,100,22,3.1370670945603e-05
16.6475999830424,-0.654970167867198,3.34502983146137,-0.337659660202929,3,1,2,0.9,1,46,experiment_lm1,A,100,19,1.45809238964393e-05
16.6475999830424,-0.654970167367731,3.34502983145903,1.66234033929991,3,1,2,0.9,1,47,experiment_lm1,A,100,18,3.14997795897154e-06
16.6475999830424,0.34502983199982,0.345029831826166,0.662340339565137,2,3,1,0.9,1,48,experiment_lm1,A,100,21,2.13580611161823e-05
16.6475999830424,1.34502983238546,0.345029831880548,2.66234033912483,2,3,1,0.9,1,49,experiment_lm1,A,100,18,3.14997795897154e-06
16.6475999830424,1.34502983188634,0.345029831882913,0.66234033962205,1,3,2,0.9,1,50,experiment_lm1,A,100,23,2.14164274158534e-05
16.6475999830424,1.34502983231536,2.34502983167579,1.66234033940019,3,1,2,0.9,1,51,experiment_lm1,A,100,22,3.15858606981599e-06
16.6475999830424,1.34502983181589,2.34502983167812,-0.337659660102607,2,1,3,0.9,1,52,experiment_lm1,A,100,20,9.95424352974966e-06
16.6475999830424,1.34502983156626,2.34502983167921,-1.33765965985395,2,1,3,0.9,1,53,experiment_lm1,A,100,21,9.92711517871451e-06
16.6475999830424,1.34502983224501,4.34502983147094,0.662340339675594,2,1,3,0.9,1,54,experiment_lm1,A,100,17,1.46809429687367e-06
16.6475999830424,3.34502983217749,3.34502983168651,1.66234033952733,1,2,3,0.9,1,55,experiment_lm1,A,100,16,4.65841746931633e-07
16.6475999830424,3.34502983149873,1.34502983189473,-0.337659660002279,1,2,3,0.9,1,56,experiment_lm1,A,100,19,3.14997795897154e-06
16.6475999830424,0.345029831839805,1.34502983172433,-0.337659660172847,2,1,3,0.9,1,57,experiment_lm1,A,100,25,1.45411864296296e-05
16.6475999830424,0.345029832179181,2.34502983161997,0.662340339591966,3,1,2,0.9,1,58,experiment_lm1,A,100,22,6.77713721974296e-06
16.6475999830424,1.34502983190531,3.34502983157504,-0.337659660089219,2,1,3,0.9,1,59,experiment_lm1,A,100,20,4.62668036668967e-06
16.6475999830424,1.34502983240477,3.34502983157274,1.66234033941358,3,1,2,0.9,1,60,experiment_lm1,A,100,21,1.46809429687367e-06
16.6475999830424,2.34502983170183,2.345029831735,-0.337659660045672,2,1,3,0.9,1,61,experiment_lm1,A,100,26,3.14997795897154e-06
16.6475999830424,2.34502983193272,-0.654970167958387,1.66234033941693,1,3,2,0.9,1,62,experiment_lm1,A,100,18,6.77713721974296e-06
16.6475999830424,2.3450298313628,1.34502983183903,-1.33765965981048,1,2,3,0.9,1,63,experiment_lm1,A,100,18,1.45809238964393e-05
16.6475999830424,3.34502983140906,0.345029831997847,-0.337659660015665,1,2,3,0.9,1,64,experiment_lm1,A,100,24,6.77713721974296e-06
16.6475999830424,4.34502983129538,0.345029832054701,-0.337659659958733,1,2,3,0.9,1,65,experiment_lm1,A,100,21,3.14997795897154e-06
16.6475999830424,4.34502983206378,3.34502983174336,1.66234033958419,1,2,3,0.9,1,66,experiment_lm1,A,100,20,2.16520809247993e-07
16.6475999830424,4.34502983156431,3.34502983174572,-0.337659659918654,1,2,3,0.9,1,67,experiment_lm1,A,100,16,4.64572186025289e-07
16.6475999830424,4.34502983122493,2.34502983184973,-1.33765965968339,1,2,3,0.9,1,68,experiment_lm1,A,100,23,2.1504568530533e-06
16.6475999830424,4.34502983213422,1.34502983194813,2.66234033930878,1,3,2,0.9,1,69,experiment_lm1,A,100,19,2.15930723974096e-07
16.6475999830424,-0.654970167976456,-0.654970168127783,0.662340339494897,2,3,1,0.9,1,70,experiment_lm1,A,100,19,3.11999146432014e-05
16.6475999830424,-0.65497016747699,-0.654970168130251,2.66234033899774,2,3,1,0.9,1,71,experiment_lm1,A,100,22,1.45411864296296e-05
16.6475999830424,0.345029831769168,3.34502983151938,-1.33765965989742,2,1,3,0.9,1,72,experiment_lm1,A,100,20,9.92711517871451e-06
16.6475999830424,0.345029831999703,0.345029831825993,0.662340339565256,2,3,1,0.9,1,73,experiment_lm1,A,100,22,1.45411864296296e-05
16.6475999830424,1.34502983188592,0.345029831882918,0.662340339622114,1,3,2,0.9,1,74,experiment_lm1,A,100,17,1.45809238964393e-05
16.6475999830424,2.34502983211146,1.34502983183559,1.6623403394437,1,3,2,0.9,1,75,experiment_lm1,A,100,19,2.1504568530533e-06
16.6475999830424,1.34502983213576,0.345029831881842,1.66234033937342,2,3,1,0.9,1,76,experiment_lm1,A,100,17,4.61407125091508e-06
16.6475999830424,3.34502983174805,1.34502983189364,0.662340339749088,1,2,3,0.9,1,77,experiment_lm1,A,100,24,1.46409329194354e-06
16.6475999830424,1.34502983154645,-0.654970168012929,-0.337659660142686,1,3,2,0.9,1,78,experiment_lm1,A,100,19,4.59515948420424e-05
16.6475999830424,1.34502983231485,2.34502983167573,1.66234033940024,3,1,2,0.9,1,79,experiment_lm1,A,100,18,3.15858606981599e-06
16.6475999830424,2.34502983193209,-0.654970167958337,1.66234033941689,1,3,2,0.9,1,80,experiment_lm1,A,100,18,6.77713721974296e-06
16.6475999830424,2.345029831772,0.345029831939704,0.662340339678969,1,3,2,0.9,1,81,experiment_lm1,A,100,15,4.61407125091508e-06
