none,group1,group2,group3,group4,group5,group1_rank,group2_rank,group3_rank,group4_rank,group5_rank,correlation,pre_grouped,standardized,test_id,model_type,grouping,No_test_obs,Time
-1.74061127936232,1.07221756093008,0.807967477636436,1.84290316690373,-1.50747570987094,-0.416590156087694,2,3,1,5,4,0.3,1,0,23,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061130452016,0.336253858906646,-0.321856488155425,1.59932228989092,1.48450831911945,1.28362811713754,4,5,1,2,3,0.3,1,0,24,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061131929913,-0.036847079940458,-1.32432751478572,-1.18659638661964,-1.5984478790465,0.711780342105739,2,4,3,5,1,0.3,1,0,25,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061191629869,-0.0637429980258197,-1.13965076497461,1.82264589750698,-0.986056660002061,-0.817025016878075,2,5,1,4,3,0.3,1,0,26,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061188642579,0.0558179133439383,1.19585984908044,-3.80100135508511,-1.16836178845479,-0.346265263477007,2,1,5,4,3,0.3,1,0,27,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061125252058,0.296311950823159,1.62386294199709,-0.243372439139732,-1.51886204342593,0.329971708476389,3,1,4,5,2,0.3,1,0,28,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061205792493,0.75683108655791,-0.99966356013475,2.18219446764323,0.45777346442334,1.36428650048048,3,5,1,4,2,0.3,1,0,29,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061131386729,0.236823478358132,0.584685608222184,0.77947452758999,-1.34911274859678,-0.00226869089574988,3,2,1,5,4,0.3,1,0,30,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061171691595,-0.137170759609356,1.77629548497667,1.83529887659413,-1.30112766904561,-1.76018852581088,3,2,1,4,5,0.3,1,0,31,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061185937865,1.00371447892105,2.41456536190195,1.80378830382088,-1.02830260143561,1.37459549011079,4,1,2,5,3,0.3,1,0,32,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061181388056,0.267309216257559,0.32190703668417,1.82026051240391,-0.794753989926904,1.7870127582938,4,3,1,5,2,0.3,1,0,33,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061162522115,-0.00636498469296859,0.466751721716419,-0.134260391297348,-0.271518954212579,1.19695760544622,3,2,4,5,1,0.3,1,0,34,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061128382756,1.00202506801281,1.03714619746135,1.95754124864998,0.892546710655932,-1.98044270201886,3,2,1,4,5,0.3,1,0,35,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061133370958,-1.02968628209162,0.560897723348862,-4.93953462399633,0.445070028901342,-2.45385761251297,3,1,5,2,4,0.3,1,0,36,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061160593887,0.294013027327214,0.113592457983108,1.53254409735872,0.751736943534116,-1.14532772521888,3,4,1,2,5,0.3,1,0,37,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061138037562,0.284876436310487,0.908335769715642,2.02988537771823,3.4035947507132,1.65742649326385,5,4,2,1,3,0.3,1,0,38,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061120288453,0.00345258427397643,-0.294408906918566,0.547220678410177,3.79531209199663,2.46490473440029,4,5,3,1,2,0.3,1,0,39,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061163531793,0.746623588660441,-3.9804542411302,1.26905913902125,3.18212595976893,2.41025270657666,4,5,3,1,2,0.3,1,0,40,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061136756656,-0.71296125730632,0.465342926822698,0.589785521649874,0.1325981622923,0.552754958153457,5,3,1,4,2,0.3,1,0,41,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061160681707,0.374820442224064,2.11000695027249,2.2638221714704,-1.63337672190539,2.30399612697014,4,3,2,5,1,0.3,1,0,42,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.7406117352077,0.0912855052181258,-4.64564978581222,1.59937028644511,-1.13877890346405,-1.85733635873541,2,5,1,3,4,0.3,1,0,43,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061183930692,-0.649209170960581,1.75974108741413,-3.14178684856021,-1.15665968823676,-0.0830191564263247,3,1,5,4,2,0.3,1,0,44,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061118853309,0.526607602190937,-0.880879813049115,0.134223241297667,11.4128809553838,0.228166323390781,2,5,4,1,3,0.3,1,0,45,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061128600775,-0.374066177797806,1.7179515569214,-0.208461536758868,-0.878457935132471,0.273505498864727,4,1,3,5,2,0.3,1,0,46,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061134317411,0.125061786321412,0.236286249411032,3.25458333472723,0.496149266403729,-0.185824767542827,4,3,1,2,5,0.3,1,0,47,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061135777069,-0.6592911096845,-4.20729636457659,-1.6908790151369,-0.81715659046645,0.633627051734007,2,5,4,3,1,0.3,1,0,48,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061142892056,-0.408819009807607,0.275465321395678,1.39009134574911,-0.771841719496142,2.1727759816556,4,3,2,5,1,0.3,1,0,49,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061147332416,-0.506740680650752,0.669260862968181,1.68841053677698,-0.940440851054993,0.312252233074919,4,2,1,5,3,0.3,1,0,50,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061153845717,0.163710287570816,-0.188581242563594,1.44793880280615,2.42378227282135,-0.335417875505274,3,4,2,1,5,0.3,1,0,51,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061142386656,-0.138403000463224,-3.2168509147876,1.30409582850146,-0.530976182581028,1.57255785181434,3,5,2,4,1,0.3,1,0,52,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061189584149,-0.366293622092612,0.687886472131921,2.58520393426974,-0.684188906707297,-0.588683485334618,3,2,1,5,4,0.3,1,0,53,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061120811664,1.44100304120273,1.23629259940053,4.97225907192907,5.04132929478031,2.48438420438829,4,5,2,1,3,0.3,1,0,54,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.7406113182371,0.25135393199346,-1.23189465839927,2.61009776725637,0.906328940691992,1.75563861706781,4,5,1,3,2,0.3,1,0,55,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061157284278,-0.394448391940773,0.723184045980079,-0.067323360613195,-0.710657568624246,-2.36013953106908,3,1,2,4,5,0.3,1,0,56,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061119484809,0.0221437788958181,2.15796336548415,0.675017774907171,1.22635043978703,0.783872283272966,5,1,4,2,3,0.3,1,0,57,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061174514992,-0.54058169662403,-0.10545050235024,2.09586153896428,-0.570588416831103,-1.31486089719695,3,2,1,4,5,0.3,1,0,58,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061114241384,0.0401571548704449,2.30739064729356,-0.539594145376053,0.904300877291577,1.42363296289324,4,1,5,3,2,0.3,1,0,59,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.7406116756058,0.278969885487165,-1.46220560999117,1.45265479888457,0.581389379546351,-0.407843226180554,3,5,1,2,4,0.3,1,0,60,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061239803813,0.227385585948837,-1.31603989627333,-4.46610729168111,1.01155897790931,0.175115303645764,2,4,5,1,3,0.3,1,0,61,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061127054865,-0.00361085544910833,1.80693203654734,1.53160023144337,4.60976964877655,0.991269278041725,5,2,3,1,4,0.3,1,0,62,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061133250476,-0.216253590130934,1.45469877022985,2.28651581054712,-0.654160582720345,2.5999069770838,4,3,2,5,1,0.3,1,0,63,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061171513636,0.249809435820606,0.453116936544587,-2.07950281672076,-1.37806150371029,-1.41777711181835,2,1,5,3,4,0.3,1,0,64,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061201524806,-0.456964885034112,2.54132521260493,-7.29475427018765,-0.926982437755692,-3.13472618969081,2,1,5,3,4,0.3,1,0,65,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061231345944,1.38230816171155,1.18509998314696,0.43928899493555,-0.539803712681676,-1.21387117118663,1,2,3,4,5,0.3,1,0,66,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061155031307,-0.0479290561143427,-3.44580529670041,0.768263091256111,-0.657052127473584,0.260285661971882,3,5,1,4,2,0.3,1,0,67,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061211227902,0.188271881895597,-1.12998939647742,-3.11360595253536,-0.978054959188244,-1.74144454901079,1,3,5,2,4,0.3,1,0,68,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061174395032,-0.41465668629237,1.592980914653,-0.937854586141023,-1.20881338266044,-1.02535467726329,2,1,3,5,4,0.3,1,0,69,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061148747148,-0.116915471638512,1.25841612572598,1.87969633277666,-1.19398142357046,0.551430032462801,4,2,1,5,3,0.3,1,0,70,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061124348602,0.68840158288843,1.94075299581927,1.35136048292647,-2.03827584399206,-0.182287376107308,3,1,2,5,4,0.3,1,0,71,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061181877918,-0.434938277533363,2.83570716957719,-8.67450172738159,-1.10491893880955,-1.0689176796164,2,1,5,4,3,0.3,1,0,72,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061153692535,-0.188711789860465,-1.18152646863093,0.110750493353048,-1.26595275493373,0.819227159342366,3,4,2,5,1,0.3,1,0,73,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061138736474,0.539126799064906,0.579052441431229,1.57985534160735,-1.29878948916112,-0.342523499642709,3,2,1,5,4,0.3,1,0,74,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061103759156,-0.0547883486661449,0.96474973048558,-12.0295314801835,3.75468179382528,0.841795153465339,4,2,5,1,3,0.3,1,0,75,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061181071722,-0.354796383123064,0.425313836927239,0.928609601351612,-1.35126217036701,-1.63698960212782,3,2,1,4,5,0.3,1,0,76,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061212600956,0.90512932789729,2.60235425766699,-0.531611913974448,-1.17430741674739,-1.84207442447143,2,1,3,4,5,0.3,1,0,77,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061209275182,-0.536092632562725,-1.80537695535895,-0.055691745721496,-0.886570093523708,-3.09659117353852,2,4,1,3,5,0.3,1,0,78,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.7406113407655,-0.324526147095733,1.52449303336487,1.0497417740724,-0.45386895452991,-0.724060489891452,3,1,2,4,5,0.3,1,0,79,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061160338815,-0.119543562108413,1.52902649124988,1.87729309951243,-0.204686327605391,-0.400448645612473,3,2,1,4,5,0.3,1,0,80,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061128932334,-0.392306722795672,1.96866164885755,0.188474261982478,-1.7022907738606,1.62157991273958,4,1,3,5,2,0.3,1,0,81,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061152661703,-0.258101910308477,-2.03157505018972,0.459666719176221,-0.331881190063161,0.429750440041931,3,5,1,4,2,0.3,1,0,82,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061149209552,-0.187246318292053,0.929196479926426,1.90189434082878,3.10891498001741,-0.653218596249397,4,3,2,1,5,0.3,1,0,83,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061154962657,-0.215872799916524,2.48968494416952,1.92841744584428,-1.44430920070625,-1.28035512691123,3,1,2,5,4,0.3,1,0,84,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061142178114,0.141170695182787,-3.82146234803872,0.587024073007624,-0.79256367686672,0.439267781559507,3,5,1,4,2,0.3,1,0,85,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061166249917,-0.128032710269664,-3.20602480873199,1.18785443543874,-0.657025720470491,0.395660662837071,3,5,1,4,2,0.3,1,0,86,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061130686808,0.164633154418817,0.141262573738684,0.123835999827789,-1.30455284489491,4.34564434499878,2,3,4,5,1,0.3,1,0,87,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061162097858,0.0394516144092961,0.21879324101486,1.43738422025088,0.742023136238053,-1.35808435392788,4,3,1,2,5,0.3,1,0,88,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061135705526,-0.0687969037042906,-2.72335557774861,-1.43064545473055,3.19315543692025,0.503027105620997,3,5,4,1,2,0.3,1,0,89,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061154055569,-0.242301896599552,0.328884825250806,0.385942412003669,0.755623501588258,1.03083704769297,5,4,3,2,1,0.3,1,0,90,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061112999117,0.790879398596442,1.96897916350038,1.0927154156891,2.69508463835677,0.0672021108745236,4,2,3,1,5,0.3,1,0,91,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061133582614,-0.10676246170339,1.34630013089097,2.40947111399304,-1.32306730939145,-0.18417290271139,3,2,1,5,4,0.3,1,0,92,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061166382005,-0.764071980259678,1.93472088050377,0.871361273324581,0.462099618731664,-2.76505846025494,4,1,2,3,5,0.3,1,0,93,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061157086692,-0.115961966241889,-0.620205143352078,2.28691997709498,2.29197500569279,0.349114956316692,4,5,2,1,3,0.3,1,0,94,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061149103994,-0.329286720426528,-2.73058196888943,1.90590144044704,-1.16359232659468,1.0921393786683,3,5,1,4,2,0.3,1,0,95,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061213192501,-1.26193701994271,-7.72916524138639,-1.11016354884601,-0.914745597127948,-1.54021790195351,3,5,2,1,4,0.3,1,0,96,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061107085906,0.492190954847382,0.0105670097572488,-4.95983129878851,2.54798453473251,-0.170602743916945,2,3,5,1,4,0.3,1,0,97,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061125330572,0.0802506845857906,0.645453640730879,1.69904918732201,-1.74890819588013,2.36465795304906,4,3,2,5,1,0.3,1,0,98,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061175112258,-0.172323535147512,-1.592256513037,1.53612456146796,-1.02948537975447,-1.8233986478609,2,4,1,3,5,0.3,1,0,99,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.74061133551234,0.0665139662062624,-4.12407311838761,-1.66694193755407,0.777636118976043,-1.40331363249334,2,5,4,1,3,0.3,1,0,100,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:23:35.759171Z
-1.72030749843836,-0.713493962476387,-1.93793257081404,-0.807127582666197,-0.360253289820942,-1.35366697749634,2,5,3,1,4,0.7,1,0,1,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030761526864,-0.307260565168143,0.38300634202524,0.134286452823745,-1.00876804483525,-1.97353467361982,3,1,2,4,5,0.7,1,0,2,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030611467742,-0.0504442967598147,0.806024039924114,0.0463627677047252,-0.518773379643835,2.79062648967103,4,2,3,5,1,0.7,1,0,3,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030674312815,0.246245530625427,1.52649650582885,1.33562214314541,-1.47233666653435,0.0322670468003078,3,1,2,5,4,0.7,1,0,4,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.7203064864126,-0.247230456199262,0.699090807528249,-0.0303239107577096,-1.06837782261565,-0.589248038137517,3,1,2,5,4,0.7,1,0,5,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030596511029,1.2298679813092,0.731028974988632,1.87487062644222,2.76239355842146,0.995436153614437,3,5,2,1,4,0.7,1,0,6,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030731269129,-0.382151633661494,1.337567437401,-1.9336512840152,-0.934445936037914,0.737471366422841,3,1,5,4,2,0.7,1,0,7,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030551196638,0.582953594689296,0.739363304503607,-5.73066557399693,0.828213549698589,0.315822961841842,3,2,5,1,4,0.7,1,0,8,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030579992198,0.808839018638269,0.200053349982758,-1.70180552276775,1.84958139719212,0.539839768049207,2,4,5,1,3,0.7,1,0,9,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030732841227,-0.207953807175487,-4.38955603087614,1.16682236961519,-0.295867987780796,-1.99219488933338,2,5,1,3,4,0.7,1,0,10,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030629057886,0.459639358128768,1.00112970990246,1.25345488886361,0.0566103794187629,-0.12892901184306,3,2,1,4,5,0.7,1,0,11,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030639694951,0.260392025289927,1.94244756605648,0.775294578487034,-1.45181799981024,1.37030618755144,4,1,3,5,2,0.7,1,0,12,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.7203056302676,1.07264548269208,0.579113864425327,-1.69672241069087,-1.49428081033729,0.915314347525268,1,3,5,4,2,0.7,1,0,13,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.7203058877924,0.69230720771012,0.692813173359856,1.31804336202499,-0.217863993709185,0.828545977189128,4,3,1,5,2,0.7,1,0,14,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030680290465,-0.271674713575317,0.334260862619805,0.786766688599286,0.551608504823179,-2.27255836908532,4,3,1,2,5,0.7,1,0,15,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030653202195,0.0269854580662882,0.0247844016845855,0.17035738289291,1.95711418292336,1.32315562918906,4,5,3,1,2,0.7,1,0,16,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030603485159,0.140576515868731,0.794026578952942,-0.512865815163095,-1.44008111339665,-0.0947843615445608,2,1,4,5,3,0.7,1,0,17,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.7203060762066,1.16714616865056,0.645552894924787,2.61343038616232,1.99962985721948,0.455996816454009,3,4,1,2,5,0.7,1,0,18,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030624139472,0.130319181625803,1.16532104278225,2.40430738549164,2.96042422666003,0.976655308131787,5,3,2,1,4,0.7,1,0,19,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030890676744,-0.808938275713322,-3.89630403650236,1.32967169253254,-1.06386394905554,-2.60094683637556,2,5,1,3,4,0.7,1,0,20,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030623914176,0.717512988322993,0.881480019124078,0.905164429114586,-0.299095184194738,-1.26272379492561,3,2,1,4,5,0.7,1,0,21,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030724784518,-0.0881310184454832,1.12864019687615,-0.521089966788774,-0.382417104933155,-0.907862754924803,2,1,4,3,5,0.7,1,0,22,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.7203073048516,-0.0759325918703215,-0.406051450826893,-0.594352106465133,-1.01082006511254,1.86664695702455,2,3,4,5,1,0.7,1,0,23,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030722006115,-0.74280546821404,0.65411953173863,0.751737734541911,-1.01385355325793,-1.05088546051398,3,2,1,4,5,0.7,1,0,24,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030672588777,-0.194413617401187,-2.25131898837411,0.907894942830967,-0.939792603869107,1.64946389102507,3,5,2,4,1,0.7,1,0,25,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030587633845,0.306453917361352,0.534646077590784,-0.307246761136307,1.41919113604507,0.446311715705189,4,2,5,1,3,0.7,1,0,26,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030605694343,0.695248055483103,1.4217578441393,1.58523191468278,0.902022411456888,0.59775709490458,4,2,1,3,5,0.7,1,0,27,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030717795187,-0.824102894428207,-1.13679054831163,-0.143927507705014,-0.616927264186476,0.749891449908248,4,5,2,3,1,0.7,1,0,28,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030588084949,0.519544797689198,-0.591118564128669,-1.93209860534689,4.3336820874933,0.103318665668744,2,4,5,1,3,0.7,1,0,29,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030704021016,-0.16581846935584,-0.13225692045772,0.306506527256082,-0.94117768156712,0.85359144134209,4,3,2,5,1,0.7,1,0,30,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030627300301,0.117388079115052,0.919419610970841,1.17939656304072,1.4081180124763,1.44710870070171,5,4,3,2,1,0.7,1,0,31,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030645030424,0.964102388564512,-0.260260222034655,1.18484633424329,4.54349806793661,-1.33733556832435,3,4,2,1,5,0.7,1,0,32,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030604211036,0.264550888884207,-0.503338188955112,0.18035027774448,2.22303330202742,-0.216359849869753,2,5,3,1,4,0.7,1,0,33,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030631323949,0.295093699542693,0.432535385613166,1.11922618233181,-0.113993213288832,-0.903059212562873,3,2,1,4,5,0.7,1,0,34,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030746759275,-0.449033477297801,1.64014629224687,-1.1990720190749,-1.00394686819561,1.6842861648678,3,2,5,4,1,0.7,1,0,35,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.7203071470478,0.14659029593487,1.77694405556983,1.61300261452097,0.245406519785676,0.396101848342441,5,1,2,4,3,0.7,1,0,36,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.7203064211621,0.00743472979164273,1.32710513083152,1.62434643173841,1.51011863784976,-0.702617839195039,4,3,1,2,5,0.7,1,0,37,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030726631197,-0.971569852105676,1.40033905916009,-0.222032980596657,-0.92201225446894,-1.94103423378334,4,1,2,3,5,0.7,1,0,38,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.7203083086672,-0.810845996584567,-2.47099964800497,1.71129719793646,-1.13969361792535,-3.59365367899944,2,4,1,3,5,0.7,1,0,39,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.7203064092778,0.12319211054805,0.268659831891783,-0.123564483799704,-0.713593351127176,-2.9244810873085,2,1,3,4,5,0.7,1,0,40,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030688254162,0.0738196899627799,-0.265015070848472,0.821826975940655,-0.178017080249841,-0.631838438809391,2,4,1,3,5,0.7,1,0,41,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030668310473,0.18485504910425,-2.25536987336606,0.168008346862777,1.66486341641011,-1.02367833270468,2,5,3,1,4,0.7,1,0,42,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030588056258,0.169746532014068,0.830943365513868,-0.667617757423543,-1.90322708581869,1.98356195218087,3,2,4,5,1,0.7,1,0,43,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030609428697,0.997268633091636,0.594512716213263,1.62954401350748,0.710786077482113,0.930319264180674,2,5,1,4,3,0.7,1,0,44,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030913205273,-0.855730132736606,2.67347748285676,1.43893353661516,-0.619198407305056,-3.10473159447501,4,1,2,3,5,0.7,1,0,45,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.7203072326237,-0.204695700580614,-1.7157868155786,-1.12828407214987,0.350879796661806,-0.692802960482235,2,5,4,1,3,0.7,1,0,46,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030722364377,-0.0957689533136532,1.05218535759734,1.22886619764987,-1.08511092130832,0.664146515980448,4,2,1,5,3,0.7,1,0,47,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030660847267,0.109438709819028,0.726714150459232,-0.0484005107099809,-0.931533923558867,-0.510534975156112,2,1,3,5,4,0.7,1,0,48,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
-1.72030681627623,0.165154770934041,-1.94912403196233,0.798329536673796,-0.170258681507871,-1.43615440756449,2,5,1,3,4,0.7,1,0,49,AR-experiment_lm_diff_corr,B,100,2021-02-13T17:36:54.520781Z
