rn,absrelmean_X1,absrelmean_X2,absrelmean_X3,absrelmean_total,absmean_X1,absmean_X2,absmean_X3,absmean_total,abssd_X1,abssd_X2,abssd_X3,abssd_total,h_X_1,h_X_2,h_X_3,h_X_1_2,h_X_1_3,h_X_2_3,comp_time,true_model,fitted_model,variables,notes,X_dim,X_GenHyp,mu.scale,rho,pi.G,sd_noise,nTrain,nTest,w_threshold,n_threshold,this.seed,run_indicator,run_date_time
empirical_AIC_each_k,0.200965213673703,0.425613243025562,0.135203191422322,0.253927216040529,0.0563319996213604,0.0513178066803111,0.049033439658489,0.0522277486533868,0.048782097853242,0.040170785574693,0.0411376419689449,0.0434957048010526,0.219880912649722,0.219880912649722,0.219880912649722,0.167845533183944,0.167845533183944,0.167845533183944,3311.129,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1237,ehprx,2019-01-03T10:28:41.157174Z
empirical_AIC_full,0.206168640822048,0.425406964635613,0.133581884677951,0.255052496711871,0.0650991958680893,0.0602188928946808,0.0515898710717103,0.0589693199448268,0.0527432938272894,0.0491693481985931,0.0433224800949098,0.048726755142165,0.217128860202723,15.8327330233185,0.176516475801833,0.159090038884363,0.191572983655897,0.162015419547137,4295.838,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1237,ehprx,2019-01-03T10:28:41.157174Z
empirical_independence,0.690816759323413,0.916053107127013,0.881237330478213,0.82936906564288,0.293871482294448,0.138249347039729,0.300135976222039,0.244085601852072,0.224998922898102,0.0942123564670427,0.212602434485431,0.200730161284154,Inf,Inf,Inf,Inf,Inf,Inf,6.02700000000004,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1237,ehprx,2019-01-03T10:28:41.157174Z
Gaussian,0.194335687707588,0.940682220204686,0.228960088495596,0.454659332135957,0.0990775942689873,0.139632909389041,0.0965804730091618,0.111763658889063,0.0741732537654383,0.0942087478102263,0.0699936457607928,0.0822986444692211,,,,,,,5.70499999999993,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1237,ehprx,2019-01-03T10:28:41.157174Z
copula,0.231764043944649,0.933849243894595,0.246491545421041,0.470701611086762,0.107470649153858,0.147909054248866,0.110189221002097,0.12185630813494,0.0754292306938778,0.0930903767181595,0.0757523761002385,0.0836353871199783,,,,,,,14.0149999999994,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1237,ehprx,2019-01-03T10:28:41.157174Z
empirical_sigma.01,0.200620577113788,0.622388371326734,0.249989454804211,0.357666134414911,0.083664736322368,0.116326876850047,0.065928609447902,0.0886400742067724,0.0631156876990999,0.0888187689565843,0.0522525871595054,0.0726097216340032,0.1,0.1,0.1,0.1,0.1,0.1,5.21700000000055,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1238,JPt2r,2019-01-03T12:27:08.078042Z
empirical_AIC_each_k,0.201760067482075,0.623722513968551,0.289248148704453,0.371576910051693,0.082630986521059,0.110380323734094,0.0669925423645191,0.0866679508732239,0.0561030350179822,0.0815000971845914,0.0518712827247301,0.0667480093653928,0.137170163234241,0.137170163234241,0.137170163234241,0.106494455136742,0.106494455136742,0.106494455136742,2306.287,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1238,JPt2r,2019-01-03T12:27:08.078042Z
empirical_AIC_full,0.179010929084908,0.503146741076124,0.310798435892578,0.330985368684537,0.0754672515690076,0.0940969084299731,0.061632050301878,0.0770654034336196,0.0521986815345565,0.0816939306608432,0.0527785975826032,0.0648980519107878,0.109617786654874,0.202158954917732,0.131635794027005,0.146232598474185,0.089633417322719,0.140786602508778,2532.526,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1238,JPt2r,2019-01-03T12:27:08.078042Z
empirical_independence,2.59817311987798,8.77897088178591,5.74376821201068,5.70697073789152,0.670870417015944,1.35307162853023,0.71933138221223,0.914424475919467,0.37950992310811,0.523948345876658,0.400328240475715,0.537184362269778,Inf,Inf,Inf,Inf,Inf,Inf,5.51800000000003,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1238,JPt2r,2019-01-03T12:27:08.078042Z
Gaussian,0.845664367310111,2.05365641762077,1.64262759225546,1.51398279239544,0.282499265890674,0.55550161204741,0.30029106949098,0.379430649143021,0.205481288913288,0.373084409519653,0.202621159153093,0.298773928389408,,,,,,,5.14000000000124,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1238,JPt2r,2019-01-03T12:27:08.078042Z
copula,1.09336887240863,3.69801099705601,2.2832168289924,2.35819889948568,0.383251354173916,0.768929048586226,0.396893793991619,0.51635806558392,0.228659625499969,0.443847341827926,0.246022695660209,0.366897840431161,,,,,,,12.1610000000001,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1238,JPt2r,2019-01-03T12:27:08.078042Z
empirical_sigma.01,0.0825308962063777,0.605134214126867,0.240337174954404,0.309334095095883,0.0655546910702585,0.0846190376355255,0.057324650016584,0.0691661262407893,0.0553377984373734,0.0625120080282142,0.0457206814646586,0.0559558331950418,0.1,0.1,0.1,0.1,0.1,0.1,5.52700000000004,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1236,la4y0,2019-01-03T12:29:24.374628Z
empirical_AIC_each_k,0.0768888703306712,0.60970071713348,0.247233829966312,0.311274472476821,0.0648808779292932,0.0811993337391582,0.0579138056899365,0.0679980057861293,0.0537526755017845,0.0629568440293841,0.0459006294639689,0.0553368128333647,0.122982608020508,0.122982608020508,0.122982608020508,0.0993581498934956,0.0993581498934956,0.0993581498934956,2369.953,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1236,la4y0,2019-01-03T12:29:24.374628Z
empirical_AIC_full,0.0816678521433206,0.663925353046876,0.213552211843719,0.319715139011305,0.0651612098613615,0.0904037930039301,0.0567594171173995,0.070774806660897,0.0603399313923129,0.0693345394066177,0.0478136830846213,0.0613129243866464,0.105860902525059,0.257779459443728,0.0684504545009551,0.124006893389031,0.0750779255548158,0.165278845380938,2798.252,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1236,la4y0,2019-01-03T12:29:24.374628Z
empirical_independence,1.20266717063887,11.5190413633434,2.85878206155509,5.19349686517912,0.645665162261582,1.31125590375751,0.693589824928841,0.883503630315977,0.355528994103763,0.494565856351197,0.353001875994459,0.506234346438264,Inf,Inf,Inf,Inf,Inf,Inf,6.08200000000034,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1236,la4y0,2019-01-03T12:29:24.374628Z
Gaussian,0.451538255568857,3.98311642877964,1.15779189587494,1.86414886007448,0.271599636822102,0.559300886389668,0.291531170418056,0.374143897876609,0.188378644746558,0.350899706257465,0.177489987667093,0.283221974614798,,,,,,,5.14099999999962,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1236,la4y0,2019-01-03T12:29:24.374628Z
copula,0.604844995743321,6.29935782954782,1.49796693695815,2.8007232540831,0.366101563657145,0.768476166384283,0.409738573695905,0.514772101245778,0.215930778455987,0.406397465185663,0.222910402980413,0.345230295580333,,,,,,,12.2039999999997,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1236,la4y0,2019-01-03T12:29:24.374628Z
empirical_sigma.01,0.138394360059157,0.35425507762069,0.0998121967706276,0.197487211483492,0.0810531319149323,0.106981791587214,0.0762076470391543,0.0880808568471001,0.0862882676616606,0.095816181437044,0.0955101078091837,0.0933198691474509,0.1,0.1,0.1,0.1,0.1,0.1,5.42399999999998,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1239,OCRFX,2019-01-03T12:32:59.297464Z
empirical_AIC_each_k,0.140548277169527,0.301492817235039,0.10014205441564,0.180727716273402,0.0780568626750675,0.0997718974138805,0.071594500439178,0.0831410868427087,0.0868382389755886,0.0973227760794817,0.0904876426452052,0.0921398650686585,0.133390770264767,0.133390770264767,0.133390770264767,0.0947701860511488,0.0947701860511488,0.0947701860511488,2582.184,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1239,OCRFX,2019-01-03T12:32:59.297464Z
empirical_AIC_full,0.137433507360925,0.385018717182873,0.0991212865240233,0.20719117035594,0.0788765496917828,0.109109877255803,0.0700909848899193,0.0860258039458349,0.0860807201767661,0.120686222609384,0.0917861572448875,0.101713843102434,0.12905924308094,0.253461646884163,0.112985939380756,0.148236440789273,0.073064057142755,0.122577195723998,2477.054,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1239,OCRFX,2019-01-03T12:32:59.297464Z
empirical_independence,1.89371349131866,8.85207069683226,2.47636400631276,4.40738273148789,0.657187532044001,1.30068800909764,0.695469320561013,0.884448287234217,0.35750204914076,0.514414613179937,0.329949980051044,0.503134035511294,Inf,Inf,Inf,Inf,Inf,Inf,7.29100000000108,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1239,OCRFX,2019-01-03T12:32:59.297464Z
Gaussian,0.739935689518405,2.24169221222623,0.648497980534458,1.2100419607597,0.269370341524143,0.518042376069191,0.271741047867274,0.353051255153536,0.174574276293056,0.324026773393596,0.178111647222562,0.262708600934144,,,,,,,6.09400000000096,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1239,OCRFX,2019-01-03T12:32:59.297464Z
copula,0.929561569750391,4.27469806142088,0.893530456445271,2.03259669587218,0.366210439272169,0.705798572728692,0.355191618412508,0.475733543471123,0.208387346986248,0.41163559934818,0.225801890385278,0.337546069694228,,,,,,,12.2729999999992,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1239,OCRFX,2019-01-03T12:32:59.297464Z
empirical_sigma.01,0.144369768160488,1.21235899554057,0.256700451016144,0.537809738239069,0.0671898244013882,0.0959707566302981,0.0579555078141954,0.0737053629486272,0.0518771520917516,0.0787025368402157,0.0535114190611746,0.0644440337354618,0.1,0.1,0.1,0.1,0.1,0.1,5.80299999999988,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1235,XR2Qn,2019-01-03T12:33:49.528499Z
empirical_AIC_each_k,0.135102909803002,1.10988755447164,0.26048173603809,0.501824066770909,0.0605505274316361,0.0826900334393046,0.054088454840539,0.0657763385704933,0.0502677305605922,0.072911952878888,0.053457253726015,0.0607744270245066,0.14405130495675,0.14405130495675,0.14405130495675,0.0964829269327318,0.0964829269327318,0.0964829269327318,2702.416,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1235,XR2Qn,2019-01-03T12:33:49.528499Z
empirical_AIC_full,0.121631960962514,0.946564021602045,0.206669758431704,0.424955246998754,0.0542911819900395,0.0651621715835283,0.0448384094642486,0.0547639210126055,0.0490857751161375,0.0657473256753652,0.043517185395469,0.0540855069262213,0.12941122410605,0.232425585251071,0.123075993122847,0.112806043448584,0.088899000594765,0.119289612098751,2997.357,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1235,XR2Qn,2019-01-03T12:33:49.528499Z
empirical_independence,1.99879387134869,9.29321957734757,3.39567506304109,4.89589617057911,0.670726091403811,1.24326428402691,0.639819175460001,0.851269850296907,0.342625210622529,0.548128452800109,0.362803517781863,0.509093124056506,Inf,Inf,Inf,Inf,Inf,Inf,6.54399999999987,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1235,XR2Qn,2019-01-03T12:33:49.528499Z
Gaussian,0.506012783098841,2.44280825175509,0.639133659402495,1.19598489808548,0.234880989982051,0.462433426939353,0.255634310192402,0.317649575704602,0.171181921033648,0.354542522860264,0.208910631261624,0.276335144388173,,,,,,,5.89599999999882,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1235,XR2Qn,2019-01-03T12:33:49.528499Z
copula,0.575916988120433,4.3330054921316,0.949322682241059,1.9527483874977,0.309676880197083,0.647256813756313,0.351103071983827,0.436012255312408,0.216009780739377,0.420814951142476,0.225651063117067,0.337069642452004,,,,,,,13.3110000000015,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1235,XR2Qn,2019-01-03T12:33:49.528499Z
empirical_sigma.01,0.110341108379944,0.274419455113642,0.287722112538369,0.224160892010652,0.0718177566903628,0.0859031851257105,0.0845795165195622,0.0807668194452118,0.0599519577137879,0.0778296282452331,0.0661863614380974,0.0684589179725739,0.1,0.1,0.1,0.1,0.1,0.1,5.80299999999988,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1237,zKZTX,2019-01-03T12:38:56.828931Z
empirical_AIC_each_k,0.149983965716747,0.264786709493019,0.31920886762094,0.244659847610235,0.0727447815832242,0.0840416274915069,0.0835774568071869,0.080121288627306,0.0592992829031433,0.0748894164783201,0.0677637203738233,0.0675943808125933,0.134054178634099,0.134054178634099,0.134054178634099,0.102057973587119,0.102057973587119,0.102057973587119,2812.521,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1237,zKZTX,2019-01-03T12:38:56.828931Z
empirical_AIC_full,0.159472331946643,0.254905961501732,0.271302409752767,0.22856023440038,0.0649588286456336,0.0797456081167064,0.0831459882654701,0.0759501416759367,0.0567460410307974,0.0652703751154046,0.0674235185458703,0.0635962335875943,0.124914034870865,0.238028795666818,0.117662457580682,0.13857007488012,0.0846855329193616,0.105784051106188,2732.817,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1237,zKZTX,2019-01-03T12:38:56.828931Z
empirical_independence,2.94239454040098,4.2620639200308,2.89129082267635,3.36524976103604,0.670155363626524,1.24514189865059,0.625194657669547,0.846830639982221,0.400562338984204,0.576084413788479,0.39536442903709,0.542858354423865,Inf,Inf,Inf,Inf,Inf,Inf,6.07499999999891,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1237,zKZTX,2019-01-03T12:38:56.828931Z
Gaussian,0.817661290255833,1.8892257581675,0.987379756688628,1.23142226837065,0.254670701503628,0.515951878925689,0.275394128606718,0.348672236345345,0.194683755891888,0.364105941957794,0.217031997692011,0.293514319301943,,,,,,,5.83200000000034,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1237,zKZTX,2019-01-03T12:38:56.828931Z
copula,0.975086951240888,2.55511075544521,1.08364411137185,1.53794727268598,0.337301044229619,0.684292596926149,0.377249114742119,0.466280918632629,0.229690852316348,0.458014191469283,0.249475241691329,0.362828270270313,,,,,,,11.6990000000005,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1237,zKZTX,2019-01-03T12:38:56.828931Z
empirical_sigma.01,0.591255255260169,0.579344850245188,0.104092492939608,0.424897532814988,0.0750643410544658,0.0941585496815662,0.0629099217019506,0.0773776041459942,0.0617782005056854,0.0752221717679072,0.0499249370465837,0.0642528748796155,0.1,0.1,0.1,0.1,0.1,0.1,6.4330000000009,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,3,0.5,0.5,0.1,2000,100,1,1000,1238,nv26Y,2019-01-03T13:51:16.577679Z
empirical_AIC_each_k,0.415467153335374,0.716240433144107,0.0911214048638757,0.407609663781119,0.0759504321456353,0.0941188493026344,0.0625273327516294,0.0775322047332997,0.0643897709646002,0.0805288638216336,0.0496785724991782,0.0671211081190081,0.0977041281457429,0.0977041281457429,0.0977041281457429,0.0839928309323889,0.0839928309323889,0.0839928309323889,2207.303,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,3,0.5,0.5,0.1,2000,100,1,1000,1238,nv26Y,2019-01-03T13:51:16.577679Z
empirical_AIC_full,0.0828929289258871,0.834395666624605,0.0910511407125596,0.336113245421017,0.0709930419121814,0.0845964161010238,0.0584899142028102,0.0713597907386718,0.0677056625789079,0.089699132322381,0.0568689826719217,0.0732577070945425,0.0807363255438164,0.180421592876692,0.0930591213897638,0.123961145485359,0.0708911517662294,0.136791995945048,2465.455,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,3,0.5,0.5,0.1,2000,100,1,1000,1238,nv26Y,2019-01-03T13:51:16.577679Z
empirical_independence,24.5752916128517,6.94519129917522,2.51238430614967,11.3442890727255,1.3128110164907,2.68488000804715,1.37207028493135,1.78992043648973,0.464687666592615,0.640671778550976,0.508942266793265,0.834007089331011,Inf,Inf,Inf,Inf,Inf,Inf,6.10299999999916,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,3,0.5,0.5,0.1,2000,100,1,1000,1238,nv26Y,2019-01-03T13:51:16.577679Z
Gaussian,10.7128398640397,1.36076269342589,0.818869355620212,4.29749063769528,0.411201697965851,0.835521241561315,0.429156199178826,0.558626379568664,0.277762568557563,0.543271563380114,0.26351433500199,0.429857957159351,,,,,,,4.71500000000015,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,3,0.5,0.5,0.1,2000,100,1,1000,1238,nv26Y,2019-01-03T13:51:16.577679Z
copula,15.8737965035119,2.86103126592538,1.01071692968689,6.5818482330414,0.765571999529047,1.56217874484185,0.80021512491672,1.04265528976254,0.391364854067834,0.665203582131592,0.366356845477099,0.61422322280205,,,,,,,12.0210000000006,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,3,0.5,0.5,0.1,2000,100,1,1000,1238,nv26Y,2019-01-03T13:51:16.577679Z
empirical_sigma.01,0.0967818539812798,0.303538890099705,0.129042825635257,0.176454523238747,0.0815788136678837,0.110317458144246,0.081139554501914,0.0910119421046812,0.0819656186839967,0.107806467788823,0.0962235009306097,0.0965677099355839,0.1,0.1,0.1,0.1,0.1,0.1,6.28600000000006,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,3,0.5,0.5,0.1,2000,100,1,1000,1239,ParsY,2019-01-03T14:00:54.709868Z
empirical_AIC_each_k,0.0943666264663153,0.304060765701799,0.126385444130969,0.174937612099694,0.0860101828912346,0.117228471271697,0.0839544931473664,0.0957310491034325,0.0875629470691325,0.1105810398329,0.09781058370532,0.0999381825002872,0.0838312018381437,0.0838312018381437,0.0838312018381437,0.0825796262237942,0.0825796262237942,0.0825796262237942,2672.513,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,3,0.5,0.5,0.1,2000,100,1,1000,1239,ParsY,2019-01-03T14:00:54.709868Z
empirical_AIC_full,0.0983729311509176,0.284608225464197,0.124959368593058,0.169313508402724,0.0856592530261465,0.122926469309876,0.0812939531591892,0.096626558498404,0.0839710923112127,0.115693812878565,0.0914417078409317,0.099424542594263,0.0941223929904913,0.0707431814000091,0.079529037687425,0.14144218934863,0.0696547103172299,0.112049278052625,2700.824,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,3,0.5,0.5,0.1,2000,100,1,1000,1239,ParsY,2019-01-03T14:00:54.709868Z
empirical_independence,2.18106688870602,5.8324934303439,2.66783121116412,3.56046384340468,1.26955826788024,2.58259301586716,1.32280736407749,1.72498621594163,0.456295346731722,0.687053976983307,0.45392337983746,0.814189373229826,Inf,Inf,Inf,Inf,Inf,Inf,6.35699999999997,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,3,0.5,0.5,0.1,2000,100,1,1000,1239,ParsY,2019-01-03T14:00:54.709868Z
Gaussian,0.524865540113182,1.32698036917989,0.618853411861262,0.823566440384778,0.408814903881769,0.812150211195844,0.405889333342727,0.542284816140113,0.273832998956394,0.530088848094467,0.257776899959647,0.420005028125381,,,,,,,5.98400000000038,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,3,0.5,0.5,0.1,2000,100,1,1000,1239,ParsY,2019-01-03T14:00:54.709868Z
copula,0.909696282928164,2.57570196821063,1.07778704757518,1.52106176623799,0.704220195146302,1.40686266907573,0.704945784843286,0.938676216355105,0.39407012203746,0.691124252722833,0.382291242290804,0.606568774233399,,,,,,,13.5159999999996,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,3,0.5,0.5,0.1,2000,100,1,1000,1239,ParsY,2019-01-03T14:00:54.709868Z
empirical_sigma.01,0.0633526868520969,0.162172493050615,0.0949539353586836,0.106826371753799,0.0601296146978098,0.0809957968774967,0.0572637673841411,0.0661297263198159,0.0439143640551222,0.0741792914741196,0.0577321846550814,0.0606321492207152,0.1,0.1,0.1,0.1,0.1,0.1,6.3760000000002,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,3,0.5,0.5,0.1,2000,100,1,1000,1235,s6iXd,2019-01-03T14:12:22.041069Z
empirical_AIC_each_k,0.0596740376444211,0.141840947775241,0.0948381405879551,0.0987843753358723,0.0582824922415261,0.0771710415695209,0.0578312850678711,0.0644282729596393,0.0463296746649591,0.0696037897115044,0.0569953436417303,0.0589225117826773,0.0978124366758967,0.0978124366758967,0.0978124366758967,0.0816282420102745,0.0816282420102745,0.0816282420102745,2357.531,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,3,0.5,0.5,0.1,2000,100,1,1000,1235,s6iXd,2019-01-03T14:12:22.041069Z
empirical_AIC_full,0.0523316200120399,0.0952057414127697,0.0745359188669162,0.0740244267639086,0.0506045683728165,0.0582329072101451,0.0450862114355382,0.0513078956728333,0.0414685880463227,0.061240680887626,0.0531449126482873,0.0526827504851531,0.0883615411409365,0.175685517527266,0.0876904957059036,0.110515063752311,0.0717691046315161,0.105609218560882,2489.771,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,3,0.5,0.5,0.1,2000,100,1,1000,1235,s6iXd,2019-01-03T14:12:22.041069Z
empirical_independence,1.62475438547396,9.14362131741323,3.02219011183225,4.59685527157315,1.34344071146685,2.62495772687143,1.28200478669037,1.75013440834288,0.422090822767287,0.585866326278608,0.437840146963105,0.787832620951696,Inf,Inf,Inf,Inf,Inf,Inf,6.8169999999991,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,3,0.5,0.5,0.1,2000,100,1,1000,1235,s6iXd,2019-01-03T14:12:22.041069Z
Gaussian,0.403161484787818,1.46919510494428,0.847717291849137,0.906691293860413,0.377089889994102,0.768777599314383,0.397146078427656,0.514337855912047,0.268301923546034,0.547107011924046,0.295081251323793,0.429323026229247,,,,,,,5.73400000000038,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,3,0.5,0.5,0.1,2000,100,1,1000,1235,s6iXd,2019-01-03T14:12:22.041069Z
copula,0.705498979822169,3.31157889620478,1.30861750044232,1.77523179215642,0.684980888742281,1.3767915100755,0.707748280171963,0.923173559663248,0.388600660146843,0.764016404258,0.411155804283241,0.634476549994511,,,,,,,12.3549999999996,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,3,0.5,0.5,0.1,2000,100,1,1000,1235,s6iXd,2019-01-03T14:12:22.041069Z
empirical_sigma.01,0.0592124722713939,0.394361309975044,0.117227086310322,0.190266956185586,0.0648654469408698,0.091296867035656,0.0662720485457315,0.0741447875074191,0.0599922555972023,0.102078732291232,0.0632503626450269,0.0781941440251484,0.1,0.1,0.1,0.1,0.1,0.1,5.75800000000163,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,3,0.5,0.5,0.1,2000,100,1,1000,1236,9Xn4X,2019-01-03T13:59:00.375594Z
empirical_AIC_each_k,0.0699139382479721,0.423900736764827,0.101200927119838,0.198338534044212,0.0656479134997466,0.0905515078891471,0.064506427331397,0.0735686162400969,0.0645381097568555,0.107535038783157,0.0646086632319912,0.0820666965779343,0.0887747818440569,0.0887747818440569,0.0887747818440569,0.0855540673811361,0.0855540673811361,0.0855540673811361,3220.663,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,3,0.5,0.5,0.1,2000,100,1,1000,1236,9Xn4X,2019-01-03T13:59:00.375594Z
