rn,skillscoremean_X1,skillscoremean_X2,skillscoremean_X3,skillscoremean_X4,skillscoremean_X5,skillscoremean_X6,skillscoremean_X7,skillscoremean_X8,skillscoremean_X9,skillscoremean_X10,skillscoremean_total,absrelmean_X1,absrelmean_X2,absrelmean_X3,absrelmean_X4,absrelmean_X5,absrelmean_X6,absrelmean_X7,absrelmean_X8,absrelmean_X9,absrelmean_X10,absrelmean_total,absmean_X1,absmean_X2,absmean_X3,absmean_X4,absmean_X5,absmean_X6,absmean_X7,absmean_X8,absmean_X9,absmean_X10,absmean_total,abssd_X1,abssd_X2,abssd_X3,abssd_X4,abssd_X5,abssd_X6,abssd_X7,abssd_X8,abssd_X9,abssd_X10,abssd_total,h_X_1,h_X_2,h_X_3,h_X_4,h_X_5,h_X_6,h_X_7,h_X_8,h_X_9,h_X_10,h_X_1_2,h_X_1_3,h_X_1_4,h_X_1_5,h_X_1_6,h_X_1_7,h_X_1_8,h_X_1_9,h_X_1_10,h_X_2_3,h_X_2_4,h_X_2_5,h_X_2_6,h_X_2_7,h_X_2_8,h_X_2_9,h_X_2_10,h_X_3_4,h_X_3_5,h_X_3_6,h_X_3_7,h_X_3_8,h_X_3_9,h_X_3_10,h_X_4_5,h_X_4_6,h_X_4_7,h_X_4_8,h_X_4_9,h_X_4_10,h_X_5_6,h_X_5_7,h_X_5_8,h_X_5_9,h_X_5_10,h_X_6_7,h_X_6_8,h_X_6_9,h_X_6_10,h_X_7_8,h_X_7_9,h_X_7_10,h_X_8_9,h_X_8_10,h_X_9_10,h_X_1_2_3,h_X_1_2_4,h_X_1_2_5,h_X_1_2_6,h_X_1_2_7,h_X_1_2_8,h_X_1_2_9,h_X_1_2_10,h_X_1_3_4,h_X_1_3_5,h_X_1_3_6,h_X_1_3_7,h_X_1_3_8,h_X_1_3_9,h_X_1_3_10,h_X_1_4_5,h_X_1_4_6,h_X_1_4_7,h_X_1_4_8,h_X_1_4_9,h_X_1_4_10,h_X_1_5_6,h_X_1_5_7,h_X_1_5_8,h_X_1_5_9,h_X_1_5_10,h_X_1_6_7,h_X_1_6_8,h_X_1_6_9,h_X_1_6_10,h_X_1_7_8,h_X_1_7_9,h_X_1_7_10,h_X_1_8_9,h_X_1_8_10,h_X_1_9_10,h_X_2_3_4,h_X_2_3_5,h_X_2_3_6,h_X_2_3_7,h_X_2_3_8,h_X_2_3_9,h_X_2_3_10,h_X_2_4_5,h_X_2_4_6,h_X_2_4_7,h_X_2_4_8,h_X_2_4_9,h_X_2_4_10,h_X_2_5_6,h_X_2_5_7,h_X_2_5_8,h_X_2_5_9,h_X_2_5_10,h_X_2_6_7,h_X_2_6_8,h_X_2_6_9,h_X_2_6_10,h_X_2_7_8,h_X_2_7_9,h_X_2_7_10,h_X_2_8_9,h_X_2_8_10,h_X_2_9_10,h_X_3_4_5,h_X_3_4_6,h_X_3_4_7,h_X_3_4_8,h_X_3_4_9,h_X_3_4_10,h_X_3_5_6,h_X_3_5_7,h_X_3_5_8,h_X_3_5_9,h_X_3_5_10,h_X_3_6_7,h_X_3_6_8,h_X_3_6_9,h_X_3_6_10,h_X_3_7_8,h_X_3_7_9,h_X_3_7_10,h_X_3_8_9,h_X_3_8_10,h_X_3_9_10,h_X_4_5_6,h_X_4_5_7,h_X_4_5_8,h_X_4_5_9,h_X_4_5_10,h_X_4_6_7,h_X_4_6_8,h_X_4_6_9,h_X_4_6_10,h_X_4_7_8,h_X_4_7_9,h_X_4_7_10,h_X_4_8_9,h_X_4_8_10,h_X_4_9_10,h_X_5_6_7,h_X_5_6_8,h_X_5_6_9,h_X_5_6_10,h_X_5_7_8,h_X_5_7_9,h_X_5_7_10,h_X_5_8_9,h_X_5_8_10,h_X_5_9_10,h_X_6_7_8,h_X_6_7_9,h_X_6_7_10,h_X_6_8_9,h_X_6_8_10,h_X_6_9_10,h_X_7_8_9,h_X_7_8_10,h_X_7_9_10,h_X_8_9_10,comp_time,true_model,fitted_model,variables,notes,X_dim,X_GenHyp,rho,pi.G,sd_noise,nTrain,nTest,w_threshold,n_threshold,this.seed,run_indicator,run_date_time
empirical_independence,0,0,0,0,0,0,0,0,0,0,0,0.376943010993573,0.433359730325116,0.604305563018097,0.343988854609433,0.637158961349203,0.514605173352919,17.8999050462934,0.461684475779095,0.430238460787715,1.09598160671722,2.27981708832257,0.235984501288017,0.284896105627409,0.271058665202432,0.242943355995991,0.282335537153151,0.245735288849633,0.235444653654327,0.253682104467773,0.26940506520603,0.312782388536502,0.263426766598126,0.184944440369409,0.194045535423285,0.176456166459259,0.164667953507198,0.187294211932704,0.185551391905942,0.178944681223637,0.217419770028074,0.187215470791846,0.223694888737945,0.191425945648148,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,181.54800000001,Linear,Linear,Gaussian,All var equal contribution,10,FALSE,0.1,1,0.1,2000,100,1,1000,1235,0zYdS,2019-01-18T15:26:51.915062Z
Gaussian,0.877184530133128,0.904812646744476,0.835723406157631,0.741103789700504,0.84582770403377,0.833060879915473,0.797507134846668,0.785570120001432,0.870778524909868,0.891573829210658,0.838314256565361,0.0995936770923072,0.0851190618239955,0.165278320313952,0.110182759273758,0.259853132656105,0.188523746128395,17.5742664095066,0.161777678497715,0.084237972460345,0.376056005908926,1.91048887636621,0.0289825474069874,0.0271185062474791,0.0445285942509146,0.0628971141848033,0.0435283179957603,0.0410228328942747,0.0476758625034986,0.0543970232188086,0.0348129199226764,0.0339137966793569,0.041887751530456,0.0199963325933675,0.0228396017178081,0.0322501583385757,0.0414276693252211,0.0291104412385859,0.0294310371692717,0.0374446511992926,0.0327357558360259,0.0273628867154561,0.0224301505966922,0.0319000141487802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.502999999997,Linear,Linear,Gaussian,All var equal contribution,10,FALSE,0.1,1,0.1,2000,100,1,1000,1235,0zYdS,2019-01-18T15:26:51.915062Z
copula,0.874334357430886,0.905239903485207,0.827607554909101,0.738160714179889,0.831222467542615,0.835811823083832,0.797748001722778,0.777183237477536,0.881937772217089,0.893410461249668,0.83626562932986,0.112743403394335,0.0831581214686394,0.166450818351148,0.116273785434742,0.260139713120437,0.192051147690563,18.0694905353967,0.150290439768943,0.0636850827479615,0.154779439097382,1.93690624864709,0.0296551439907107,0.026996782465942,0.0467284660573227,0.0636121148287311,0.0476518952857391,0.0403468290801891,0.047619151685276,0.0565246252273947,0.0318065621742243,0.0333393305233327,0.0424280901318862,0.0215396198599886,0.0210696466472205,0.0328055735948241,0.0413522269117117,0.0320480520561401,0.0314368260942915,0.0343030085237644,0.0319521216387212,0.0248591401716362,0.023863078247593,0.0321482943287589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2756.85799999999,Linear,Linear,Gaussian,All var equal contribution,10,FALSE,0.1,1,0.1,2000,100,1,1000,1235,0zYdS,2019-01-18T15:26:51.915062Z
empirical_sigma.01,-4.30799294241715,-8.46246245887256,-8.20023037972067,-4.66556943758953,-7.07339292969564,-3.81079591933511,-2.74881696154825,-5.46735787722327,-2.0517213587231,-6.1057089880568,-5.28940492531821,0.253733981708078,0.371603243561577,0.245608194141551,0.236145059709465,0.677428040623994,0.602466916392208,0.530179920210389,0.673307947397038,0.525658270100857,40.4910760714442,4.46072076452894,0.0807474710312609,0.0747917270996108,0.0817320901423562,0.101520261534979,0.0962512548019578,0.0908582046630582,0.0767776091041445,0.0923753801612647,0.089135941213817,0.0547284983624483,0.0838918438114898,0.0713134335123773,0.0534657763999502,0.0773263334779058,0.085946969173666,0.0821253489767453,0.0799861847179892,0.052172214607055,0.0673050022672511,0.0909738592741553,0.0512425888546979,0.0733105868060553,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,184.771000000001,Linear,Linear,Gaussian,All var equal contribution,10,FALSE,0,1,0.1,2000,100,1,1000,1236,FZMSH,2019-01-19T04:11:47.411623Z
comb_sigma.01,-1.88739908989,-4.06008090746287,-5.84841492908441,-2.48127161398241,-4.09009535864943,-2.11502912770428,-0.985452983634633,-3.21478257567801,-0.876332784696121,-3.70416005831641,-2.92630194290986,0.136089749570015,0.224141769488046,0.193546263236548,0.14244386886693,0.385971095003369,0.176608236339992,1.69039991132282,0.236978598080911,0.421078097396047,26.7195645279124,3.03268221172171,0.0439243565121265,0.039995106134139,0.0608392663242395,0.0623802441429718,0.0606842834974092,0.0588314197405115,0.0406630504064943,0.0602011130536806,0.0548047049958097,0.0362316577390076,0.051855520254639,0.0317040488539976,0.0318932582775313,0.0495817765079437,0.0607371709836161,0.0457595776551342,0.0452850874355378,0.0286430274547937,0.0448033185635154,0.0547357823113939,0.0302558748490863,0.044555859118431,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2132.111,Linear,Linear,Gaussian,All var equal contribution,10,FALSE,0,1,0.1,2000,100,1,1000,1236,FZMSH,2019-01-19T04:11:47.411623Z
comb_independence,-0.361012330468308,-2.46467963678205,-3.07912057371923,-0.455902615125947,-1.19478268778496,-0.642455555358258,-0.152929447639115,-1.33969990432878,-0.229181452368947,-0.761094895739223,-1.06808590993148,0.0636742360202111,0.114315093097356,0.143593156140623,0.0841474666713683,0.123728822000684,0.141698788047753,0.298167119349413,0.116835577693899,0.344651389652625,14.4254625175752,1.58562741662492,0.0207043047946543,0.0273849830324882,0.0362376850005448,0.0260880421439034,0.0261662710531395,0.0310199321486376,0.0236125602725973,0.0334186962015531,0.0359024408851392,0.0135640341139186,0.0274098949646576,0.0149713259792926,0.0195483198019495,0.0302531685486092,0.0213122871526912,0.0199452811966549,0.0226908952776296,0.0185381122352102,0.0281248936296715,0.0266570994883579,0.00964943757837926,0.0228852955539072,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,2139.621,Linear,Linear,Gaussian,All var equal contribution,10,FALSE,0,1,0.1,2000,100,1,1000,1236,FZMSH,2019-01-19T04:11:47.411623Z
comb_AIC_each_k,-0.478876938008146,-2.80098179226022,-3.71466746951623,-0.957456678013139,-1.98359950375982,-1.18705249257179,-0.222529194136944,-2.15281353602282,-0.285504640667252,-1.37351982601004,-1.51570020709664,0.0721105970474017,0.164063219314391,0.156201864715705,0.0978259796188996,0.176920614682162,0.109771897034041,0.317499686929281,0.174020184740157,0.347983121269458,20.4654138214381,2.20818109867896,0.0224973118853156,0.0300431303323963,0.0418836932017603,0.0350752940343158,0.0355705709562445,0.0413053611732511,0.0250379971998115,0.0450326631828101,0.0375475518933189,0.0182809591737239,0.0332274533032948,0.0155044241746353,0.0219147684022866,0.0343555311126553,0.0272687023848692,0.0272436885485561,0.0285867376418267,0.0188000181265388,0.035637369496627,0.0270661476740169,0.0133860827578382,0.0272066911223342,2.13434718072879,2.13434718072879,2.13434718072879,2.13434718072879,2.13434718072879,2.13434718072879,2.13434718072879,2.13434718072879,2.13434718072879,2.13434718072879,1.31426367100605,1.31426367100605,1.31426367100605,1.31426367100605,1.31426367100605,1.31426367100605,1.31426367100605,1.31426367100605,1.31426367100605,1.31426367100605,1.31426367100605,1.31426367100605,1.31426367100605,1.31426367100605,1.31426367100605,1.31426367100605,1.31426367100605,1.31426367100605,1.31426367100605,1.31426367100605,1.31426367100605,1.31426367100605,1.31426367100605,1.31426367100605,1.31426367100605,1.31426367100605,1.31426367100605,1.31426367100605,1.31426367100605,1.31426367100605,1.31426367100605,1.31426367100605,1.31426367100605,1.31426367100605,1.31426367100605,1.31426367100605,1.31426367100605,1.31426367100605,1.31426367100605,1.31426367100605,1.31426367100605,1.31426367100605,1.31426367100605,1.31426367100605,1.31426367100605,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,1.0999596386031,40601.134,Linear,Linear,Gaussian,All var equal contribution,10,FALSE,0,1,0.1,2000,100,1,1000,1236,FZMSH,2019-01-19T04:11:47.411623Z
empirical_independence,0,0,0,0,0,0,0,0,0,0,0,0.0470296106994106,0.0439369581451693,0.0246512460576845,0.0544337899951221,0.0561468460911914,0.212707365059641,0.356157160839741,0.0769545360231998,0.226331387593419,7.8906645500936,0.898901345059818,0.0152124299913802,0.00790404479010447,0.00888370038238518,0.0179188098660339,0.0119220327364379,0.0188863144865259,0.0204804902164216,0.0142833258828295,0.0292084141165212,0.00770204612297456,0.0152401608591614,0.00817242875368881,0.00590485559975953,0.00676358851534611,0.00884645430744313,0.00755024009808168,0.00971128752577685,0.00928472353657089,0.00865044703149471,0.00880247299953466,0.0050869252530799,0.01020792514281,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,171.018000000011,Linear,Linear,Gaussian,All var equal contribution,10,FALSE,0,1,0.1,2000,100,1,1000,1236,FZMSH,2019-01-19T04:11:47.411623Z
Gaussian,-0.612448939370085,-3.62634569493614,-4.28262867753912,-1.14227140114945,-2.0978193853131,-1.40640605567463,-0.326836129273372,-2.30111069293349,-0.363069628481378,-2.12226227416287,-1.82811988788336,0.0711641682892118,0.155476638236324,0.147490157868308,0.111167456674763,0.157312694405127,0.266573522738638,0.597317818253172,0.187148433034439,0.324044867661649,21.2710635351712,2.32887592923328,0.0245292666048426,0.0365668435872822,0.0469292904026532,0.038386953918639,0.0369323041232748,0.0454481415497514,0.0271742543643781,0.0471508398024623,0.0398131021783368,0.0240478080436258,0.0366978804575246,0.0169856307412263,0.0241680757709246,0.04117396749763,0.0295690199219905,0.0276097031404615,0.0335875264467858,0.0196951258460812,0.0376081614625598,0.0299426589610018,0.0199576951082409,0.0300940065927223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.785999999993,Linear,Linear,Gaussian,All var equal contribution,10,FALSE,0,1,0.1,2000,100,1,1000,1236,FZMSH,2019-01-19T04:11:47.411623Z
copula,-0.578516302087072,-3.29051247735244,-4.34285167032994,-0.964645598135663,-2.01379403511258,-1.48227563332802,-0.321494149439937,-2.35283236067072,-0.436697732167013,-2.09577791649932,-1.78793978751227,0.0783655660195434,0.126185693251007,0.158145943748765,0.0933861071324732,0.155693804030039,0.231505606322796,0.517331575849194,0.16153832207241,0.385757119885399,23.9518748462481,2.58597845845597,0.0240130687357519,0.0339124027934958,0.0474642934267374,0.0352041109271334,0.0359305511474934,0.0468810382532732,0.0270648479986631,0.0478895972379566,0.041963662321401,0.0238438242993638,0.036416739714127,0.017175242760239,0.0252622305142291,0.0419889193973011,0.0310699872727357,0.0269113768658632,0.0334440399427801,0.0196219077415286,0.0375647433681108,0.0314113673053279,0.0177163350183977,0.0305378564137006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2626.97199999999,Linear,Linear,Gaussian,All var equal contribution,10,FALSE,0,1,0.1,2000,100,1,1000,1236,FZMSH,2019-01-19T04:11:47.411623Z
empirical_sigma.01,0.833206711431675,0.793061465683355,0.771959736718224,0.820325762057652,0.762460428152141,0.716378131931335,0.811932913258059,0.809089674566332,0.777611837672968,0.774686562131782,0.787071322360352,0.175376993413048,0.267755983512942,0.272979387820302,0.230971661135899,0.580887639142448,0.253176962797617,0.318368931109963,0.225717387210067,0.25255198875395,2.74431371477945,0.532210064967568,0.112538148632981,0.109560525100015,0.123078769655851,0.0985474128020571,0.134060775406766,0.150737839614107,0.10720844291593,0.125225956814451,0.130946094301504,0.159818755615212,0.125172272085888,0.141282465694975,0.099572228849083,0.133059715952818,0.109362116673662,0.141170789365781,0.124378075046714,0.108502047288594,0.0917070194138442,0.111815574458715,0.104004114362056,0.118576427730238,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,171.150000000001,Linear,Linear,Gaussian,All var equal contribution,10,FALSE,0.4,1,0.1,2000,100,1,1000,1236,Ccsid,2019-01-19T08:07:56.137415Z
