rn,skillscoremean_X1,skillscoremean_X2,skillscoremean_X3,skillscoremean_X4,skillscoremean_X5,skillscoremean_X6,skillscoremean_X7,skillscoremean_X8,skillscoremean_X9,skillscoremean_X10,skillscoremean_total,absrelmean_X1,absrelmean_X2,absrelmean_X3,absrelmean_X4,absrelmean_X5,absrelmean_X6,absrelmean_X7,absrelmean_X8,absrelmean_X9,absrelmean_X10,absrelmean_total,absmean_X1,absmean_X2,absmean_X3,absmean_X4,absmean_X5,absmean_X6,absmean_X7,absmean_X8,absmean_X9,absmean_X10,absmean_total,abssd_X1,abssd_X2,abssd_X3,abssd_X4,abssd_X5,abssd_X6,abssd_X7,abssd_X8,abssd_X9,abssd_X10,abssd_total,h_X_1,h_X_2,h_X_3,h_X_4,h_X_5,h_X_6,h_X_7,h_X_8,h_X_9,h_X_10,h_X_1_2,h_X_1_3,h_X_1_4,h_X_1_5,h_X_1_6,h_X_1_7,h_X_1_8,h_X_1_9,h_X_1_10,h_X_2_3,h_X_2_4,h_X_2_5,h_X_2_6,h_X_2_7,h_X_2_8,h_X_2_9,h_X_2_10,h_X_3_4,h_X_3_5,h_X_3_6,h_X_3_7,h_X_3_8,h_X_3_9,h_X_3_10,h_X_4_5,h_X_4_6,h_X_4_7,h_X_4_8,h_X_4_9,h_X_4_10,h_X_5_6,h_X_5_7,h_X_5_8,h_X_5_9,h_X_5_10,h_X_6_7,h_X_6_8,h_X_6_9,h_X_6_10,h_X_7_8,h_X_7_9,h_X_7_10,h_X_8_9,h_X_8_10,h_X_9_10,h_X_1_2_3,h_X_1_2_4,h_X_1_2_5,h_X_1_2_6,h_X_1_2_7,h_X_1_2_8,h_X_1_2_9,h_X_1_2_10,h_X_1_3_4,h_X_1_3_5,h_X_1_3_6,h_X_1_3_7,h_X_1_3_8,h_X_1_3_9,h_X_1_3_10,h_X_1_4_5,h_X_1_4_6,h_X_1_4_7,h_X_1_4_8,h_X_1_4_9,h_X_1_4_10,h_X_1_5_6,h_X_1_5_7,h_X_1_5_8,h_X_1_5_9,h_X_1_5_10,h_X_1_6_7,h_X_1_6_8,h_X_1_6_9,h_X_1_6_10,h_X_1_7_8,h_X_1_7_9,h_X_1_7_10,h_X_1_8_9,h_X_1_8_10,h_X_1_9_10,h_X_2_3_4,h_X_2_3_5,h_X_2_3_6,h_X_2_3_7,h_X_2_3_8,h_X_2_3_9,h_X_2_3_10,h_X_2_4_5,h_X_2_4_6,h_X_2_4_7,h_X_2_4_8,h_X_2_4_9,h_X_2_4_10,h_X_2_5_6,h_X_2_5_7,h_X_2_5_8,h_X_2_5_9,h_X_2_5_10,h_X_2_6_7,h_X_2_6_8,h_X_2_6_9,h_X_2_6_10,h_X_2_7_8,h_X_2_7_9,h_X_2_7_10,h_X_2_8_9,h_X_2_8_10,h_X_2_9_10,h_X_3_4_5,h_X_3_4_6,h_X_3_4_7,h_X_3_4_8,h_X_3_4_9,h_X_3_4_10,h_X_3_5_6,h_X_3_5_7,h_X_3_5_8,h_X_3_5_9,h_X_3_5_10,h_X_3_6_7,h_X_3_6_8,h_X_3_6_9,h_X_3_6_10,h_X_3_7_8,h_X_3_7_9,h_X_3_7_10,h_X_3_8_9,h_X_3_8_10,h_X_3_9_10,h_X_4_5_6,h_X_4_5_7,h_X_4_5_8,h_X_4_5_9,h_X_4_5_10,h_X_4_6_7,h_X_4_6_8,h_X_4_6_9,h_X_4_6_10,h_X_4_7_8,h_X_4_7_9,h_X_4_7_10,h_X_4_8_9,h_X_4_8_10,h_X_4_9_10,h_X_5_6_7,h_X_5_6_8,h_X_5_6_9,h_X_5_6_10,h_X_5_7_8,h_X_5_7_9,h_X_5_7_10,h_X_5_8_9,h_X_5_8_10,h_X_5_9_10,h_X_6_7_8,h_X_6_7_9,h_X_6_7_10,h_X_6_8_9,h_X_6_8_10,h_X_6_9_10,h_X_7_8_9,h_X_7_8_10,h_X_7_9_10,h_X_8_9_10,comp_time,true_model,fitted_model,variables,notes,X_dim,X_GenHyp,beta.scale,rho,lambda,omega,sd_noise,nTrain,nTest,w_threshold,n_threshold,this.seed,run_indicator,run_date_time
copula,0.715140025495023,0.65103483354745,0.430832273160959,0.65309983712287,0.695376997762593,0.300292985325908,0.526314616932656,0.564997851285685,0.302513143551738,0.319274551220375,0.515887711540526,0.590296380749351,0.819206700873448,3.3541811053393,0.777271374104311,0.492276736348379,2.53780488763861,1.53435422842935,0.612056389508518,3.66194951232491,2.77322154684905,1.71526188621652,0.452651481458622,0.668177317325103,0.560224147186223,0.414551827275055,0.597393984465905,0.728280974342624,0.522628853286457,0.527371347588777,0.576642591614674,0.568305487546287,0.561622801208973,0.522549429629696,0.501397721673099,0.678457502830644,0.327787589889178,0.477093288198701,0.723468487426818,0.531177387298434,0.508573953928854,0.380782165649471,0.662962260021201,0.549431948859856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1726.819,PiecewiseConstant,XGBoost,GenHyp,"",10,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1238,OGskg,2019-02-20T07:59:33.963459Z
treeSHAP,0.0535560854114788,-0.0640761372008539,-0.00420829027271548,-0.00930709894800452,-0.0718802768472457,0.0134009794814105,-0.00469340770120257,0.353899312298477,-0.00644602518148931,0.00708173126336043,0.0267326872303215,0.887578022451275,4.04024295073988,2.66429135278539,1.02622056767354,1.76457920352195,3.66563949001073,0.993793081194174,0.808950048872305,9.8083618983509,1.59940033057709,2.72590569461772,1.50392922277155,2.03742839439306,0.988428729330367,1.20613982616889,2.10205672176112,1.02688879899743,1.10850320136793,0.783294959250795,0.832072517088343,0.828940510186022,1.24176828813155,1.44688526856328,2.44541380525403,1.06252771387661,1.00580882167901,1.98221433621838,1.0052386175562,1.08229250221615,0.73146465156998,0.735833370597374,0.851538976613729,1.41722838112191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00900000000001455,PiecewiseConstant,XGBoost,GenHyp,"",10,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1238,OGskg,2019-02-20T07:59:33.963459Z
empirical_sigma.01,0.82177604087117,0.636208617248087,0.722881134106219,0.747072896120551,0.720747938418147,0.564024714876035,0.766879893566559,0.730799902668327,0.654375609541168,0.652174077332629,0.701694082474889,0.406860766963468,0.632784825874518,0.589432688238109,0.726880299030549,0.402979524595138,0.60288607370054,0.339591816801953,0.295459193285944,2.54986536053868,1.3129287686562,0.78596693176851,0.25344362750969,0.788360474899471,0.359985462922616,0.336716798320353,0.618175881240338,0.351590166705881,0.271528343610799,0.303411293504512,0.290298922285161,0.300996144602745,0.387450711560157,0.267570264185712,1.3680067681572,1.11998738591386,0.338138745769526,0.746177597932637,0.48249132338191,0.33668098770366,0.325484933829101,0.39265649129633,0.265052940238417,0.691254489973824,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,169.906,PiecewiseConstant,XGBoost,GenHyp,"",10,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1241,maNGD,2019-02-20T08:00:12.430272Z
comb_sigma.01,0.868530630403229,0.812772108239686,0.818025166559574,0.849726919129143,0.823556306803106,0.681172886010759,0.790418735592206,0.748131880045216,0.756921276046899,0.748900744796492,0.789815665362631,0.211344858750132,0.500669193079647,1.04893562196034,0.259601348932992,0.29645319016491,0.582796437733052,0.455403386180887,0.241836231541913,1.78322490964357,0.893388585543866,0.62736537635313,0.186956198817984,0.405735475497082,0.236390598832152,0.200055549162051,0.390590618788748,0.25711658890471,0.244111305743389,0.283876688104895,0.204168147682976,0.217292337354494,0.262629350888848,0.214458974145687,0.592148544097265,0.662886483615529,0.295599542872732,0.329116993999145,0.258322662432893,0.218868747699535,0.422634267483505,0.317714857093175,0.202982322692367,0.388260772108365,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1338.159,PiecewiseConstant,XGBoost,GenHyp,"",10,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1241,maNGD,2019-02-20T08:00:12.430272Z
empirical_independence,0,0,0,0,0,0,0,0,0,0,0,0.971960122615444,3.56256020824958,2.95064927903433,1.01743022241673,1.67897816829326,1.63292467836092,0.986191348228324,0.810863563475852,6.06917210543549,1.11246340228764,2.07931930983976,1.42205138270151,2.16706747954251,1.29902907101459,1.33128001371035,2.21368421682768,0.806445178666286,1.16475729084451,1.12708463522838,0.839926030393214,0.865364324471555,1.32366896234006,1.38008188419064,1.92621455069748,1.52984287872819,1.13887737798097,2.39788309065345,0.669988648037688,0.909399275602343,1.06710622840541,0.839468661073999,0.725240428350802,1.44121750380949,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,168.186,PiecewiseConstant,XGBoost,GenHyp,"",10,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1241,maNGD,2019-02-20T08:00:12.430272Z
Gaussian,0.79060421545105,0.812731107108468,0.760636915872129,0.841192848185087,0.758764084219278,0.369926892688339,0.688101562462291,0.667913685109134,0.462442263947205,0.43260182841818,0.658491540346116,0.317497111218763,0.760797620602771,2.45242901076933,0.289024393585865,0.415797340906309,1.05462080762088,0.814012571857362,0.31390572178027,4.18587476986632,2.50876925579667,1.31127286040045,0.297771564949702,0.405824327715167,0.310939604809817,0.21141678724546,0.534020139295753,0.508119419598775,0.363285979125058,0.374289383083107,0.451508735349987,0.491006135457297,0.394818207663012,0.393477032969415,0.349983403558649,0.385500545707944,0.216610503085301,0.415667997645589,0.392650353036308,0.363311833357743,0.449775352528778,0.468498428502269,0.457125033740448,0.405570123549587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.807,PiecewiseConstant,XGBoost,GenHyp,"",10,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1241,maNGD,2019-02-20T08:00:12.430272Z
copula,0.694327453196819,0.701488555805533,0.572189462016138,0.66619139898448,0.697320660227242,0.319164118892779,0.536290358036968,0.537834650590397,0.327721347815917,0.313498294514967,0.536602630008124,0.666503465650387,1.09756180467971,3.2114807060969,0.799460537219985,0.447753762899253,1.12168015738486,1.0880674235156,0.431892022198187,4.95918155728104,2.57595447275036,1.63995359096763,0.434682067835356,0.646894442985097,0.555738325727431,0.444392718936576,0.670036477214776,0.549056813781931,0.540109186311338,0.520899464254518,0.564664339647077,0.594074084615625,0.552054792130972,0.430176950109623,0.550574089731196,0.671689242247948,0.357645008408539,0.622221505468231,0.459038132249055,0.505815825172635,0.56107231078252,0.52159638996397,0.525524184895222,0.530126268627836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731.267,PiecewiseConstant,XGBoost,GenHyp,"",10,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1241,maNGD,2019-02-20T08:00:12.430272Z
treeSHAP,-0.0155275020036688,-0.103261704505573,0.0172448039570654,-0.0115966695434493,-0.00357217696653915,0.00184661565604358,-0.0112082212576353,0.296364413378889,-0.00185155538831036,-0.00561305341606502,0.0162824949910757,0.974568414199604,3.64458035718781,2.93377417182336,0.998521166659304,1.70699078404413,1.61519963243945,0.977281718246415,0.469920387210446,6.08486808093921,1.04310055808538,2.04488052708351,1.44413228839573,2.39084256125866,1.27662756935042,1.34671842809915,2.22159188859822,0.80495598437362,1.17781214827174,0.79305685848056,0.84148119996057,0.87022166064917,1.31674405874378,1.47933353169769,2.60553653626277,1.49939479589926,1.19244608546991,2.253955536435,0.678948960611585,0.918813479598849,0.944516903231413,0.834406833460428,0.729180164018309,1.54716618744318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00700000000006185,PiecewiseConstant,XGBoost,GenHyp,"",10,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1241,maNGD,2019-02-20T08:00:12.430272Z
empirical_sigma.01,0.782019809629615,0.695611978099309,0.72298687619369,0.80170108355076,0.767842611319462,0.72191782974834,0.776228593413065,0.723948078637144,0.752007095413211,0.713897258132653,0.745816121413725,1.10982679911806,0.3192438646959,12.5693524512671,0.406993298795192,0.312258545501699,1.10067697824272,0.854309919934804,0.302492674573255,0.478317198165952,4.11466609005203,2.15681378203467,0.247434490647031,0.555544462453417,0.219796158448496,0.246071262509522,0.380617783757404,0.211640468309356,0.235791169098995,0.234768965935224,0.177576813031497,0.206364298354664,0.271560587254561,0.27931657783461,0.527800524020303,0.176577846672056,0.243959223038179,0.373222259757294,0.207726518544758,0.310985512205141,0.324822432618964,0.190958404254433,0.232599794942146,0.320949378728789,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,175.496,PiecewiseConstant,XGBoost,GenHyp,"",10,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1239,smDXc,2019-02-20T09:19:03.665495Z
comb_sigma.01,0.837840474398986,0.80876369138345,0.799307278871803,0.847960025668474,0.784250365258329,0.702854782345496,0.799756401556922,0.778816302855331,0.732111073677588,0.755901410695668,0.784756180671205,1.36190514522684,0.211960583414714,1.7828216457565,0.303819678735559,0.322353419185022,0.714899364555247,0.529362210983169,0.47866208610342,0.553427686705051,9.9929568278325,1.6252168648498,0.184071128447377,0.349029083367212,0.159239708669529,0.18866804269831,0.353717571896209,0.226148814083881,0.21099957720979,0.188106163521783,0.191823479232307,0.176066939388185,0.222787050851458,0.183712821853117,0.318744324606786,0.246517267697308,0.215100293088613,0.219019489855712,0.359711857623322,0.18335916757173,0.204236487118208,0.159040121014704,0.158525444785287,0.241849564747819,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1356.507,PiecewiseConstant,XGBoost,GenHyp,"",10,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1239,smDXc,2019-02-20T09:19:03.665495Z
empirical_independence,0,0,0,0,0,0,0,0,0,0,0,1.17069444655597,1.36420638195976,16.558466631019,0.973383750422405,1.77973367933369,3.28541775918934,1.17571195344971,1.00676443899651,2.41609917512531,9.68905174912095,3.94195299651727,1.13512374783506,1.82511932954664,0.793450344259427,1.24091077710205,1.63948167198398,0.761071693729321,1.05371447002721,0.850452207599862,0.716056023164772,0.721294374907968,1.07366746401563,0.891637249094275,1.4186405050377,0.657864512104775,0.996494765051949,1.16669537127846,0.61631636471597,0.975777183955812,0.871686977390147,0.621367649516835,0.605033945197018,0.987875134422956,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,171.77,PiecewiseConstant,XGBoost,GenHyp,"",10,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1239,smDXc,2019-02-20T09:19:03.665495Z
Gaussian,0.858712570178219,0.789820378406279,0.663924212894099,0.836058122557945,0.715060877546761,0.190473128591726,0.670526448264617,0.620151417731878,0.372992455822478,0.352435521965636,0.607015513395964,1.3755514435233,0.271511245715375,2.15085473754204,0.308681809881267,0.444835602733426,2.37517611792356,1.11343825953973,0.850421061741822,1.92632766473381,23.0740702794897,3.38908682228241,0.160378716861282,0.3836028900475,0.266659448976435,0.20343724253619,0.467152468893285,0.616107987142093,0.347171048954832,0.323043065343602,0.448972528578066,0.467084615396401,0.368361001272969,0.175453651895367,0.324892914033912,0.395261700244169,0.260182389689614,0.299820178854252,0.87905785867818,0.265301029851888,0.258978736879897,0.324880787910267,0.398626973991655,0.422049447510572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.202,PiecewiseConstant,XGBoost,GenHyp,"",10,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1239,smDXc,2019-02-20T09:19:03.665495Z
copula,0.669910072424028,0.668551780690305,0.437847189484458,0.668626199344027,0.666044131763665,0.110440640067679,0.509936513654227,0.517116481342444,0.260169236665288,0.272744123553985,0.478138636899011,2.67009784579095,0.340619446588756,3.95782594088201,0.646420861294159,0.429438773418009,2.886587096583,1.35001520415097,0.955729243481371,2.02216646488496,26.0531088618998,4.1312009738974,0.374692915712639,0.604932551805938,0.446040341029961,0.411205320483264,0.54751452522497,0.677018448736462,0.516386986794523,0.410669354455908,0.529760274208412,0.524565572799274,0.504278629125135,0.357337632979349,0.506448685573841,0.516123864985496,0.49902317186179,0.388736496686112,0.828908870594239,0.443010550102505,0.401451919758847,0.381103461311856,0.453404745119131,0.500473086034742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1748.821,PiecewiseConstant,XGBoost,GenHyp,"",10,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1239,smDXc,2019-02-20T09:19:03.665495Z
treeSHAP,-0.0069338247884096,-0.198082592742311,-0.000831695692926486,0.00201445322126652,0.0961554290612412,0.00346329819353137,0.00164472696012252,0.216630506265471,-0.0188772069942261,0.00411376488393398,0.00992968583676937,1.86242155181705,1.67385344206191,15.1913703083027,0.931877360063592,1.70908227682315,3.29275789443065,1.12122669572449,0.922567207490022,2.4525370963093,2.16964068273263,3.13273345157555,1.14299449701571,2.18664369840735,0.794110253493299,1.23841102038981,1.48183660837632,0.75843587550728,1.05198139743008,0.666218315312916,0.729573160933516,0.718327139437492,1.07685319663038,0.895023809234678,1.63371027683723,0.663816461271439,1.00758483346598,1.13370349755785,0.622670090448248,0.982268433518445,0.705811816116311,0.624496092640151,0.609033512633016,1.03784769548051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00900000000001455,PiecewiseConstant,XGBoost,GenHyp,"",10,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1239,smDXc,2019-02-20T09:19:03.665495Z
