rn,skillscoremean_X1,skillscoremean_X2,skillscoremean_X3,skillscoremean_total,absrelmean_X1,absrelmean_X2,absrelmean_X3,absrelmean_total,absmean_X1,absmean_X2,absmean_X3,absmean_total,abssd_X1,abssd_X2,abssd_X3,abssd_total,h_X_1,h_X_2,h_X_3,h_X_1_2,h_X_1_3,h_X_2_3,comp_time,true_model,fitted_model,variables,notes,X_dim,X_GenHyp,rho,pi.G,sd_noise,nTrain,nTest,w_threshold,n_threshold,this.seed,run_indicator,run_date_time
empirical_AIC_full,0.750666802327815,0.743913727422192,0.698319252228601,0.73096659399287,0.128269003049427,0.625969308657779,0.1156591133933,0.289965808366835,0.0367273530505443,0.0348667294699344,0.0436912549888739,0.0384284458364509,0.0302093974796358,0.0252454162041057,0.0328678052151439,0.0297548834800659,0.257164838425968,0.368848761553699,0.338873947447559,0.264401007363018,0.322945632041233,0.255774214040883,2510.767,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.16,1,0.1,2000,100,1,1000,1237,WTWLx,2019-01-16T13:16:59.703520Z
empirical_independence,0,0,0,0,0.601515999742777,0.850417869497434,0.322210935126544,0.591381601455585,0.147302298263676,0.136152278366817,0.144826129315953,0.142760235315482,0.0972691275562846,0.0936575384572317,0.10086130394461,0.0970992724856054,Inf,Inf,Inf,Inf,Inf,Inf,3.79000000000087,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.16,1,0.1,2000,100,1,1000,1237,WTWLx,2019-01-16T13:16:59.703520Z
Gaussian,0.863795820691248,0.870221547462854,0.863052505510769,0.86568995788829,0.17277247490331,0.234063645512827,0.0574001396321666,0.154745420016101,0.0200631886452971,0.0176696319958523,0.0198335755463931,0.0191887987291808,0.0153831957595946,0.0126079333999873,0.0161354755125129,0.0147768786465629,,,,,,,3.22199999999975,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.16,1,0.1,2000,100,1,1000,1237,WTWLx,2019-01-16T13:16:59.703520Z
copula,0.859399834033266,0.870648626794465,0.852422799115891,0.860823753314541,0.15695786868845,0.245603302478356,0.0642790021531514,0.155613391106653,0.0207107275831542,0.0176114841718101,0.0213730347793283,0.0198984155114309,0.0140506059567996,0.0147719527216406,0.0150756316426751,0.0146821410455178,,,,,,,8.52200000000084,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.16,1,0.1,2000,100,1,1000,1237,WTWLx,2019-01-16T13:16:59.703520Z
empirical_sigma.01,-0.691059753530513,-0.958904039933315,-0.693706449216902,-0.78122341422691,329.592931416685,0.505999421356257,0.314454880975732,110.137795239672,0.069767056789235,0.0763847222247376,0.0700229913139696,0.0720582567759807,0.059447191504627,0.0620899547892245,0.0708868799592394,0.0641852727247186,0.1,0.1,0.1,0.1,0.1,0.1,4.0510000000013,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.04,1,0.1,2000,100,1,1000,1237,b0Nim,2019-01-16T13:31:27.083646Z
empirical_AIC_each_k,0.471360895476019,0.463361407150155,0.276873153214672,0.403865151946949,15.9097483263239,0.222696746654378,0.107432871264359,5.41329264808086,0.0218097523457319,0.0209254710870395,0.0298962697666759,0.0242104977331491,0.0157553165236876,0.0167651012382723,0.020510238366644,0.0181902965172656,0.632606017467027,0.632606017467027,0.632606017467027,0.390050438755652,0.390050438755652,0.390050438755652,2709.639,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.04,1,0.1,2000,100,1,1000,1237,b0Nim,2019-01-16T13:31:27.083646Z
empirical_AIC_full,0.100071985159695,-0.0920669500041028,0.0294950646803079,0.0125000332786333,135.57858427249,0.44871710796635,0.141613661023316,45.3896383471598,0.0371278003550773,0.042583622743317,0.0401236345811142,0.0399450192265028,0.0268668486535063,0.037014921231967,0.0333097516033771,0.0326345306245775,0.602398910275935,0.0928439665959372,0.113800622252387,0.359492690097286,0.836808502419957,0.340013632869771,2048.172,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.04,1,0.1,2000,100,1,1000,1237,b0Nim,2019-01-16T13:31:27.083646Z
empirical_independence,0,0,0,0,15.1837681176821,0.163921023779923,0.104188225886128,5.15062578911606,0.0412564113382621,0.0389936008439382,0.0413430505305953,0.0405310209042652,0.0269182750763991,0.0280790596718954,0.0303271229662483,0.0284021711289647,Inf,Inf,Inf,Inf,Inf,Inf,4.41100000000006,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.04,1,0.1,2000,100,1,1000,1237,b0Nim,2019-01-16T13:31:27.083646Z
Gaussian,0.504980371668434,0.55464386425154,0.512875923915373,0.524166719945116,77.7647292297529,0.129855922190348,0.0697533138364314,25.9881128219266,0.0204227334069607,0.0173660393907742,0.0201391952922363,0.0193093226966571,0.01581418061312,0.0124017325827472,0.0163589336541839,0.0149748468243463,,,,,,,3.54299999999967,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.04,1,0.1,2000,100,1,1000,1237,b0Nim,2019-01-16T13:31:27.083646Z
copula,0.478607989233909,0.57327491331523,0.463830978535891,0.505237960361677,67.6424783469838,0.124281609048466,0.0715466346994637,22.6127688635773,0.0215107632646494,0.0166395477002809,0.0221668629473305,0.0201057246374203,0.0145646357920952,0.014918965374219,0.015514940068095,0.0151569287340106,,,,,,,9.1820000000007,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.04,1,0.1,2000,100,1,1000,1237,b0Nim,2019-01-16T13:31:27.083646Z
empirical_sigma.01,-3.0726165940817,-3.98043227110412,-3.85751430748277,-3.63685439088953,0.190570010195179,0.361972940170501,0.396812312345742,0.31645175423714,0.0593123188033094,0.0736636466391773,0.0662530736532426,0.0664096796985764,0.0457617207642117,0.064385238994519,0.0511460706672843,0.0544660201504225,0.1,0.1,0.1,0.1,0.1,0.1,4.19200000000001,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0,1,0.1,2000,100,1,1000,1236,vMLUx,2019-01-16T12:50:01.786933Z
empirical_AIC_each_k,-0.0204358459611344,0.0543637112338036,0.259198548378508,0.0977088045503923,0.0544154344413328,0.0525171467514936,0.0466516350746797,0.0511947387558354,0.0148613096312393,0.0139865404513198,0.0101040099997445,0.0129839533607679,0.0106108646841862,0.011372365494669,0.00815746582379689,0.0103161473942718,15.1600068827005,15.1600068827005,15.1600068827005,23.0712118832305,23.0712118832305,23.0712118832305,3882.201,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0,1,0.1,2000,100,1,1000,1236,vMLUx,2019-01-16T12:50:01.786933Z
empirical_AIC_full,0.0221372450914153,-0.266897427604801,-0.287254183257475,-0.17733812192362,0.0509585539774112,0.0852072170978307,0.158374613357279,0.0981801281441735,0.0142412884014922,0.0187381896500469,0.0175572403528334,0.0168455728014575,0.0109500626325112,0.0113617845086265,0.0114653609795907,0.0113843582553729,7.95941378665822,0.533599125974545,10.8425161968737,0.374873974979824,24.1221928986054,0.729618856056699,3392.237,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0,1,0.1,2000,100,1,1000,1236,vMLUx,2019-01-16T12:50:01.786933Z
empirical_independence,0,0,0,0,0.0428624886680511,0.139595134264698,0.0891451417092569,0.0905342548806687,0.0145636883397032,0.0147906130691838,0.0136392956272271,0.014331199012038,0.0107568738819903,0.0120970413550564,0.0114951708642411,0.0114352863551092,Inf,Inf,Inf,Inf,Inf,Inf,3.87099999999919,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0,1,0.1,2000,100,1,1000,1236,vMLUx,2019-01-16T12:50:01.786933Z
Gaussian,-0.740812652013595,-0.310819817170075,-0.637901422544603,-0.563177963909424,0.0868944302154535,0.173739642775173,0.251781238290903,0.17080510376051,0.0253526529217382,0.0193878287191808,0.0223398217103416,0.0223601011170869,0.0199249356349909,0.0149585749687775,0.0164279627493095,0.0173448571325912,,,,,,,3.28800000000047,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0,1,0.1,2000,100,1,1000,1236,vMLUx,2019-01-16T12:50:01.786933Z
copula,-1.02035059675938,-0.634790556165544,-0.875926484103755,-0.843689212342892,0.0890304945013038,0.177787775547751,0.636351637530498,0.301056635859851,0.0294237564281369,0.0241795545654004,0.0255863158916358,0.0263965422950577,0.0246410434866295,0.0186147608961521,0.0235341093060864,0.0224517671687244,,,,,,,8.51399999999921,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0,1,0.1,2000,100,1,1000,1236,vMLUx,2019-01-16T12:50:01.786933Z
empirical_sigma.01,-0.0309651162988849,-0.102974950167075,0.165232725453687,0.0104308863292422,0.509665410640681,0.255784801433793,0.159131210163318,0.308193807412597,0.0770413298168701,0.0805353919026021,0.0670387886019158,0.074871836773796,0.079041881332863,0.0649039366590764,0.0564072410957671,0.0674515480222273,0.1,0.1,0.1,0.1,0.1,0.1,3.90999999999985,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.08,1,0.1,2000,100,1,1000,1242,0VjT3,2019-01-16T13:35:46.676066Z
empirical_AIC_each_k,0.785732110193636,0.682439542818633,0.590922666723123,0.686364773245131,0.222450138832757,0.0559618188252036,0.0791560874919915,0.119189348383318,0.0160116796453772,0.0231871592985833,0.0328523286712319,0.0240170558717308,0.014400855721059,0.0229888049904603,0.0261061667959273,0.0227393589359262,0.532896132768514,0.532896132768514,0.532896132768514,0.384992087367633,0.384992087367633,0.384992087367633,2763.108,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.08,1,0.1,2000,100,1,1000,1242,0VjT3,2019-01-16T13:35:46.676066Z
empirical_AIC_full,0.739194315604298,0.607522331145561,0.541859797199124,0.629525481316328,0.265914885119413,0.0746383029951186,0.0909536983937522,0.143835628836095,0.0194893274583102,0.0286573533419086,0.0367924871303789,0.0283130559768659,0.0169191597693042,0.0263206612927914,0.0269330076488446,0.024788438188127,0.505320501191271,0.284498400131263,0.725069789351785,0.428777872675408,0.287309235237537,0.418348128524341,2953.729,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.08,1,0.1,2000,100,1,1000,1242,0VjT3,2019-01-16T13:35:46.676066Z
empirical_independence,0,0,0,0,0.57308761894564,0.180269920076519,0.184371994420957,0.312576511147705,0.0747273875700516,0.0730165194507843,0.0803083573662499,0.0760174214623619,0.0613751261977301,0.0596475375457496,0.0567820974072049,0.0591820889301514,Inf,Inf,Inf,Inf,Inf,Inf,4.06600000000071,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.08,1,0.1,2000,100,1,1000,1242,0VjT3,2019-01-16T13:35:46.676066Z
Gaussian,0.647667950265802,0.653697236270193,0.684423381592719,0.661929522709571,0.141808025452844,0.0885229470363528,0.0914668842692217,0.107265952252806,0.0263288536338381,0.0252858224837378,0.0253434398474846,0.0256527053216869,0.0203810989200216,0.0191186118128214,0.0193635105159854,0.0195688042175271,,,,,,,3.78800000000047,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.08,1,0.1,2000,100,1,1000,1242,0VjT3,2019-01-16T13:35:46.676066Z
copula,0.675335632408514,0.665192218614856,0.682033604097883,0.674187151707084,0.116970190851215,0.101714730358361,0.0941694450461059,0.104284788751894,0.0242613200271947,0.0244464988817823,0.0255353589525657,0.0247477259538476,0.0189789496574771,0.0171399142434704,0.020984944984379,0.0190435985392871,,,,,,,8.79699999999866,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.08,1,0.1,2000,100,1,1000,1242,0VjT3,2019-01-16T13:35:46.676066Z
empirical_sigma.01,0.29004290939944,0.203868882992852,0.351314197134167,0.28174199650882,0.242735549937649,0.248089207987778,0.170179077012599,0.220334611646009,0.0756468574179148,0.0835610189999772,0.0737288931360688,0.0776455898513203,0.0749259468076067,0.0675766197136156,0.0748824817220605,0.0724264868244149,0.1,0.1,0.1,0.1,0.1,0.1,3.83299999999872,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.12,1,0.1,2000,100,1,1000,1242,tZz4M,2019-01-16T13:54:30.396367Z
empirical_AIC_each_k,0.804871800555114,0.734565225284853,0.669840296470524,0.736425774103497,0.121447078572005,0.0738267829049172,0.0739148080175322,0.0897295564981516,0.0207911650958164,0.0278597328749153,0.0375255777015912,0.0287254918907743,0.0183471173709107,0.0273219002965688,0.0288432035781027,0.026101343533912,0.391496028870293,0.391496028870293,0.391496028870293,0.324780516924876,0.324780516924876,0.324780516924876,2523.605,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.12,1,0.1,2000,100,1,1000,1242,tZz4M,2019-01-16T13:54:30.396367Z
empirical_AIC_full,0.78002527303089,0.694329927679724,0.634808794525202,0.703054665078605,0.129355106037525,0.0931309547180358,0.089185344022189,0.10389046825925,0.0234385951304476,0.0320827840731788,0.0415072185081449,0.0323428659039238,0.0205675988239596,0.0295926040709442,0.0306773729929337,0.0282179174947422,0.423805600208899,0.290611590041352,0.579993090634002,0.357618970252839,0.269478171599297,0.349209682977829,2919.17,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.12,1,0.1,2000,100,1,1000,1242,tZz4M,2019-01-16T13:54:30.396367Z
empirical_independence,0,0,0,0,0.374679254261991,0.243769476941598,0.232080023236394,0.283509584813328,0.106551309113519,0.104958865713105,0.113658866604358,0.108389680476994,0.0870551523566573,0.0875892607508,0.0814672558214661,0.0852135472613801,Inf,Inf,Inf,Inf,Inf,Inf,4.08299999999872,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.12,1,0.1,2000,100,1,1000,1242,tZz4M,2019-01-16T13:54:30.396367Z
Gaussian,0.751717620193694,0.75869679533705,0.773560453589438,0.761324956373394,0.0886164875908444,0.0863421181331935,0.0782999500617973,0.0844195185952784,0.0264548125981818,0.0253269106543604,0.0257368621994295,0.0258395284839906,0.0206623568643149,0.0191603251208327,0.0195382718656125,0.0197364665811133,,,,,,,3.56899999999951,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.12,1,0.1,2000,100,1,1000,1242,tZz4M,2019-01-16T13:54:30.396367Z
copula,0.770324871696106,0.770104538649284,0.775622128425441,0.772017179590277,0.074363701226464,0.0978757310269001,0.0896724616199753,0.0873039646244465,0.0244721855915954,0.024129566855962,0.0255025345742626,0.0247014290072733,0.0187248495035291,0.0172954057952925,0.0207686183625114,0.0189286377031828,,,,,,,8.47700000000259,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.12,1,0.1,2000,100,1,1000,1242,tZz4M,2019-01-16T13:54:30.396367Z
empirical_sigma.01,0.443398511961112,0.374002552727419,0.486870705621862,0.434757256770131,0.256845411625804,0.241370760350121,0.147347957745885,0.215188043240603,0.0759072037347239,0.0843868219252306,0.074233916721825,0.0781759807939265,0.0681992285486875,0.0712260554444343,0.0751958913462294,0.07149662038455,0.1,0.1,0.1,0.1,0.1,0.1,4.01599999999962,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.16,1,0.1,2000,100,1,1000,1242,YmBUU,2019-01-16T14:16:48.298777Z
empirical_AIC_each_k,0.822164579409782,0.765753889714995,0.720471424738083,0.769463297954287,0.092058904929379,0.0880429882423331,0.0729355198504805,0.0843458043407308,0.0242525214036957,0.0315772610278574,0.0404391275351198,0.0320896366555576,0.0220305993525399,0.0307061651141378,0.0316725667274933,0.0291372636373207,0.36601117210491,0.36601117210491,0.36601117210491,0.288837003556524,0.288837003556524,0.288837003556524,2393.718,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.16,1,0.1,2000,100,1,1000,1242,YmBUU,2019-01-16T14:16:48.298777Z
empirical_AIC_full,0.807540179740641,0.743231098723678,0.698751183902787,0.749840820789036,0.0937740320334907,0.104840124247932,0.0828240458953434,0.0938127340589219,0.0262469416649401,0.0346134183810931,0.0435813736844053,0.0348139112434795,0.0232682422226032,0.0321196270979308,0.0327727764749376,0.0304424816356399,0.38533793469796,0.293241864170146,0.479768496552126,0.31601016913869,0.255136006999433,0.302615913758205,2099.777,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.16,1,0.1,2000,100,1,1000,1242,YmBUU,2019-01-16T14:16:48.298777Z
empirical_independence,0,0,0,0,0.347807720167247,0.302052529056061,0.265861241953132,0.305240497058813,0.136376214160284,0.134803779620663,0.14466902890779,0.138616340896246,0.111064043544593,0.113781583244648,0.105181538545885,0.109784478838221,Inf,Inf,Inf,Inf,Inf,Inf,3.93999999999869,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.16,1,0.1,2000,100,1,1000,1242,YmBUU,2019-01-16T14:16:48.298777Z
Gaussian,0.805650969457235,0.81247839776561,0.820005482246686,0.812711616489844,0.0741972699025013,0.0845708378916501,0.0699291611426587,0.0762324229789367,0.0265045850111436,0.0252786207417183,0.026039632092098,0.02594094594832,0.0208776994090697,0.019147265807214,0.019665080039992,0.0198496479095621,,,,,,,3.83599999999933,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.16,1,0.1,2000,100,1,1000,1242,YmBUU,2019-01-16T14:16:48.298777Z
copula,0.82395868392609,0.822787359268957,0.821534516749158,0.822760186648068,0.0643652130708626,0.0951598850264028,0.087704666932902,0.0824099216767225,0.0240078482219537,0.0238889337671033,0.0258184281554589,0.0245717367148386,0.0184734557542352,0.0171267991852117,0.0211538822479649,0.0189489735174466,,,,,,,9.13799999999901,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.16,1,0.1,2000,100,1,1000,1242,YmBUU,2019-01-16T14:16:48.298777Z
empirical_sigma.01,0.263651830605336,0.0510646046661935,0.407767774355906,0.240828069875812,0.562968580884612,1.25183569747776,0.346368745337253,0.720391007899876,0.0826674739106564,0.0867514364193932,0.0699103124118787,0.0797764075806428,0.0814373407354038,0.103624830539711,0.0694076432991584,0.0860116667347,0.1,0.1,0.1,0.1,0.1,0.1,4.26800000000003,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.12,1,0.1,2000,100,1,1000,1238,gkSBD,2019-01-16T14:37:18.644698Z
empirical_AIC_each_k,0.701340779464339,0.683477826969964,0.798441671702417,0.727753426045573,0.0733915613411956,0.184818712580454,0.0859170149227775,0.114709096281476,0.0335295235976554,0.0289363778650961,0.0237930411253375,0.0287529808626963,0.0287562048179164,0.0330738437107268,0.0235379500777888,0.0289014888281238,0.45435300615035,0.45435300615035,0.45435300615035,0.320739976614185,0.320739976614185,0.320739976614185,1992.243,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.12,1,0.1,2000,100,1,1000,1238,gkSBD,2019-01-16T14:37:18.644698Z
empirical_AIC_full,0.693002995342238,0.67585742167251,0.801441011250816,0.723433809421855,0.0713585524462638,0.185228368890436,0.0900865325106422,0.115557817949114,0.0344655801807159,0.0296330334107769,0.02343898277495,0.0291791987888143,0.0315838205078355,0.0349297017968014,0.0233304897600241,0.030576490392488,0.502390452127024,0.423386023152375,0.465337335469653,0.348001250224352,0.318867471964511,0.296939223238269,2409.445,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.12,1,0.1,2000,100,1,1000,1238,gkSBD,2019-01-16T14:37:18.644698Z
empirical_independence,0,0,0,0,0.41028357706812,1.61782530150268,0.536015917716763,0.854708265429187,0.112266828854366,0.0914197498016993,0.118045437895323,0.107244005517129,0.0869398645396008,0.0782254874567303,0.0839246702730831,0.0836184454354498,Inf,Inf,Inf,Inf,Inf,Inf,4.50800000000163,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.12,1,0.1,2000,100,1,1000,1238,gkSBD,2019-01-16T14:37:18.644698Z
Gaussian,0.829075863939308,0.760447418856683,0.819590773790645,0.803038018862212,0.0757495074546739,0.56584807444442,0.0717805266843969,0.237792702861163,0.0191891107302061,0.0218998370324733,0.0212964861082397,0.0207951446236397,0.0176764832360516,0.0159683229494332,0.0154067102799044,0.016365546558557,,,,,,,3.98999999999796,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.12,1,0.1,2000,100,1,1000,1238,gkSBD,2019-01-16T14:37:18.644698Z
copula,0.842209552396213,0.76456297568521,0.838667776265894,0.815146768115772,0.130684137162319,0.322683115676332,0.116029423241491,0.189798892026714,0.0177146331759882,0.0215235938569147,0.0190445329973188,0.0194275866767405,0.0134710594447638,0.0157145701479118,0.0161631476405309,0.0151937546586176,,,,,,,8.93600000000151,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.12,1,0.1,2000,100,1,1000,1238,gkSBD,2019-01-16T14:37:18.644698Z
empirical_sigma.01,0.00607964157269463,-0.314770744844264,0.166142612199849,-0.0475161636905734,0.408915295664491,0.488869236417189,0.335197214999279,0.410993915693653,0.0776092586049686,0.0828067866383026,0.0684557427542121,0.0762905959991611,0.0801579371511192,0.0865926597555658,0.0648227536002682,0.0776965665643546,0.1,0.1,0.1,0.1,0.1,0.1,4.02700000000004,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.08,1,0.1,2000,100,1,1000,1238,KBwU2,2019-01-16T14:39:27.036896Z
empirical_AIC_each_k,0.649103547726116,0.621422295187376,0.758948502328469,0.676491448413987,0.057534316614403,0.113361303440531,0.0613445254051358,0.0774133818200232,0.0273993919907031,0.0238435509394838,0.0197891864442829,0.0236773764581566,0.0239653889253037,0.0255963649477637,0.0190367235948795,0.0231686454826972,0.554151800680312,0.554151800680312,0.554151800680312,0.387355280304205,0.387355280304205,0.387355280304205,2237.616,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.08,1,0.1,2000,100,1,1000,1238,KBwU2,2019-01-16T14:39:27.036896Z
empirical_AIC_full,0.626259072126451,0.592208778801277,0.764177484419918,0.660881778449215,0.0574694302019041,0.121013000311831,0.0616645530762073,0.0800489945299808,0.0291831795944852,0.0256834743085003,0.019359911776749,0.0247421885599115,0.0273830371649336,0.0283058762243451,0.0186482005099664,0.0254024330050973,0.667173836511664,0.484842983983087,0.558648324465173,0.420453784691396,0.419993940325414,0.330090240595733,2354.561,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.08,1,0.1,2000,100,1,1000,1238,KBwU2,2019-01-16T14:39:27.036896Z
empirical_independence,0,0,0,0,0.223499882510746,0.36198724489868,0.305342201831728,0.296943109747051,0.0780839812233757,0.0629819205842697,0.0820952644370152,0.0743870554148869,0.0605178261415237,0.0547073925225791,0.0588477616597395,0.0584651579226295,Inf,Inf,Inf,Inf,Inf,Inf,4.52799999999843,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.08,1,0.1,2000,100,1,1000,1238,KBwU2,2019-01-16T14:39:27.036896Z
Gaussian,0.756016792439125,0.653044036046992,0.741244849368567,0.716768559284895,0.0638926756928971,0.181065577601722,0.0742296015620212,0.10639595161888,0.0190511801980024,0.0218519529679271,0.0212425725155272,0.0207152352271522,0.0175675208970836,0.0160551561319205,0.0154542770707727,0.0163726216793751,,,,,,,3.58899999999994,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.08,1,0.1,2000,100,1,1000,1238,KBwU2,2019-01-16T14:39:27.036896Z
copula,0.772933251114093,0.660041578829767,0.773305050023777,0.735426626655879,0.0933641107062783,0.142144376655875,0.0846216799389477,0.106710055767034,0.0177302757564602,0.0214112342840973,0.018610581864834,0.0192506973017971,0.0134696343419549,0.0158897891186229,0.0157486590805438,0.0151083787333527,,,,,,,9.22899999999936,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.08,1,0.1,2000,100,1,1000,1238,KBwU2,2019-01-16T14:39:27.036896Z
empirical_sigma.01,0.421799712746187,0.264942407542097,0.535888789303787,0.40754363653069,1.35810407471719,0.503252828322139,0.537668869414284,0.799675257484539,0.0834768551020536,0.0866474430438155,0.0703114106623891,0.0801452362694194,0.0814258051508979,0.114994180919281,0.0674309039160538,0.0901630355219089,0.1,0.1,0.1,0.1,0.1,0.1,4.24300000000039,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.16,1,0.1,2000,100,1,1000,1238,hjigg,2019-01-16T14:42:06.030214Z
empirical_AIC_each_k,0.735710672362485,0.719435234157103,0.823152374889363,0.75943276046965,0.124993828815463,0.246578138509718,0.140152308535739,0.170574758620307,0.0381564008087934,0.0330725371969627,0.0267918673525885,0.0326736017861149,0.0329345573215806,0.0388266214406319,0.0265957139768423,0.0333790603804595,0.389754600749514,0.389754600749514,0.389754600749514,0.287739724192742,0.287739724192742,0.287739724192742,2346.111,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.16,1,0.1,2000,100,1,1000,1238,hjigg,2019-01-16T14:42:06.030214Z
empirical_AIC_full,0.73236045549808,0.716886533022505,0.825111149677774,0.758119379399453,0.118412794592982,0.244191386216892,0.15416984485036,0.172258008553411,0.0386400836673383,0.0333729741132829,0.026495119040182,0.0328360589402677,0.0345170915014307,0.0398435636557071,0.0263172872525988,0.0342673235285063,0.402878412141938,0.374064833552623,0.401766146906943,0.303587111836779,0.285527979508165,0.276158037485966,2163.541,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.16,1,0.1,2000,100,1,1000,1238,hjigg,2019-01-16T14:42:06.030214Z
empirical_independence,0,0,0,0,1.3410980602226,0.769431970346675,1.28303627844782,1.13118876967236,0.144373596731559,0.117878440999544,0.151496902125926,0.137916313285676,0.111351477399743,0.100353205418745,0.107528860119168,0.107136169118452,Inf,Inf,Inf,Inf,Inf,Inf,4.33699999999953,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.16,1,0.1,2000,100,1,1000,1238,hjigg,2019-01-16T14:42:06.030214Z
Gaussian,0.866264094416526,0.814194179122524,0.85950437694642,0.84665421682849,0.16033412893872,0.238878412058494,0.0732935650529188,0.157502035350044,0.0193079337012382,0.0219025004936774,0.0212846516548692,0.0208316952832616,0.0177440017140742,0.015842113554726,0.0153362093464732,0.0163232901269755,,,,,,,3.77999999999884,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.16,1,0.1,2000,100,1,1000,1238,hjigg,2019-01-16T14:42:06.030214Z
copula,0.875297976281531,0.819247573276439,0.875161253379554,0.856568934312508,0.377530365055487,0.185053139496248,0.239887831851221,0.267490445467652,0.0180036796839396,0.0213068142690576,0.0189126833782809,0.0194077257770927,0.0136138948041856,0.0159905570124316,0.0158284378413506,0.0151964029850508,,,,,,,8.96900000000096,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0.16,1,0.1,2000,100,1,1000,1238,hjigg,2019-01-16T14:42:06.030214Z
empirical_sigma.01,-2.82914544135422,-2.2494612333611,-1.21859580151753,-2.09906749207762,0.230372708670653,0.296635368813921,0.343373292455906,0.290127123313493,0.0662191480449903,0.0715941576905941,0.0758927796305226,0.0712353617887023,0.0713836919774114,0.0792985265669229,0.0668839252594931,0.0725681699052604,0.1,0.1,0.1,0.1,0.1,0.1,4.81999999999971,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0,1,0.1,2000,100,1,1000,1241,wyePF,2019-01-16T13:28:03.774242Z
empirical_AIC_each_k,-0.175156688358187,-0.118809911861148,-0.270561271554138,-0.188175957257824,0.12261895254703,0.144346387857119,0.232530095136136,0.166498478513428,0.0203225173643261,0.0246503181614308,0.0434628184742704,0.0294785513333424,0.0107681797936446,0.00764376975075679,0.0123101788160033,0.0144621142873007,15.3631359041182,15.3631359041182,15.3631359041182,22.4580259422784,22.4580259422784,22.4580259422784,5428.73,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0,1,0.1,2000,100,1,1000,1241,wyePF,2019-01-16T13:28:03.774242Z
empirical_AIC_full,-0.211381000513988,-0.24170665991867,-0.279109391364863,-0.244065683932507,0.127194783693449,0.138978737748076,0.230948179096107,0.165707233512544,0.0209489608165823,0.0273580560072492,0.0437552289136154,0.0306874152458156,0.0128528818732114,0.0161974562584953,0.0149445911947421,0.0175514141981343,10.2541798868793,0.372081582515885,17.6749931827088,21.5171987203983,16.9181389835778,19.6840352628677,4302.593,Linear,Linear,Gaussian,All var equal contribution,3,FALSE,0,1,0.1,2000,100,1,1000,1241,wyePF,2019-01-16T13:28:03.774242Z
