rn,skillscoremean_X1,skillscoremean_X2,skillscoremean_X3,skillscoremean_total,absrelmean_X1,absrelmean_X2,absrelmean_X3,absrelmean_total,absmean_X1,absmean_X2,absmean_X3,absmean_total,abssd_X1,abssd_X2,abssd_X3,abssd_total,h_X_1,h_X_2,h_X_3,h_X_1_2,h_X_1_3,h_X_2_3,comp_time,true_model,fitted_model,variables,notes,X_dim,X_GenHyp,rho,pi.G,sd_noise,nTrain,nTest,w_threshold,n_threshold,this.seed,run_indicator,run_date_time
empirical_sigma.01,0.690016445987541,0.748847533792271,0.684496229979247,0.707786736586353,0.0635538621149397,0.0583721659653019,0.0646816399909927,0.0622025560237448,0.071794067830282,0.0635668780391131,0.0725045987325433,0.0692885148673128,0.0594919412724902,0.0459244052699285,0.0668644640969824,0.0580259565015137,0.1,0.1,0.1,0.1,0.1,0.1,11.4949999999953,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.44,1,0.1,2000,100,1,1000,1241,EzZKV,2019-01-16T23:00:32.296627Z
empirical_AIC_each_k,0.788067112322146,0.850179216947083,0.794373419718401,0.810873249662543,0.0407287379046864,0.0331553572956553,0.0411502354932197,0.0383447768978538,0.0490849398829715,0.0379197528411772,0.0472541823860988,0.0447529583700825,0.0418224567698325,0.0263394914424821,0.0386285841923806,0.0364265814840823,0.300810387855419,0.300810387855419,0.300810387855419,0.221158915455097,0.221158915455097,0.221158915455097,1696.708,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.44,1,0.1,2000,100,1,1000,1241,EzZKV,2019-01-16T23:00:32.296627Z
empirical_AIC_full,0.788253195311869,0.850569829225329,0.794754623701802,0.811192549413,0.0406866205269034,0.0334376517060687,0.0411673269665435,0.0384305330665052,0.0490418419359567,0.0378208885798511,0.0471665794967581,0.0446764366708553,0.0417577825648958,0.0261961768938081,0.0381444031200505,0.036200640325108,0.301206357687414,0.300299359584377,0.300737428326427,0.227367564960997,0.210883405252435,0.226811367251462,1725.352,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.44,1,0.1,2000,100,1,1000,1241,EzZKV,2019-01-16T23:00:32.296627Z
empirical_independence,0,0,0,0,0.184915810868465,0.210458027830004,0.19314024113298,0.196171359943816,0.231606054259886,0.253100751901582,0.229805807796763,0.238170871319411,0.185186435012701,0.173580311063879,0.165326958374794,0.174623861685812,Inf,Inf,Inf,Inf,Inf,Inf,9.25800000000163,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.44,1,0.1,2000,100,1,1000,1241,EzZKV,2019-01-16T23:00:32.296627Z
Gaussian,0.90231494822959,0.900017779350744,0.867160161179043,0.889830962919792,0.0191817364561236,0.022170054143985,0.0280331382487307,0.0231283096162798,0.0226244494007174,0.0253055752231166,0.0305273664678419,0.0261524636972253,0.0168581600713343,0.0176671956165727,0.0199422731130339,0.0184371415333897,,,,,,,9.22999999999593,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.44,1,0.1,2000,100,1,1000,1241,EzZKV,2019-01-16T23:00:32.296627Z
copula,0.91475006147905,0.902214787328091,0.870454790009742,0.895806546272294,0.0182680175000222,0.0224854658193126,0.0274867503849727,0.0227467445681025,0.0197444018867351,0.0247495108521163,0.0297702416280126,0.024754718122288,0.0153248800815085,0.0183397097515652,0.0222989148049012,0.0192502694386329,,,,,,,13.5560000000041,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.44,1,0.1,2000,100,1,1000,1241,EzZKV,2019-01-16T23:00:32.296627Z
treeSHAP,0.281719226288773,0.176360627001385,0.103422423508632,0.187167425599597,0.133450551006182,0.223342613312463,0.180035309024984,0.178942824447876,0.166358175849995,0.208463744601697,0.206038734218063,0.193620218223252,0.167554455132699,0.154288387183486,0.151868460613123,0.158706904340188,,,,,,,0.0259999999980209,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.44,1,0.1,2000,100,1,1000,1241,EzZKV,2019-01-16T23:00:32.296627Z
empirical_sigma.01,0.736067422328746,0.779249455060526,0.691850936692179,0.735722604693817,0.0606993836948884,0.0557233218307163,0.0692734314644148,0.0618987123300065,0.0652268896684266,0.0602073736204769,0.0756421344320768,0.0670254659069934,0.0525450798499628,0.0456433066168497,0.0683276054763829,0.0564910303817058,0.1,0.1,0.1,0.1,0.1,0.1,8.36999999999534,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.48,1,0.1,2000,100,1,1000,1241,2GnUX,2019-01-16T23:11:24.710251Z
empirical_AIC_each_k,0.789781563588122,0.842824249777299,0.791197412138609,0.807934408501343,0.0457379116207141,0.0357536971238824,0.0448634690572314,0.042118359267276,0.0519522632601491,0.0428680215504408,0.0512553023891538,0.0486918623999146,0.0408744011146143,0.0315161519769093,0.0405161393024065,0.0379825923251184,0.295939978206017,0.295939978206017,0.295939978206017,0.217026061759411,0.217026061759411,0.217026061759411,1705.4,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.48,1,0.1,2000,100,1,1000,1241,2GnUX,2019-01-16T23:11:24.710251Z
empirical_AIC_full,0.792021839932236,0.84250210139204,0.789436546199121,0.807986829174466,0.0452634080751991,0.0360555463285164,0.0453592546204436,0.0422260696747197,0.051398613312069,0.042955884111314,0.0516875466305667,0.0486806813513166,0.0409526904868158,0.0304132294992747,0.0404452379785057,0.0376781268289157,0.293135816006164,0.307590235157286,0.290381236700991,0.216673937918008,0.201780170248763,0.231950464852592,1646.871,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.48,1,0.1,2000,100,1,1000,1241,2GnUX,2019-01-16T23:11:24.710251Z
empirical_independence,0,0,0,0,0.200095642123968,0.226203471290129,0.215984246876865,0.214094453430321,0.247134666905997,0.272739411071374,0.245472543775073,0.255115540584148,0.1928011966121,0.188933191000484,0.176090595601517,0.185876278645527,Inf,Inf,Inf,Inf,Inf,Inf,8.63200000000506,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.48,1,0.1,2000,100,1,1000,1241,2GnUX,2019-01-16T23:11:24.710251Z
Gaussian,0.913887816366617,0.907495635144501,0.874136672844914,0.898506708118678,0.0184748363050135,0.0224439505895556,0.0310590970386246,0.0239926279777312,0.0212813058187841,0.0252295859922203,0.0308959910847531,0.0258022942985859,0.0166024313112208,0.0168043644443603,0.0198335745508168,0.0181833578877451,,,,,,,8.3949999999968,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.48,1,0.1,2000,100,1,1000,1241,2GnUX,2019-01-16T23:11:24.710251Z
copula,0.915128509314489,0.911497639533013,0.861801960663416,0.896142703170306,0.0205047811269699,0.0221585248559201,0.0326024667623295,0.0250885909150732,0.0209746875803791,0.0241380816721924,0.0339238242606788,0.0263455311710834,0.016484963394545,0.0190204995489202,0.0230535646965785,0.0204014851587624,,,,,,,12.7090000000026,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.48,1,0.1,2000,100,1,1000,1241,2GnUX,2019-01-16T23:11:24.710251Z
treeSHAP,0.312937204129869,0.172415702428108,0.0489297112644608,0.178094205940813,0.144611631312732,0.243883355860127,0.215534362403631,0.201343116525497,0.169797035200868,0.225714853931674,0.233461643084806,0.209657844072449,0.170804633796038,0.165062533745705,0.168754509892405,0.170050455430948,,,,,,,0.0279999999984284,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.48,1,0.1,2000,100,1,1000,1241,2GnUX,2019-01-16T23:11:24.710251Z
empirical_sigma.01,0.500281454688436,0.439854640455425,0.445203744432995,0.461779946525619,0.0671976884199686,0.0736812100947905,0.0708869437004503,0.0705886140717365,0.072249145728657,0.0762751125357546,0.0778948779075052,0.0754730453906389,0.0556127002273701,0.0623710958237958,0.0668087539167975,0.0616082520045657,0.1,0.1,0.1,0.1,0.1,0.1,10.0590000000011,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.2,1,0.1,2000,100,1,1000,1237,deDXU,2019-01-16T22:47:21.080667Z
empirical_AIC_each_k,0.781961686416439,0.716048694853174,0.751854974831511,0.749955118700375,0.0283211817750897,0.0364243149053,0.031355103777581,0.0320335334859903,0.0315239088889679,0.0386657095086138,0.0348402251184981,0.0350099478386933,0.0233499924694744,0.028348400610812,0.0254434173026943,0.0258746987238345,0.367535443690225,0.367535443690225,0.367535443690225,0.308005465760554,0.308005465760554,0.308005465760554,2503.886,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.2,1,0.1,2000,100,1,1000,1237,deDXU,2019-01-16T22:47:21.080667Z
empirical_AIC_full,0.760519680837497,0.706640630548162,0.741654171892928,0.736271494426196,0.031230410360189,0.0374204104987484,0.0329488110018895,0.0338665439536089,0.0346239871236505,0.0399468076224889,0.0362724451298739,0.0369477466253378,0.025771644831329,0.0296450039718726,0.0236312127116328,0.0264718821465758,0.404233295016036,0.430302343060384,0.303425681569425,0.350551734695069,0.329369327698959,0.280687907433657,2476.985,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.2,1,0.1,2000,100,1,1000,1237,deDXU,2019-01-16T22:47:21.080667Z
empirical_independence,0,0,0,0,0.126810290589642,0.123465834493793,0.122757506494533,0.124344543859323,0.144579676713041,0.136170212313764,0.140402674181526,0.140384187736111,0.0933069855243641,0.0934547095712533,0.0994870609076187,0.0952020121469653,Inf,Inf,Inf,Inf,Inf,Inf,9.63999999999942,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.2,1,0.1,2000,100,1,1000,1237,deDXU,2019-01-16T22:47:21.080667Z
